geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
1500190630,"Hilo CCD, Hawaii County, Hawaii",45502.0,38041.0,226.0,56.0,25.0,0.0,98.0,15.0,0.0,0.0,126.0,37.0,153.0,105.0,211.0,241.0,66.0,80.0,525.0,218.0,3900.0,1190.0,0.0,0.0,149.0,40.0,001,90630,15,43520.0,1982.0
1500193240,"South Kona CCD, Hawaii County, Hawaii",10447.0,7983.0,172.0,128.0,10.0,53.0,0.0,0.0,0.0,0.0,30.0,0.0,67.0,188.0,25.0,0.0,5.0,0.0,38.0,22.0,888.0,424.0,0.0,0.0,414.0,0.0,001,93240,15,9632.0,815.0
1500192610,"North Kona CCD, Hawaii County, Hawaii",38669.0,30768.0,861.0,331.0,212.0,38.0,52.0,17.0,117.0,26.0,275.0,68.0,320.0,216.0,130.0,48.0,0.0,12.0,380.0,355.0,2202.0,1375.0,47.0,0.0,819.0,0.0,001,92610,15,36183.0,2486.0
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",4054.0,2742.0,141.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,193.0,158.0,500.0,216.0,0.0,0.0,1.0,2.0,001,90720,15,3668.0,386.0
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",2702.0,1938.0,8.0,0.0,38.0,15.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,53.0,383.0,129.0,0.0,0.0,38.0,0.0,001,92700,15,2505.0,197.0
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",10427.0,9488.0,190.0,82.0,68.0,0.0,19.0,0.0,0.0,24.0,0.0,0.0,3.0,3.0,37.0,18.0,0.0,0.0,59.0,46.0,122.0,233.0,0.0,0.0,19.0,16.0,001,92790,15,10005.0,422.0
1500192520,"North Kohala CCD, Hawaii County, Hawaii",5830.0,4133.0,4.0,0.0,0.0,0.0,51.0,0.0,102.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,34.0,927.0,277.0,0.0,0.0,36.0,0.0,001,92520,15,5456.0,374.0
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",4384.0,3351.0,34.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,299.0,94.0,317.0,244.0,0.0,0.0,0.0,0.0,001,92880,15,4024.0,360.0
1500191170,"Kau CCD, Hawaii County, Hawaii",8154.0,5573.0,392.0,171.0,60.0,0.0,0.0,15.0,99.0,0.0,0.0,0.0,83.0,14.0,0.0,0.0,0.0,0.0,194.0,153.0,655.0,525.0,0.0,0.0,196.0,24.0,001,91170,15,7252.0,902.0
1500193150,"South Kohala CCD, Hawaii County, Hawaii",18385.0,12127.0,415.0,134.0,89.0,0.0,0.0,29.0,32.0,18.0,40.0,15.0,10.0,10.0,22.0,0.0,0.0,7.0,122.0,193.0,3732.0,1275.0,36.0,0.0,79.0,0.0,001,93150,15,16704.0,1681.0
