geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
0803991190,"Elizabeth CCD, Elbert County, Colorado",368.0,328.0,40.0,039,91190,08
0803990019,"Agate CCD, Elbert County, Colorado",13.0,12.0,1.0,039,90019,08
0807191976,"Kim CCD, Las Animas County, Colorado",14.0,13.0,1.0,071,91976,08
0803993325,"Simla CCD, Elbert County, Colorado",16.0,16.0,0.0,039,93325,08
0807192508,"Model CCD, Las Animas County, Colorado",0.0,0.0,0.0,071,92508,08
0807190361,"Branson CCD, Las Animas County, Colorado",20.0,20.0,0.0,071,90361,08
0807190038,"Aguilar CCD, Las Animas County, Colorado",148.0,91.0,57.0,071,90038,08
0807193838,"Weston CCD, Las Animas County, Colorado",141.0,117.0,24.0,071,93838,08
0807193648,"Trinidad CCD, Las Animas County, Colorado",2025.0,1197.0,828.0,071,93648,08
0812593952,"Yuma CCD, Yuma County, Colorado",502.0,142.0,360.0,125,93952,08
0812593914,"Wray CCD, Yuma County, Colorado",133.0,17.0,116.0,125,93914,08
0807391824,"Hugo CCD, Lincoln County, Colorado",2.0,2.0,0.0,073,91824,08
0810793933,"Yampa CCD, Routt County, Colorado",9.0,9.0,0.0,107,93933,08
0810791729,"Hayden CCD, Routt County, Colorado",60.0,24.0,36.0,107,91729,08
0810793496,"Steamboat Springs CCD, Routt County, Colorado",244.0,70.0,174.0,107,93496,08
0810792717,"Oak Creek CCD, Routt County, Colorado",18.0,7.0,11.0,107,92717,08
0811793287,"Silverthorne CCD, Summit County, Colorado",625.0,219.0,406.0,117,93287,08
0811790380,"Breckenridge CCD, Summit County, Colorado",155.0,57.0,98.0,117,90380,08
0807390133,"Arriba CCD, Lincoln County, Colorado",4.0,4.0,0.0,073,90133,08
0807391919,"Karval CCD, Lincoln County, Colorado",12.0,2.0,10.0,073,91919,08
0807392261,"Limon CCD, Lincoln County, Colorado",71.0,27.0,44.0,073,92261,08
0801991843,"Idaho Springs CCD, Clear Creek County, Colorado",96.0,64.0,32.0,019,91843,08
0801991463,"Georgetown CCD, Clear Creek County, Colorado",67.0,56.0,11.0,019,91463,08
0800392584,"Mosca-Hooper CCD, Alamosa County, Colorado",80.0,55.0,25.0,003,92584,08
0800390076,"Alamosa CCD, Alamosa County, Colorado",2484.0,1341.0,1143.0,003,90076,08
0802990988,"Delta CCD, Delta County, Colorado",688.0,423.0,265.0,029,90988,08
0802992831,"Paonia CCD, Delta County, Colorado",73.0,39.0,34.0,029,92831,08
0802990532,"Cedaredge CCD, Delta County, Colorado",244.0,186.0,58.0,029,90532,08
0802991786,"Hotchkiss CCD, Delta County, Colorado",97.0,68.0,29.0,029,91786,08
0804390836,"Cotopaxi CCD, Fremont County, Colorado",86.0,72.0,14.0,043,90836,08
0804392888,"Penrose-Portland CCD, Fremont County, Colorado",58.0,34.0,24.0,043,92888,08
0804391311,"Florence CCD, Fremont County, Colorado",208.0,157.0,51.0,043,91311,08
0810192983,"Pueblo CCD, Pueblo County, Colorado",20483.0,9926.0,10557.0,101,92983,08
0810190722,"Colorado City-Rye CCD, Pueblo County, Colorado",178.0,169.0,9.0,101,90722,08
0810191805,"Huerfano Valley CCD, Pueblo County, Colorado",60.0,60.0,0.0,101,91805,08
0810193154,"St. Charles Mesa CCD, Pueblo County, Colorado",914.0,789.0,125.0,101,93154,08
0810193002,"Pueblo West CCD, Pueblo County, Colorado",2171.0,1492.0,679.0,101,93002,08
0810190209,"Avondale CCD, Pueblo County, Colorado",256.0,149.0,107.0,101,90209,08
0810192660,"Northeast Pueblo CCD, Pueblo County, Colorado",26.0,25.0,1.0,101,92660,08
0808592546,"Montrose CCD, Montrose County, Colorado",1841.0,1224.0,617.0,085,92546,08
0808592698,"Nucla CCD, Montrose County, Colorado",17.0,11.0,6.0,085,92698,08
0808592736,"Olathe CCD, Montrose County, Colorado",555.0,281.0,274.0,085,92736,08
0808793781,"Weldona CCD, Morgan County, Colorado",29.0,13.0,16.0,087,93781,08
0808790418,"Brush CCD, Morgan County, Colorado",686.0,380.0,306.0,087,90418,08
0808791368,"Fort Morgan CCD, Morgan County, Colorado",1919.0,1117.0,802.0,087,91368,08
0808793876,"Wiggins CCD, Morgan County, Colorado",138.0,50.0,88.0,087,93876,08
0809391254,"Fairplay CCD, Park County, Colorado",356.0,339.0,17.0,093,91254,08
0809392128,"Lake George CCD, Park County, Colorado",55.0,11.0,44.0,093,92128,08
0810990551,"Center CCD, Saguache County, Colorado",652.0,361.0,291.0,109,90551,08
0810990684,"Cochetopa CCD, Saguache County, Colorado",0.0,0.0,0.0,109,90684,08
0810993135,"Saguache CCD, Saguache County, Colorado",122.0,64.0,58.0,109,93135,08
0807791425,"Fruita CCD, Mesa County, Colorado",924.0,567.0,357.0,077,91425,08
0807790665,"Clifton CCD, Mesa County, Colorado",1338.0,728.0,610.0,077,90665,08
0807791596,"Grand Junction CCD, Mesa County, Colorado",4603.0,2193.0,2410.0,077,91596,08
0807790950,"De Beque CCD, Mesa County, Colorado",18.0,9.0,9.0,077,90950,08
0807790703,"Collbran CCD, Mesa County, Colorado",30.0,12.0,18.0,077,90703,08
0807791501,"Glade Park-Gateway CCD, Mesa County, Colorado",0.0,0.0,0.0,077,91501,08
0809991558,"Granada CCD, Prowers County, Colorado",150.0,94.0,56.0,099,91558,08
0809992147,"Lamar CCD, Prowers County, Colorado",1048.0,635.0,413.0,099,92147,08
0809993667,"Two Butte Creek CCD, Prowers County, Colorado",0.0,0.0,0.0,099,93667,08
0804191387,"Fountain CCD, El Paso County, Colorado",3729.0,2326.0,1403.0,041,91387,08
0809991748,"Holly CCD, Prowers County, Colorado",165.0,101.0,64.0,099,91748,08
0805392109,"Lake City CCD, Hinsdale County, Colorado",12.0,5.0,7.0,053,92109,08
0804191197,"Elsmere CCD, El Paso County, Colorado",2876.0,1873.0,1003.0,041,91197,08
0804192907,"Pikes Peak CCD, El Paso County, Colorado",45.0,25.0,20.0,041,92907,08
0804190627,"Cheyenne Mountain CCD, El Paso County, Colorado",212.0,96.0,116.0,041,90627,08
0812190798,"Cope CCD, Washington County, Colorado",4.0,0.0,4.0,121,90798,08
0804193420,"Southeastern El Paso CCD, El Paso County, Colorado",492.0,306.0,186.0,041,93420,08
0804190304,"Black Forest-Peyton CCD, El Paso County, Colorado",1295.0,1113.0,182.0,041,90304,08
0804190741,"Colorado Springs CCD, El Paso County, Colorado",22150.0,8927.0,13223.0,041,90741,08
0804192565,"Monument CCD, El Paso County, Colorado",416.0,151.0,265.0,041,92565,08
0812190057,"Akron CCD, Washington County, Colorado",67.0,46.0,21.0,121,90057,08
0812192774,"Otis CCD, Washington County, Colorado",7.0,0.0,7.0,121,92774,08
0804991577,"Granby CCD, Grand County, Colorado",198.0,70.0,128.0,049,91577,08
0804992033,"Kremmling CCD, Grand County, Colorado",82.0,13.0,69.0,049,92033,08
0800591178,"East Arapahoe CCD, Arapahoe County, Colorado",1139.0,810.0,329.0,005,91178,08
0800593458,"Southwest Arapahoe CCD, Arapahoe County, Colorado",7224.0,2689.0,4535.0,005,93458,08
0800593382,"South Aurora CCD, Arapahoe County, Colorado",22902.0,9061.0,13841.0,005,93382,08
0808991406,"Fowler CCD, Otero County, Colorado",120.0,71.0,49.0,089,91406,08
0808993116,"Rocky Ford CCD, Otero County, Colorado",1148.0,690.0,458.0,089,93116,08
0808992413,"Manzanola CCD, Otero County, Colorado",128.0,67.0,61.0,089,92413,08
0808990608,"Cheraw CCD, Otero County, Colorado",46.0,31.0,15.0,089,90608,08
0802193825,"West Conejos CCD, Conejos County, Colorado",85.0,76.0,9.0,021,93825,08
0811393844,"West San Miguel CCD, San Miguel County, Colorado",9.0,9.0,0.0,113,93844,08
0808992090,"La Junta CCD, Otero County, Colorado",1195.0,576.0,619.0,089,92090,08
0808993629,"Timpas CCD, Otero County, Colorado",2.0,0.0,2.0,089,93629,08
0804390494,"Cañon City CCD, Fremont County, Colorado",523.0,279.0,244.0,043,90494,08
0804593832,"West Garfield CCD, Garfield County, Colorado",437.0,130.0,307.0,045,93832,08
0811593450,"South Sedgwick CCD, Sedgwick County, Colorado",0.0,0.0,0.0,115,93450,08
0812193905,"Woodlin CCD, Washington County, Colorado",2.0,2.0,0.0,121,93905,08
0801193388,"South Bent CCD, Bent County, Colorado",1.0,0.0,1.0,011,93388,08
0812591850,"Idalia-Joes CCD, Yuma County, Colorado",40.0,4.0,36.0,125,91850,08
0807793857,"Whitewater-Kannah Creek CCD, Mesa County, Colorado",74.0,74.0,0.0,077,93857,08
0801490408,"Broomfield CCD, Broomfield County, Colorado",2395.0,1328.0,1067.0,014,90408,08
0810393040,"Rangely CCD, Rio Blanco County, Colorado",76.0,45.0,31.0,103,93040,08
0811591900,"Julesburg CCD, Sedgwick County, Colorado",101.0,63.0,38.0,115,91900,08
0809192793,"Ouray CCD, Ouray County, Colorado",97.0,42.0,55.0,091,92793,08
0810392451,"Meeker CCD, Rio Blanco County, Colorado",132.0,21.0,111.0,103,92451,08
0812391349,"Fort Lupton CCD, Weld County, Colorado",1444.0,866.0,578.0,123,91349,08
0812391881,"Johnstown-Milliken CCD, Weld County, Colorado",1217.0,908.0,309.0,123,91881,08
0812391634,"Greeley CCD, Weld County, Colorado",14236.0,7174.0,7062.0,123,91634,08
0812390190,"Ault CCD, Weld County, Colorado",386.0,247.0,139.0,123,90190,08
0812391216,"Erie-Frederick CCD, Weld County, Colorado",1978.0,1464.0,514.0,123,91216,08
0812391653,"Grover CCD, Weld County, Colorado",10.0,0.0,10.0,123,91653,08
0812393059,"Raymer CCD, Weld County, Colorado",5.0,5.0,0.0,123,93059,08
0812391938,"Keenesburg-Hudson CCD, Weld County, Colorado",992.0,691.0,301.0,123,91938,08
0812391957,"Kersey-Gill CCD, Weld County, Colorado",391.0,128.0,263.0,123,91957,08
0812392166,"La Salle-Gilcrest CCD, Weld County, Colorado",496.0,256.0,240.0,123,92166,08
0812392926,"Platteville CCD, Weld County, Colorado",336.0,211.0,125.0,123,92926,08
0802192071,"La Jara CCD, Conejos County, Colorado",579.0,413.0,166.0,021,92071,08
0812393895,"Windsor CCD, Weld County, Colorado",527.0,305.0,222.0,123,93895,08
0802192375,"Manassa CCD, Conejos County, Colorado",354.0,292.0,62.0,021,92375,08
0802190095,"Antonito CCD, Conejos County, Colorado",665.0,444.0,221.0,021,90095,08
0802793819,"Westcliffe CCD, Custer County, Colorado",53.0,46.0,7.0,027,93819,08
0802393192,"San Luis CCD, Costilla County, Colorado",630.0,430.0,200.0,023,93192,08
