geoid,name,median,male,female,county,county subdivision,state
3908948132,"Mary Ann township, Licking County, Ohio",26.7,25.1,28.3,089,48132,39
3908910366,"Burlington township, Licking County, Ohio",39.8,34.5,55.0,089,10366,39
3908926530,"Fallsbury township, Licking County, Ohio",50.9,52.8,46.9,089,26530,39
3908936316,"Hopewell township, Licking County, Ohio",45.5,44.5,45.7,089,36316,39
3908954054,"Newark township, Licking County, Ohio",49.2,47.0,54.1,089,54054,39
3908961112,"Pataskala city, Licking County, Ohio",37.2,35.8,38.6,089,61112,39
3908969456,"St. Albans township, Licking County, Ohio",49.6,48.2,50.9,089,69456,39
3908981410,"Washington township, Licking County, Ohio",38.4,36.0,40.4,089,81410,39
390895494,"Bennington township, Licking County, Ohio",49.0,47.8,49.7,089,5494,39
390897944,"Bowling Green township, Licking County, Ohio",44.6,47.9,41.7,089,7944,39
3908946116,"McKean township, Licking County, Ohio",47.0,51.0,35.6,089,46116,39
3908924332,"Eden township, Licking County, Ohio",55.3,56.4,52.0,089,24332,39
3908925690,"Etna township, Licking County, Ohio",36.8,37.6,35.6,089,25690,39
3908931416,"Granville township, Licking County, Ohio",29.0,28.9,29.2,089,31416,39
3908933894,"Harrison township, Licking County, Ohio",48.8,46.4,50.8,089,33894,39
3908961924,"Perry township, Licking County, Ohio",40.2,40.6,36.0,089,61924,39
3908934188,"Hartford township, Licking County, Ohio",40.3,40.6,38.8,089,34188,39
3908978400,"Union township, Licking County, Ohio",44.3,44.1,44.9,089,78400,39
3908939102,"Jersey township, Licking County, Ohio",48.0,44.6,51.9,089,39102,39
3913971830,"Sharon township, Richland County, Ohio",41.6,38.1,43.4,139,71830,39
3913974128,"Springfield township, Richland County, Ohio",49.9,49.3,50.2,139,74128,39
391175508,"Bennington township, Morrow County, Ohio",43.0,37.9,45.9,117,5508,39
3911783454,"Westfield township, Morrow County, Ohio",42.2,42.6,33.5,117,83454,39
3911711248,"Canaan township, Morrow County, Ohio",53.2,53.1,53.4,117,11248,39
3911777602,"Troy township, Morrow County, Ohio",46.7,44.9,54.7,117,77602,39
3911728378,"Franklin township, Morrow County, Ohio",38.8,24.9,44.2,117,28378,39
3912110142,"Buffalo township, Noble County, Ohio",59.3,65.8,47.3,121,10142,39
3912137940,"Jackson township, Noble County, Ohio",30.4,55.2,29.2,121,37940,39
3912138766,"Jefferson township, Noble County, Ohio",55.9,60.3,55.5,121,38766,39
3912174728,"Stock township, Noble County, Ohio",36.1,35.8,36.1,121,74728,39
3912182250,"Wayne township, Noble County, Ohio",61.1,62.3,60.2,121,82250,39
3912125438,"Enoch township, Noble County, Ohio",61.5,61.9,60.1,121,25438,39
3912171826,"Sharon township, Noble County, Ohio",56.4,56.8,30.6,121,71826,39
3912158310,"Olive township, Noble County, Ohio",38.3,36.1,49.4,121,58310,39
391219162,"Brookfield township, Noble County, Ohio",70.2,70.5,69.1,121,9162,39
3912124878,"Elk township, Noble County, Ohio",34.9,52.3,34.6,121,24878,39
391214682,"Beaver township, Noble County, Ohio",53.4,60.1,47.4,121,4682,39
3912147810,"Marion township, Noble County, Ohio",48.2,56.0,40.9,121,47810,39
3912156028,"Noble township, Noble County, Ohio",48.1,58.2,41.1,121,56028,39
3912171352,"Seneca township, Noble County, Ohio",58.6,67.7,45.5,121,71352,39
3912112994,"Center township, Noble County, Ohio",55.6,58.5,46.7,121,12994,39
3904158618,"Orange township, Delaware County, Ohio",35.4,35.1,35.5,041,58618,39
3904159262,"Oxford township, Delaware County, Ohio",46.2,46.2,46.2,041,59262,39
3904177336,"Trenton township, Delaware County, Ohio",43.0,42.0,45.9,041,77336,39
