geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
5002111950,"Castleton town, Rutland County, Vermont",4089.0,2726.0,2724.0,2582.0,142.0,2.0,1363.0,021,11950,50
5002155600,"Pittsford town, Rutland County, Vermont",2518.0,1584.0,1584.0,1539.0,45.0,0.0,934.0,021,55600,50
5002165275,"Shrewsbury town, Rutland County, Vermont",982.0,637.0,637.0,619.0,18.0,0.0,345.0,021,65275,50
500217750,"Brandon town, Rutland County, Vermont",3096.0,2092.0,2092.0,2006.0,86.0,0.0,1004.0,021,7750,50
5002134450,"Hubbardton town, Rutland County, Vermont",474.0,278.0,278.0,267.0,11.0,0.0,196.0,021,34450,50
5002137685,"Killington town, Rutland County, Vermont",645.0,409.0,409.0,401.0,8.0,0.0,236.0,021,37685,50
5002144800,"Middletown Springs town, Rutland County, Vermont",692.0,420.0,420.0,394.0,26.0,0.0,272.0,021,44800,50
5002144125,"Mendon town, Rutland County, Vermont",841.0,555.0,555.0,539.0,16.0,0.0,286.0,021,44125,50
5002147200,"Mount Holly town, Rutland County, Vermont",1097.0,780.0,780.0,755.0,25.0,0.0,317.0,021,47200,50
5002182300,"West Rutland town, Rutland County, Vermont",1976.0,1273.0,1273.0,1183.0,90.0,0.0,703.0,021,82300,50
5002157250,"Proctor town, Rutland County, Vermont",1425.0,996.0,996.0,966.0,30.0,0.0,429.0,021,57250,50
5002135425,"Ira town, Rutland County, Vermont",366.0,236.0,236.0,236.0,0.0,0.0,130.0,021,35425,50
500215200,"Benson town, Rutland County, Vermont",830.0,438.0,438.0,409.0,29.0,0.0,392.0,021,5200,50
5002114500,"Clarendon town, Rutland County, Vermont",2145.0,1430.0,1430.0,1370.0,60.0,0.0,715.0,021,14500,50
5002116825,"Danby town, Rutland County, Vermont",1128.0,742.0,742.0,684.0,58.0,0.0,386.0,021,16825,50
5002125375,"Fair Haven town, Rutland County, Vermont",2097.0,1171.0,1171.0,1080.0,91.0,0.0,926.0,021,25375,50
5002156875,"Poultney town, Rutland County, Vermont",2884.0,1724.0,1724.0,1640.0,84.0,0.0,1160.0,021,56875,50
5002147425,"Mount Tabor town, Rutland County, Vermont",218.0,119.0,119.0,111.0,8.0,0.0,99.0,021,47425,50
5002155450,"Pittsfield town, Rutland County, Vermont",334.0,256.0,256.0,250.0,6.0,0.0,78.0,021,55450,50
5002161225,"Rutland city, Rutland County, Vermont",13210.0,8049.0,8016.0,7636.0,380.0,33.0,5161.0,021,61225,50
5002114350,"Chittenden town, Rutland County, Vermont",976.0,634.0,634.0,605.0,29.0,0.0,342.0,021,14350,50
5002154250,"Pawlet town, Rutland County, Vermont",1078.0,652.0,652.0,625.0,27.0,0.0,426.0,021,54250,50
5002172925,"Tinmouth town, Rutland County, Vermont",470.0,346.0,346.0,326.0,20.0,0.0,124.0,021,72925,50
5002175925,"Wallingford town, Rutland County, Vermont",1791.0,1111.0,1111.0,1068.0,43.0,0.0,680.0,021,75925,50
5002177950,"Wells town, Rutland County, Vermont",790.0,430.0,430.0,430.0,0.0,0.0,360.0,021,77950,50
5002180875,"West Haven town, Rutland County, Vermont",260.0,162.0,162.0,154.0,8.0,0.0,98.0,021,80875,50
5002171050,"Sudbury town, Rutland County, Vermont",501.0,316.0,316.0,300.0,16.0,0.0,185.0,021,71050,50
5002161300,"Rutland town, Rutland County, Vermont",3455.0,2100.0,2100.0,1977.0,123.0,0.0,1355.0,021,61300,50
5001928075,"Glover town, Orleans County, Vermont",909.0,516.0,516.0,494.0,22.0,0.0,393.0,019,28075,50
5001973525,"Troy town, Orleans County, Vermont",1180.0,738.0,738.0,712.0,26.0,0.0,442.0,019,73525,50
50019475,"Albany town, Orleans County, Vermont",791.0,464.0,464.0,423.0,41.0,0.0,327.0,019,475,50
5001930175,"Greensboro town, Orleans County, Vermont",612.0,357.0,353.0,342.0,11.0,4.0,255.0,019,30175,50
5001936325,"Jay town, Orleans County, Vermont",514.0,383.0,381.0,375.0,6.0,2.0,131.0,019,36325,50
5001935575,"Irasburg town, Orleans County, Vermont",911.0,550.0,546.0,541.0,5.0,4.0,361.0,019,35575,50
5001980200,"Westfield town, Orleans County, Vermont",478.0,310.0,310.0,307.0,3.0,0.0,168.0,019,80200,50
5001913150,"Charleston town, Orleans County, Vermont",904.0,553.0,553.0,530.0,23.0,0.0,351.0,019,13150,50
5001917350,"Derby town, Orleans County, Vermont",3674.0,2048.0,2048.0,1997.0,51.0,0.0,1626.0,019,17350,50
5001940525,"Lowell town, Orleans County, Vermont",641.0,436.0,436.0,399.0,37.0,0.0,205.0,019,40525,50
5001933775,"Holland town, Orleans County, Vermont",520.0,350.0,350.0,342.0,8.0,0.0,170.0,019,33775,50
5001948850,"Newport city, Orleans County, Vermont",3614.0,1793.0,1793.0,1657.0,136.0,0.0,1821.0,019,48850,50
5001946450,"Morgan town, Orleans County, Vermont",479.0,185.0,185.0,185.0,0.0,0.0,294.0,019,46450,50
5001948925,"Newport town, Orleans County, Vermont",1902.0,1106.0,1106.0,1057.0,49.0,0.0,796.0,019,48925,50
500193550,"Barton town, Orleans County, Vermont",2167.0,1192.0,1192.0,1135.0,57.0,0.0,975.0,019,3550,50
5001981700,"Westmore town, Orleans County, Vermont",287.0,125.0,125.0,116.0,9.0,0.0,162.0,019,81700,50
500199850,"Brownington town, Orleans County, Vermont",809.0,533.0,533.0,508.0,25.0,0.0,276.0,019,9850,50
5001916150,"Coventry town, Orleans County, Vermont",829.0,545.0,545.0,526.0,19.0,0.0,284.0,019,16150,50
5001916300,"Craftsbury town, Orleans County, Vermont",997.0,611.0,611.0,581.0,30.0,0.0,386.0,019,16300,50
5001329275,"Grand Isle town, Grand Isle County, Vermont",1857.0,1296.0,1292.0,1246.0,46.0,4.0,561.0,013,29275,50
5001350650,"North Hero town, Grand Isle County, Vermont",804.0,510.0,510.0,481.0,29.0,0.0,294.0,013,50650,50
5001367000,"South Hero town, Grand Isle County, Vermont",1404.0,943.0,943.0,908.0,35.0,0.0,461.0,013,67000,50
5001335875,"Isle La Motte town, Grand Isle County, Vermont",423.0,278.0,278.0,256.0,22.0,0.0,145.0,013,35875,50
500177600,"Braintree town, Orange County, Vermont",1041.0,636.0,636.0,618.0,18.0,0.0,405.0,017,7600,50
5001773675,"Tunbridge town, Orange County, Vermont",1019.0,743.0,743.0,728.0,15.0,0.0,276.0,017,73675,50
5001774950,"Vershire town, Orange County, Vermont",599.0,399.0,399.0,374.0,25.0,0.0,200.0,017,74950,50
5001748175,"Newbury town, Orange County, Vermont",1740.0,1027.0,1027.0,967.0,60.0,0.0,713.0,017,48175,50
500177375,"Bradford town, Orange County, Vermont",2204.0,1516.0,1516.0,1381.0,135.0,0.0,688.0,017,7375,50
5001713525,"Chelsea town, Orange County, Vermont",1074.0,557.0,557.0,542.0,15.0,0.0,517.0,017,13525,50
5001779975,"West Fairlee town, Orange County, Vermont",584.0,403.0,403.0,377.0,26.0,0.0,181.0,017,79975,50
5001784175,"Williamstown town, Orange County, Vermont",2792.0,1965.0,1965.0,1924.0,41.0,0.0,827.0,017,84175,50
5001773075,"Topsham town, Orange County, Vermont",854.0,565.0,565.0,554.0,11.0,0.0,289.0,017,73075,50
5001753425,"Orange town, Orange County, Vermont",880.0,563.0,563.0,543.0,20.0,0.0,317.0,017,53425,50
5001776750,"Washington town, Orange County, Vermont",986.0,648.0,648.0,608.0,40.0,0.0,338.0,017,76750,50
500179325,"Brookfield town, Orange County, Vermont",1200.0,749.0,749.0,742.0,7.0,0.0,451.0,017,9325,50
5001725675,"Fairlee town, Orange County, Vermont",890.0,616.0,616.0,613.0,3.0,0.0,274.0,017,25675,50
5001772400,"Thetford town, Orange County, Vermont",2114.0,1552.0,1552.0,1504.0,48.0,0.0,562.0,017,72400,50
5001715700,"Corinth town, Orange County, Vermont",1115.0,699.0,699.0,689.0,10.0,0.0,416.0,017,15700,50
5001758075,"Randolph town, Orange County, Vermont",4022.0,2733.0,2733.0,2542.0,191.0,0.0,1289.0,017,58075,50
5001770675,"Strafford town, Orange County, Vermont",934.0,654.0,654.0,637.0,17.0,0.0,280.0,017,70675,50
5000714875,"Colchester town, Chittenden County, Vermont",14689.0,10418.0,10401.0,10142.0,259.0,17.0,4271.0,007,14875,50
5000724175,"Essex town, Chittenden County, Vermont",16639.0,12621.0,12581.0,12113.0,468.0,40.0,4018.0,007,24175,50
5000745250,"Milton town, Chittenden County, Vermont",8686.0,6601.0,6581.0,6148.0,433.0,20.0,2085.0,007,45250,50
5000785150,"Winooski city, Chittenden County, Vermont",6251.0,4071.0,4054.0,3807.0,247.0,17.0,2180.0,007,85150,50
5000710300,"Buels gore, Chittenden County, Vermont",22.0,22.0,22.0,22.0,0.0,0.0,0.0,007,10300,50
5000710675,"Burlington city, Chittenden County, Vermont",37774.0,24661.0,24638.0,23207.0,1431.0,23.0,13113.0,007,10675,50
5000762050,"St. George town, Chittenden County, Vermont",572.0,379.0,379.0,353.0,26.0,0.0,193.0,007,62050,50
5000736700,"Jericho town, Chittenden County, Vermont",3992.0,3104.0,3101.0,3066.0,35.0,3.0,888.0,007,36700,50
5000766175,"South Burlington city, Chittenden County, Vermont",16005.0,10706.0,10666.0,10342.0,324.0,40.0,5299.0,007,66175,50
500076550,"Bolton town, Chittenden County, Vermont",1104.0,917.0,907.0,880.0,27.0,10.0,187.0,007,6550,50
5000733475,"Hinesburg town, Chittenden County, Vermont",3402.0,2414.0,2414.0,2375.0,39.0,0.0,988.0,007,33475,50
5000764300,"Shelburne town, Chittenden County, Vermont",6255.0,4058.0,4058.0,3983.0,75.0,0.0,2197.0,007,64300,50
5000713300,"Charlotte town, Chittenden County, Vermont",3085.0,2052.0,2052.0,2004.0,48.0,0.0,1033.0,007,13300,50
5000780350,"Westford town, Chittenden County, Vermont",1610.0,1239.0,1227.0,1190.0,37.0,12.0,371.0,007,80350,50
5000734600,"Huntington town, Chittenden County, Vermont",1567.0,1208.0,1203.0,1169.0,34.0,5.0,359.0,007,34600,50
5000759275,"Richmond town, Chittenden County, Vermont",3303.0,2589.0,2569.0,2547.0,22.0,20.0,714.0,007,59275,50
5000773975,"Underhill town, Chittenden County, Vermont",2564.0,1893.0,1893.0,1836.0,57.0,0.0,671.0,007,73975,50
5000784475,"Williston town, Chittenden County, Vermont",7475.0,5135.0,5135.0,4870.0,265.0,0.0,2340.0,007,84475,50
500154375,"Belvidere town, Lamoille County, Vermont",335.0,237.0,237.0,228.0,9.0,0.0,98.0,015,4375,50
5001570525,"Stowe town, Lamoille County, Vermont",3644.0,2365.0,2365.0,2325.0,40.0,0.0,1279.0,015,70525,50
5001546675,"Morristown town, Lamoille County, Vermont",4491.0,2911.0,2911.0,2747.0,164.0,0.0,1580.0,015,46675,50
5001577425,"Waterville town, Lamoille County, Vermont",581.0,383.0,383.0,368.0,15.0,0.0,198.0,015,77425,50
5001511500,"Cambridge town, Lamoille County, Vermont",3116.0,2380.0,2378.0,2319.0,59.0,2.0,736.0,015,11500,50
5001585375,"Wolcott town, Lamoille County, Vermont",1285.0,948.0,948.0,908.0,40.0,0.0,337.0,015,85375,50
5001523500,"Eden town, Lamoille County, Vermont",999.0,714.0,714.0,659.0,55.0,0.0,285.0,015,23500,50
5001537075,"Johnson town, Lamoille County, Vermont",3001.0,1927.0,1927.0,1847.0,80.0,0.0,1074.0,015,37075,50
5001523725,"Elmore town, Lamoille County, Vermont",704.0,514.0,514.0,478.0,36.0,0.0,190.0,015,23725,50
5001535050,"Hyde Park town, Lamoille County, Vermont",2323.0,1586.0,1586.0,1558.0,28.0,0.0,737.0,015,35050,50
5002741275,"Ludlow town, Windsor County, Vermont",1753.0,1038.0,1038.0,992.0,46.0,0.0,715.0,027,41275,50
5002712250,"Cavendish town, Windsor County, Vermont",1143.0,727.0,727.0,700.0,27.0,0.0,416.0,027,12250,50
