geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
5103196087,"Timberlake district, Campbell County, Virginia",2800.0,2082.0,718.0,031,96087,51
5103190968,"Concord district, Campbell County, Virginia",3131.0,2625.0,506.0,031,90968,51
5103195623,"Seneca district, Campbell County, Virginia",2563.0,2123.0,440.0,031,95623,51
5103190504,"Brookneal district, Campbell County, Virginia",2018.0,1566.0,452.0,031,90504,51
5103195503,"Rustburg district, Campbell County, Virginia",2506.0,2028.0,478.0,031,95503,51
5108796119,"Tuckahoe district, Henrico County, Virginia",20193.0,15138.0,5055.0,087,96119,51
5108793511,"Fairfield district, Henrico County, Virginia",8029.0,5336.0,2693.0,087,93511,51
5108796079,"Three Chopt district, Henrico County, Virginia",17674.0,11680.0,5994.0,087,96079,51
5108993975,"Iriswood district, Henry County, Virginia",2032.0,1767.0,265.0,089,93975,51
5108790496,"Brookland district, Henrico County, Virginia",17603.0,12651.0,4952.0,087,90496,51
5108796175,"Varina district, Henrico County, Virginia",10528.0,8386.0,2142.0,087,96175,51
5108990944,"Collinsville district, Henry County, Virginia",3043.0,2004.0,1039.0,089,90944,51
5108995263,"Reed Creek district, Henry County, Virginia",2828.0,2379.0,449.0,089,95263,51
5108990288,"Blackberry district, Henry County, Virginia",2732.0,2122.0,610.0,089,90288,51
5108995295,"Ridgeway district, Henry County, Virginia",3082.0,2389.0,693.0,089,95295,51
5108993919,"Horsepasture district, Henry County, Virginia",2306.0,1913.0,393.0,089,93919,51
5109991080,"Dahlgren district, King George County, Virginia",1328.0,778.0,550.0,099,91080,51
5109994039,"James Monroe district, King George County, Virginia",2406.0,1999.0,407.0,099,94039,51
5109995687,"Shiloh district, King George County, Virginia",1294.0,1073.0,221.0,099,95687,51
5109994031,"James Madison district, King George County, Virginia",1816.0,1505.0,311.0,099,94031,51
5110196327,"West Point district, King William County, Virginia",1704.0,1438.0,266.0,101,96327,51
5110190016,"Acquinton district, King William County, Virginia",2239.0,2016.0,223.0,101,90016,51
5110194479,"Mangohick district, King William County, Virginia",932.0,820.0,112.0,101,94479,51
5110994759,"Mountain Road district, Louisa County, Virginia",1183.0,1010.0,173.0,109,94759,51
5110995015,"Patrick Henry district, Louisa County, Virginia",1262.0,1007.0,255.0,109,95015,51
5110994375,"Louisa district, Louisa County, Virginia",1527.0,1010.0,517.0,109,94375,51
5110994711,"Mineral district, Louisa County, Virginia",1386.0,1089.0,297.0,109,94711,51
5110991040,"Cuckoo district, Louisa County, Virginia",1286.0,1114.0,172.0,109,91040,51
5110993767,"Green Spring district, Louisa County, Virginia",2169.0,1645.0,524.0,109,93767,51
5110993999,"Jackson district, Louisa County, Virginia",1872.0,1660.0,212.0,109,93999,51
5111590808,"Chesapeake district, Mathews County, Virginia",723.0,607.0,116.0,115,90808,51
5111596335,"Westville district, Mathews County, Virginia",1198.0,1072.0,126.0,115,96335,51
5111595055,"Piankatank district, Mathews County, Virginia",1347.0,1193.0,154.0,115,95055,51
5111994023,"Jamaica district, Middlesex County, Virginia",590.0,503.0,87.0,119,94023,51
5111995079,"Pine Top district, Middlesex County, Virginia",1827.0,1545.0,282.0,119,95079,51
5111995559,"Saluda district, Middlesex County, Virginia",1216.0,1004.0,212.0,119,95559,51
5114792593,"District 501, Prince Edward County, Virginia",770.0,550.0,220.0,147,92593,51
5114792613,"District 701, Prince Edward County, Virginia",497.0,392.0,105.0,147,92613,51
5114792583,"District 401, Prince Edward County, Virginia",576.0,438.0,138.0,147,92583,51
5114792563,"District 201, Prince Edward County, Virginia",567.0,431.0,136.0,147,92563,51
5114792623,"District 801, Prince Edward County, Virginia",130.0,46.0,84.0,147,92623,51
5114792603,"District 601, Prince Edward County, Virginia",322.0,260.0,62.0,147,92603,51
5114792573,"District 301, Prince Edward County, Virginia",704.0,605.0,99.0,147,92573,51
5114792553,"District 101, Prince Edward County, Virginia",1069.0,425.0,644.0,147,92553,51
5114990352,"Bland district, Prince George County, Virginia",2886.0,1890.0,996.0,149,90352,51
5114990328,"Blackwater district, Prince George County, Virginia",978.0,822.0,156.0,149,90328,51
5114990472,"Brandon district, Prince George County, Virginia",385.0,325.0,60.0,149,90472,51
5114995343,"Rives district, Prince George County, Virginia",1509.0,1199.0,310.0,149,95343,51
5114996063,"Templeton district, Prince George County, Virginia",1145.0,1046.0,99.0,149,96063,51
5115991271,"District 1, Richmond County, Virginia",237.0,162.0,75.0,159,91271,51
5115991571,"District 3, Richmond County, Virginia",712.0,507.0,205.0,159,91571,51
5115991421,"District 2, Richmond County, Virginia",353.0,221.0,132.0,159,91421,51
5115991721,"District 4, Richmond County, Virginia",483.0,406.0,77.0,159,91721,51
5115991871,"District 5, Richmond County, Virginia",468.0,434.0,34.0,159,91871,51
5116590736,"Central district, Rockingham County, Virginia",4926.0,3480.0,1446.0,165,90736,51
5116595095,"Plains district, Rockingham County, Virginia",5644.0,3962.0,1682.0,165,95095,51
5116595951,"Stonewall district, Rockingham County, Virginia",7463.0,5726.0,1737.0,165,95951,51
5116590080,"Ashby district, Rockingham County, Virginia",7553.0,5639.0,1914.0,165,90080,51
5116594287,"Linville district, Rockingham County, Virginia",2915.0,2450.0,465.0,165,94287,51
5116992026,"District 6, Scott County, Virginia",1492.0,1146.0,346.0,169,92026,51
5116991276,"District 1, Scott County, Virginia",1551.0,1194.0,357.0,169,91276,51
5116991576,"District 3, Scott County, Virginia",1541.0,1162.0,379.0,169,91576,51
5116991726,"District 4, Scott County, Virginia",1405.0,1061.0,344.0,169,91726,51
5116991426,"District 2, Scott County, Virginia",1515.0,1186.0,329.0,169,91426,51
5116991876,"District 5, Scott County, Virginia",1348.0,1133.0,215.0,169,91876,51
5117790760,"Chancellor district, Spotsylvania County, Virginia",4330.0,3969.0,361.0,177,90760,51
5117794311,"Livingston district, Spotsylvania County, Virginia",5372.0,4922.0,450.0,177,94311,51
5117794231,"Lee Hill district, Spotsylvania County, Virginia",4104.0,3013.0,1091.0,177,94231,51
5117790168,"Battlefield district, Spotsylvania County, Virginia",4892.0,3586.0,1306.0,177,90168,51
5117791008,"Courtland district, Spotsylvania County, Virginia",5089.0,3526.0,1563.0,177,91008,51
5117790232,"Berkeley district, Spotsylvania County, Virginia",4575.0,3881.0,694.0,177,90232,51
5117795543,"Salem district, Spotsylvania County, Virginia",3951.0,3297.0,654.0,177,95543,51
5118190136,"Bacons Castle district, Surry County, Virginia",198.0,167.0,31.0,181,90136,51
5118190624,"Carsley district, Surry County, Virginia",235.0,216.0,19.0,181,90624,51
5118190848,"Claremont district, Surry County, Virginia",204.0,161.0,43.0,181,90848,51
5118191136,"Dendron district, Surry County, Virginia",338.0,289.0,49.0,181,91136,51
5118196023,"Surry district, Surry County, Virginia",482.0,365.0,117.0,181,96023,51
5104395495,"Russell district, Clarke County, Virginia",921.0,786.0,135.0,043,95495,51
5104396367,"White Post district, Clarke County, Virginia",919.0,668.0,251.0,043,96367,51
5104390256,"Berryville district, Clarke County, Virginia",1017.0,674.0,343.0,043,90256,51
5104390544,"Buckmarsh district, Clarke County, Virginia",1109.0,890.0,219.0,043,90544,51
5104394703,"Millwood district, Clarke County, Virginia",981.0,858.0,123.0,043,94703,51
5106790320,"Blackwater district, Franklin County, Virginia",2923.0,2626.0,297.0,067,90320,51
5106795743,"Snow Creek district, Franklin County, Virginia",2604.0,1834.0,770.0,067,95743,51
5106790392,"Blue Ridge district, Franklin County, Virginia",2485.0,1908.0,577.0,067,90392,51
5106793703,"Gills Creek district, Franklin County, Virginia",3471.0,3096.0,375.0,067,93703,51
5106796151,"Union Hall district, Franklin County, Virginia",3110.0,2676.0,434.0,067,96151,51
5106790432,"Boone district, Franklin County, Virginia",3521.0,2943.0,578.0,067,90432,51
5106795431,"Rocky Mount district, Franklin County, Virginia",2901.0,2097.0,804.0,067,95431,51
5109790552,"Buena Vista district, King and Queen County, Virginia",355.0,284.0,71.0,097,90552,51
5109795903,"Stevensville district, King and Queen County, Virginia",419.0,360.0,59.0,097,95903,51
5109795631,"Shanghai district, King and Queen County, Virginia",446.0,379.0,67.0,097,95631,51
5109794863,"Newtown district, King and Queen County, Virginia",232.0,161.0,71.0,097,94863,51
5109795527,"St. Stephens Church district, King and Queen County, Virginia",478.0,431.0,47.0,097,95527,51
5111791853,"District 5, Mecklenburg County, Virginia",807.0,520.0,287.0,117,91853,51
5111791253,"District 1, Mecklenburg County, Virginia",651.0,503.0,148.0,117,91253,51
5111791553,"District 3, Mecklenburg County, Virginia",1434.0,1179.0,255.0,117,91553,51
5111792153,"District 7, Mecklenburg County, Virginia",718.0,610.0,108.0,117,92153,51
5111792453,"District 9, Mecklenburg County, Virginia",1237.0,1116.0,121.0,117,92453,51
5111791703,"District 4, Mecklenburg County, Virginia",568.0,334.0,234.0,117,91703,51
5111792003,"District 6, Mecklenburg County, Virginia",1006.0,795.0,211.0,117,92003,51
5111792303,"District 8, Mecklenburg County, Virginia",967.0,809.0,158.0,117,92303,51
