geoid,name,median,male,female,county,county subdivision,state
1914992484,"Liberty township, Plymouth County, Iowa",46.3,36.0,47.2,149,92484,19
1914993925,"Sioux City city, Plymouth County, Iowa",-666666666.0,-666666666.0,-666666666.0,149,93925,19
1914994254,"Union township, Plymouth County, Iowa",54.6,39.9,54.7,149,94254,19
1914991908,"Henry township, Plymouth County, Iowa",27.0,27.2,26.7,149,91908,19
1914993507,"Preston township, Plymouth County, Iowa",68.9,59.0,69.6,149,93507,19
1914993564,"Remsen township, Plymouth County, Iowa",39.2,40.4,38.6,149,93564,19
1914992274,"Johnson township, Plymouth County, Iowa",52.5,47.9,52.5,149,92274,19
1914992865,"Marion township, Plymouth County, Iowa",46.2,47.0,40.7,149,92865,19
1914994545,"Washington township, Plymouth County, Iowa",55.6,54.5,55.7,149,94545,19
1914992589,"Lincoln township, Plymouth County, Iowa",46.0,44.7,49.3,149,92589,19
1914993921,"Sioux township, Plymouth County, Iowa",44.4,44.7,37.5,149,93921,19
1914993462,"Portland township, Plymouth County, Iowa",38.2,39.3,36.5,149,93462,19
1901990384,"Buffalo township, Buchanan County, Iowa",46.3,42.5,47.5,019,90384,19
1901991461,"Fremont township, Buchanan County, Iowa",58.4,57.4,58.9,019,91461,19
1901994458,"Washington township, Buchanan County, Iowa",43.3,40.7,45.9,019,94458,19
1901994047,"Sumner township, Buchanan County, Iowa",37.4,34.7,39.2,019,94047,19
1901991977,"Homer township, Buchanan County, Iowa",47.0,44.1,53.5,019,91977,19
1901992751,"Madison township, Buchanan County, Iowa",40.2,38.3,41.4,019,92751,19
1914394678,"West Holman township, Osceola County, Iowa",37.3,35.3,38.8,143,94678,19
1901391252,"Evansdale city, Black Hawk County, Iowa",37.0,32.9,39.9,013,91252,19
1906192285,"Julien township, Dubuque County, Iowa",-666666666.0,-666666666.0,-666666666.0,061,92285,19
1914391111,"East Holman township, Osceola County, Iowa",56.3,55.3,57.6,143,91111,19
1907394746,"Willow township, Greene County, Iowa",70.2,55.9,75.1,073,94746,19
1907390342,"Bristol township, Greene County, Iowa",35.3,35.4,32.5,073,90342,19
1907390537,"Cedar township, Greene County, Iowa",44.0,43.6,45.4,073,90537,19
1907391932,"Highland township, Greene County, Iowa",48.2,39.3,54.2,073,91932,19
1907391830,"Hardin township, Greene County, Iowa",51.4,51.2,51.5,073,91830,19
1907394497,"Washington township, Greene County, Iowa",44.9,44.4,46.0,073,94497,19
1907391404,"Franklin township, Greene County, Iowa",46.2,42.7,61.7,073,91404,19
1907390897,"Dawson township, Greene County, Iowa",54.8,54.5,55.8,073,90897,19
1907391746,"Greenbrier township, Greene County, Iowa",46.1,29.9,49.1,073,91746,19
1907392221,"Jefferson city, Greene County, Iowa",47.8,46.5,51.1,073,92221,19
1907393804,"Scranton township, Greene County, Iowa",40.9,43.4,39.8,073,93804,19
1907391653,"Grant township, Greene County, Iowa",30.7,55.7,28.5,073,91653,19
1907392115,"Jackson township, Greene County, Iowa",41.9,42.0,41.8,073,92115,19
1907392304,"Kendrick township, Greene County, Iowa",34.9,34.7,35.5,073,92304,19
1908390372,"Buckeye township, Hardin County, Iowa",34.3,34.9,33.0,083,90372,19
1908391158,"Eldora township, Hardin County, Iowa",33.0,32.1,53.2,083,91158,19
1908391245,"Etna township, Hardin County, Iowa",46.5,46.0,47.5,083,91245,19
1908390804,"Concord township, Hardin County, Iowa",48.9,50.7,44.4,083,90804,19
1908393363,"Pleasant township, Hardin County, Iowa",47.1,47.3,23.8,083,93363,19
1908390036,"Alden township, Hardin County, Iowa",41.8,37.7,44.8,083,90036,19
1908591863,"Harrison township, Harrison County, Iowa",40.6,36.4,45.1,085,91863,19
1908391206,"Ellis township, Hardin County, Iowa",32.9,50.0,27.4,083,91206,19
1908391157,"Eldora city, Hardin County, Iowa",44.3,34.8,52.3,083,91157,19
1908392121,"Jackson township, Hardin County, Iowa",55.4,56.0,49.7,083,92121,19
1908393516,"Providence township, Hardin County, Iowa",43.6,36.9,50.3,083,93516,19
1908390678,"Clay township, Hardin County, Iowa",51.2,51.6,50.3,083,90678,19
1908590039,"Allen township, Harrison County, Iowa",53.1,53.8,52.2,085,90039,19
1908590444,"Calhoun township, Harrison County, Iowa",48.6,48.8,47.6,085,90444,19
1908590507,"Cass township, Harrison County, Iowa",52.3,52.8,45.6,085,90507,19
1908594503,"Washington township, Harrison County, Iowa",42.8,36.6,53.4,085,94503,19
1908593012,"Morgan township, Harrison County, Iowa",54.9,53.5,55.8,085,93012,19
1908593534,"Raglan township, Harrison County, Iowa",43.2,44.9,39.1,085,93534,19
1908590666,"Cincinnati township, Harrison County, Iowa",42.6,42.4,48.4,085,90666,19
1908592223,"Jefferson township, Harrison County, Iowa",39.4,37.8,40.4,085,92223,19
1908591038,"Douglas township, Harrison County, Iowa",54.2,51.0,56.4,085,91038,19
1910991866,"Harrison township, Kossuth County, Iowa",48.9,51.0,47.5,109,91866,19
1910990037,"Algona city, Kossuth County, Iowa",46.3,43.5,49.4,109,90037,19
1910992565,"Lincoln township, Kossuth County, Iowa",34.2,33.8,34.3,109,92565,19
1910993426,"Plum Creek township, Kossuth County, Iowa",43.3,37.4,43.7,109,93426,19
1910993492,"Prairie township, Kossuth County, Iowa",57.1,57.4,56.7,109,93492,19
1910993537,"Ramsey township, Kossuth County, Iowa",50.9,52.2,50.5,109,93537,19
1910993636,"Riverdale township, Kossuth County, Iowa",30.1,35.9,15.0,109,93636,19
1910991095,"Eagle township, Kossuth County, Iowa",57.4,59.5,38.9,109,91095,19
1910992082,"Irvington township, Kossuth County, Iowa",47.7,32.9,52.8,109,92082,19
1910993981,"Springfield township, Kossuth County, Iowa",47.7,47.9,47.7,109,93981,19
1910994227,"Union township, Kossuth County, Iowa",55.0,53.5,55.6,109,94227,19
1910991905,"Hebron township, Kossuth County, Iowa",66.4,58.0,70.3,109,91905,19
1910991332,"Fenton township, Kossuth County, Iowa",39.3,40.2,37.4,109,91332,19
1910992394,"Ledyard township, Kossuth County, Iowa",55.4,55.6,51.5,109,92394,19
1910993864,"Sherman township, Kossuth County, Iowa",46.9,46.6,52.3,109,93864,19
1910994071,"Swea township, Kossuth County, Iowa",57.7,57.7,57.7,109,94071,19
1910990855,"Cresco township, Kossuth County, Iowa",45.5,50.4,44.3,109,90855,19
1910991563,"German township, Kossuth County, Iowa",55.5,52.9,57.3,109,91563,19
1910991767,"Greenwood township, Kossuth County, Iowa",42.0,41.5,44.5,109,91767,19
1910990387,"Buffalo township, Kossuth County, Iowa",45.4,36.4,51.5,109,90387,19
1910991521,"Garfield township, Kossuth County, Iowa",26.6,20.0,30.5,109,91521,19
1910993810,"Seneca township, Kossuth County, Iowa",51.3,54.1,47.5,109,93810,19
1910994644,"Wesley township, Kossuth County, Iowa",42.9,43.9,41.5,109,94644,19
1910991668,"Grant township, Kossuth County, Iowa",23.7,21.5,40.2,109,91668,19
1910992721,"Lotts Creek township, Kossuth County, Iowa",53.1,50.6,54.2,109,92721,19
1910992730,"Lu Verne township, Kossuth County, Iowa",45.8,45.8,45.8,109,92730,19
1910993459,"Portland township, Kossuth County, Iowa",42.3,42.9,40.8,109,93459,19
1910994731,"Whittemore township, Kossuth County, Iowa",46.3,38.7,47.8,109,94731,19
1910990417,"Burt township, Kossuth County, Iowa",38.7,36.1,39.8,109,90417,19
1908391833,"Hardin township, Hardin County, Iowa",42.6,38.5,47.4,083,91833,19
1908393858,"Sherman township, Hardin County, Iowa",46.5,46.7,45.8,083,93858,19
1908394125,"Tipton township, Hardin County, Iowa",50.3,46.0,53.9,083,94125,19
1908391662,"Grant township, Hardin County, Iowa",35.1,35.2,33.9,083,91662,19
1908394215,"Union township, Hardin County, Iowa",48.0,48.9,46.1,083,94215,19
1911593018,"Morning Sun township, Louisa County, Iowa",35.4,34.7,36.6,115,93018,19
1911592874,"Marshall township, Louisa County, Iowa",48.3,45.4,48.8,115,92874,19
1911590792,"Columbus City township, Louisa County, Iowa",37.1,35.0,40.5,115,90792,19
1911591218,"Elm Grove township, Louisa County, Iowa",48.2,47.1,48.9,115,91218,19
1911592235,"Jefferson township, Louisa County, Iowa",47.3,44.6,60.8,115,92235,19
1911591620,"Grandview township, Louisa County, Iowa",43.7,43.7,43.7,115,91620,19
1911593465,"Port Louisa township, Louisa County, Iowa",46.9,43.3,51.0,115,93465,19
1911594416,"Wapello township, Louisa County, Iowa",41.9,44.6,38.1,115,94416,19
1911590807,"Concord township, Louisa County, Iowa",41.8,42.4,41.4,115,90807,19
1911593159,"Oakland township, Louisa County, Iowa",59.9,60.2,59.7,115,93159,19
1911591170,"Eliot township, Louisa County, Iowa",46.2,42.3,48.2,115,91170,19
1911594230,"Union township, Louisa County, Iowa",63.2,63.4,60.5,115,94230,19
1911790216,"Benton township, Lucas County, Iowa",31.4,8.7,39.6,117,90216,19
1911790549,"Cedar township, Lucas County, Iowa",45.5,48.0,45.4,117,90549,19
1911792145,"Jackson township, Lucas County, Iowa",48.6,50.2,47.5,117,92145,19
1911791230,"English township, Lucas County, Iowa",34.8,34.9,34.6,117,91230,19
1911792568,"Lincoln township, Lucas County, Iowa",61.2,62.0,58.3,117,92568,19
1911794713,"Whitebreast township, Lucas County, Iowa",37.3,45.2,25.8,117,94713,19
1911794431,"Warren township, Lucas County, Iowa",47.4,48.9,45.9,117,94431,19
1911790643,"Chariton city, Lucas County, Iowa",47.3,40.4,52.6,117,90643,19
1911793240,"Otter Creek township, Lucas County, Iowa",40.2,40.9,38.4,117,93240,19
1911794530,"Washington township, Lucas County, Iowa",38.4,35.3,39.7,117,94530,19
1911794233,"Union township, Lucas County, Iowa",45.1,53.8,41.1,117,94233,19
1911793366,"Pleasant township, Lucas County, Iowa",55.6,61.2,43.6,117,93366,19
1911792469,"Liberty township, Lucas County, Iowa",31.5,23.6,42.5,117,92469,19
1911990873,"Dale township, Lyon County, Iowa",38.9,49.3,35.9,119,90873,19
1911991014,"Doon township, Lyon County, Iowa",36.3,35.4,43.2,119,91014,19
1911991674,"Grant township, Lyon County, Iowa",54.1,39.9,64.1,119,91674,19
1911993606,"Richland township, Lyon County, Iowa",38.0,34.5,44.2,119,93606,19
1911993642,"Riverside township, Lyon County, Iowa",54.6,44.8,59.4,119,93642,19
1911993915,"Sioux township, Lyon County, Iowa",52.4,52.6,52.0,119,93915,19
1911992697,"Logan township, Lyon County, Iowa",39.1,12.7,48.1,119,92697,19
1912992031,"Indian Creek township, Mills County, Iowa",40.1,30.9,41.9,129,92031,19
1912992809,"Malvern city, Mills County, Iowa",41.7,41.8,41.5,129,92809,19
1912993147,"Oak township, Mills County, Iowa",46.9,48.9,43.0,129,93147,19
1912993897,"Silver Creek township, Mills County, Iowa",49.1,46.5,59.4,129,93897,19
1912994719,"White Cloud township, Mills County, Iowa",47.1,45.9,47.1,129,94719,19
1912990072,"Anderson township, Mills County, Iowa",53.8,53.6,54.2,129,90072,19
1912990933,"Deer Creek township, Mills County, Iowa",55.5,60.1,50.3,129,90933,19
1912992745,"Lyons township, Mills County, Iowa",48.8,48.4,51.7,129,92745,19
1912991575,"Glenwood township, Mills County, Iowa",39.0,38.5,39.5,129,91575,19
1912993741,"St. Marys township, Mills County, Iowa",36.6,30.4,44.3,129,93741,19
1912990612,"Center township, Mills County, Iowa",52.3,51.5,54.0,129,90612,19
1912993354,"Plattville township, Mills County, Iowa",42.8,39.9,50.8,129,93354,19
1912992043,"Ingraham township, Mills County, Iowa",39.6,39.4,39.8,129,92043,19
1912993540,"Rawles township, Mills County, Iowa",37.5,40.1,35.3,129,93540,19
1913394671,"West Fork township, Monona County, Iowa",47.8,45.5,51.5,133,94671,19
1913390084,"Ashton township, Monona County, Iowa",30.2,29.9,30.8,133,90084,19
1913392355,"Lake township, Monona County, Iowa",52.5,46.8,55.6,133,92355,19
1913393867,"Sherman township, Monona County, Iowa",41.7,46.0,41.3,133,93867,19
1913393939,"Soldier township, Monona County, Iowa",35.7,34.9,35.7,133,93939,19
1913390192,"Belvidere township, Monona County, Iowa",39.0,54.5,38.2,133,90192,19
1913391416,"Franklin township, Monona County, Iowa",55.6,57.1,55.1,133,91416,19
1913392817,"Maple township, Monona County, Iowa",41.0,40.4,41.5,133,92817,19
1913393175,"Onawa city, Monona County, Iowa",41.6,34.8,47.8,133,93175,19
1913390828,"Cooper township, Monona County, Iowa",59.5,58.6,65.0,133,90828,19
1913393735,"St. Clair township, Monona County, Iowa",50.4,51.2,47.9,133,93735,19
1913393996,"Spring Valley township, Monona County, Iowa",58.6,59.1,57.0,133,93996,19
1913391299,"Fairview township, Monona County, Iowa",57.8,58.0,56.8,133,91299,19
1913392577,"Lincoln township, Monona County, Iowa",61.2,56.5,61.4,133,92577,19
1913392283,"Jordan township, Monona County, Iowa",58.3,55.5,61.8,133,92283,19
1913393918,"Sioux township, Monona County, Iowa",69.7,69.6,-666666666.0,133,93918,19
1913392307,"Kennebec township, Monona County, Iowa",37.3,38.8,28.0,133,92307,19
1913390615,"Center township, Monona County, Iowa",64.1,64.5,62.5,133,90615,19
1913391677,"Grant township, Monona County, Iowa",59.9,54.8,60.4,133,91677,19
1913394749,"Willow township, Monona County, Iowa",37.9,38.2,37.6,133,94749,19
1913991491,"Fruitland township, Muscatine County, Iowa",39.3,38.4,41.0,139,91491,19
1913993027,"Moscow township, Muscatine County, Iowa",44.5,44.5,44.4,139,93027,19
1913993204,"Orono township, Muscatine County, Iowa",36.8,35.9,38.6,139,93204,19
1911994707,"Wheeler township, Lyon County, Iowa",45.9,45.8,46.2,119,94707,19
1911990735,"Cleveland township, Lyon County, Iowa",9.1,6.6,10.5,119,90735,19
1911990579,"Centennial township, Lyon County, Iowa",57.5,58.6,32.5,119,90579,19
1911992385,"Larchwood township, Lyon County, Iowa",35.7,32.1,39.5,119,92385,19
1911993660,"Rock township, Lyon County, Iowa",38.9,38.2,39.3,119,93660,19
1911991524,"Garfield township, Lyon County, Iowa",37.9,37.6,38.6,119,91524,19
1911992742,"Lyon township, Lyon County, Iowa",19.2,19.6,15.1,119,92742,19
1911992925,"Midland township, Lyon County, Iowa",46.8,-666666666.0,-666666666.0,119,92925,19
1911991164,"Elgin township, Lyon County, Iowa",41.8,38.2,48.7,119,91164,19
1911992436,"Liberal township, Lyon County, Iowa",50.4,58.5,40.1,119,92436,19
1911990051,"Allison township, Lyon County, Iowa",35.0,31.5,59.1,119,90051,19
1918992706,"Logan township, Winnebago County, Iowa",17.8,15.2,43.1,189,92706,19
1918990636,"Center township, Winnebago County, Iowa",43.3,41.0,47.7,189,90636,19
1918991365,"Forest township, Winnebago County, Iowa",39.0,38.9,39.1,189,91365,19
1918993141,"Norway township, Winnebago County, Iowa",53.1,50.9,53.5,189,93141,19
