geoid,name,median,male,female,county,county subdivision,state
4106991938,"Mitchell CCD, Wheeler County, Oregon",59.7,59.3,60.3,069,91938,41
4104991411,"Ione-Lexington CCD, Morrow County, Oregon",43.9,45.8,40.4,049,91411,41
4104990323,"Boardman CCD, Morrow County, Oregon",37.7,37.2,38.2,049,90323,41
4104991309,"Heppner CCD, Morrow County, Oregon",42.0,36.8,47.0,049,91309,41
4100792839,"Seaside CCD, Clatsop County, Oregon",44.2,43.3,44.4,007,92839,41
4100790153,"Astoria CCD, Clatsop County, Oregon",43.8,41.7,46.0,007,90153,41
4100791598,"Knappa-Brownsmead CCD, Clatsop County, Oregon",44.3,44.3,44.1,007,91598,41
4100791445,"Jewell CCD, Clatsop County, Oregon",47.4,49.9,44.4,007,91445,41
4101192567,"Powers CCD, Coos County, Oregon",55.2,50.7,58.0,011,92567,41
4101190221,"Bandon CCD, Coos County, Oregon",56.8,58.0,55.4,011,90221,41
4101192074,"Myrtle Point CCD, Coos County, Oregon",55.5,50.5,56.5,011,92074,41
4101190629,"Coos Bay CCD, Coos County, Oregon",43.7,40.7,45.7,011,90629,41
4101191003,"Eastside CCD, Coos County, Oregon",51.5,51.9,51.2,011,91003,41
4101190646,"Coquille CCD, Coos County, Oregon",50.3,49.7,51.0,011,90646,41
4101192159,"North Bayside CCD, Coos County, Oregon",52.6,52.8,52.6,011,92159,41
4101592533,"Port Orford CCD, Curry County, Oregon",57.2,56.9,57.3,015,92533,41
4101590051,"Agness CCD, Curry County, Oregon",-666666666.0,-666666666.0,-666666666.0,015,90051,41
4101590357,"Brookings CCD, Curry County, Oregon",53.1,52.9,53.2,015,90357,41
4101591207,"Gold Beach CCD, Curry County, Oregon",53.5,49.8,58.1,015,91207,41
4101591275,"Harbor CCD, Curry County, Oregon",58.5,56.6,60.6,015,91275,41
4102190612,"Condon CCD, Gilliam County, Oregon",55.0,54.0,57.1,021,90612,41
4102190102,"Arlington CCD, Gilliam County, Oregon",41.0,41.7,36.9,021,90102,41
4102792431,"Parkdale CCD, Hood River County, Oregon",37.1,33.2,41.1,027,92431,41
4102792380,"Odell CCD, Hood River County, Oregon",37.7,37.2,37.9,027,92380,41
4102790850,"Dee CCD, Hood River County, Oregon",47.1,44.5,49.5,027,90850,41
4102790476,"Cascade Locks CCD, Hood River County, Oregon",49.5,41.2,51.5,027,90476,41
4102791343,"Hood River CCD, Hood River County, Oregon",38.7,39.1,38.4,027,91343,41
4103792924,"Silver Lake-Fort Rock CCD, Lake County, Oregon",57.6,63.2,54.9,037,92924,41
4103793417,"Warner Valley CCD, Lake County, Oregon",44.5,48.2,40.7,037,93417,41
4103793145,"Summer Lake CCD, Lake County, Oregon",51.1,50.4,51.3,037,93145,41
4103791632,"Lakeview CCD, Lake County, Oregon",44.9,43.6,48.4,037,91632,41
4105190663,"Corbett CCD, Multnomah County, Oregon",49.8,51.3,49.4,051,90663,41
4105192975,"Skyline CCD, Multnomah County, Oregon",52.2,52.1,52.5,051,92975,41
4106190714,"Cove CCD, Union County, Oregon",44.0,47.6,41.3,061,90714,41
4106193111,"Starkey CCD, Union County, Oregon",63.3,47.6,64.4,061,93111,41
4106191037,"Elgin CCD, Union County, Oregon",50.6,50.9,50.4,061,91037,41
4106191615,"La Grande CCD, Union County, Oregon",36.8,34.7,38.7,061,91615,41
4106193281,"Union CCD, Union County, Oregon",38.8,36.7,44.1,061,93281,41
4103593594,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",44.2,36.5,49.3,035,93594,41
