geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
2500926150,"Gloucester city, Essex County, Massachusetts",29858.0,28255.0,311.0,0.0,331.0,0.0,93.0,298.0,570.0,009,26150,25,331.0,391.0
2500927900,"Hamilton town, Essex County, Massachusetts",7991.0,7314.0,79.0,0.0,409.0,27.0,10.0,67.0,85.0,009,27900,25,436.0,77.0
250115560,"Bernardston town, Franklin County, Massachusetts",2191.0,2128.0,10.0,0.0,8.0,0.0,0.0,4.0,41.0,011,5560,25,8.0,4.0
2501125730,"Gill town, Franklin County, Massachusetts",1604.0,1483.0,69.0,0.0,12.0,0.0,0.0,34.0,6.0,011,25730,25,12.0,34.0
2501129475,"Hawley town, Franklin County, Massachusetts",425.0,387.0,6.0,0.0,11.0,0.0,2.0,0.0,19.0,011,29475,25,11.0,2.0
2501161135,"Shelburne town, Franklin County, Massachusetts",1935.0,1885.0,15.0,2.0,22.0,0.0,0.0,11.0,0.0,011,61135,25,22.0,13.0
2501135180,"Leverett town, Franklin County, Massachusetts",1997.0,1895.0,13.0,4.0,32.0,0.0,2.0,27.0,24.0,011,35180,25,32.0,33.0
2501129650,"Heath town, Franklin County, Massachusetts",770.0,738.0,0.0,1.0,2.0,0.0,0.0,12.0,17.0,011,29650,25,2.0,13.0
2501135285,"Leyden town, Franklin County, Massachusetts",676.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,011,35285,25,0.0,0.0
2501147835,"Northfield town, Franklin County, Massachusetts",3012.0,2866.0,13.0,0.0,57.0,0.0,0.0,20.0,56.0,011,47835,25,57.0,20.0
2501572880,"Ware town, Hampshire County, Massachusetts",9863.0,8905.0,51.0,0.0,56.0,0.0,0.0,207.0,644.0,015,72880,25,56.0,207.0
