geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
2911522438,"Enterprise township, Linn County, Missouri",164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,22438,29,0.0,0.0
2911528612,"Grantsville township, Linn County, Missouri",179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,28612,29,0.0,0.0
2911553300,"North Salem township, Linn County, Missouri",94.0,87.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,115,53300,29,2.0,0.0
291154726,"Benton township, Linn County, Missouri",422.0,396.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,115,4726,29,0.0,1.0
2911535864,"Jackson township, Linn County, Missouri",155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,35864,29,0.0,0.0
2911556378,"Parson Creek township, Linn County, Missouri",803.0,782.0,0.0,4.0,0.0,0.0,0.0,10.0,7.0,115,56378,29,0.0,14.0
2911581304,"Yellow Creek township, Linn County, Missouri",399.0,397.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,115,81304,29,0.0,2.0
2909180116,"Willow Springs township, Howell County, Missouri",5289.0,5043.0,0.0,0.0,8.0,0.0,0.0,114.0,124.0,091,80116,29,8.0,114.0
290914690,"Benton township, Howell County, Missouri",1750.0,1649.0,0.0,0.0,0.0,0.0,0.0,53.0,48.0,091,4690,29,0.0,53.0
2909168780,"South Fork township, Howell County, Missouri",1305.0,1261.0,15.0,0.0,0.0,0.0,0.0,24.0,5.0,091,68780,29,0.0,24.0
2909120188,"Dry Creek township, Howell County, Missouri",1680.0,1601.0,0.0,13.0,0.0,0.0,0.0,0.0,66.0,091,20188,29,0.0,13.0
2909133382,"Howell township, Howell County, Missouri",19601.0,18343.0,106.0,71.0,163.0,0.0,0.0,548.0,370.0,091,33382,29,163.0,619.0
2909168078,"Sisson township, Howell County, Missouri",1659.0,1642.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,091,68078,29,0.0,9.0
2909150960,"Myatt township, Howell County, Missouri",619.0,564.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,091,50960,29,0.0,8.0
2909127748,"Goldsberry township, Howell County, Missouri",3994.0,3850.0,0.0,18.0,16.0,0.0,0.0,53.0,57.0,091,27748,29,16.0,71.0
2910138936,"Kingsville township, Johnson County, Missouri",1271.0,1237.0,6.0,8.0,0.0,0.0,3.0,14.0,3.0,101,38936,29,0.0,25.0
2910163146,"Rose Hill township, Johnson County, Missouri",674.0,616.0,9.0,0.0,8.0,0.0,0.0,18.0,23.0,101,63146,29,8.0,18.0
2910177110,"Warrensburg township, Johnson County, Missouri",24040.0,20149.0,1563.0,190.0,597.0,7.0,40.0,733.0,761.0,101,77110,29,604.0,963.0
2910177524,"Washington township, Johnson County, Missouri",8617.0,6566.0,610.0,21.0,112.0,66.0,0.0,457.0,785.0,101,77524,29,178.0,478.0
2910135846,"Jackson township, Johnson County, Missouri",5416.0,5106.0,17.0,24.0,0.0,96.0,0.0,128.0,45.0,101,35846,29,96.0,152.0
2910136836,"Jefferson township, Johnson County, Missouri",634.0,630.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,101,36836,29,0.0,4.0
2910113672,"Chilhowee township, Johnson County, Missouri",1296.0,1243.0,0.0,6.0,8.0,0.0,0.0,13.0,26.0,101,13672,29,8.0,19.0
2910168006,"Simpson township, Johnson County, Missouri",513.0,484.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,101,68006,29,0.0,0.0
2910115724,"Columbus township, Johnson County, Missouri",721.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,15724,29,0.0,0.0
2910129620,"Grover township, Johnson County, Missouri",537.0,454.0,47.0,0.0,0.0,0.0,0.0,0.0,36.0,101,29620,29,0.0,0.0
2910159312,"Post Oak township, Johnson County, Missouri",2169.0,2039.0,0.0,23.0,8.0,1.0,0.0,16.0,82.0,101,59312,29,9.0,39.0
2910145434,"Madison township, Johnson County, Missouri",3222.0,3022.0,66.0,19.0,0.0,0.0,0.0,49.0,66.0,101,45434,29,0.0,68.0
291052494,"Auglaize township, Laclede County, Missouri",2217.0,2193.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,105,2494,29,0.0,10.0
2910541186,"Lebanon township, Laclede County, Missouri",19063.0,17566.0,135.0,30.0,91.0,0.0,0.0,636.0,605.0,105,41186,29,91.0,666.0
2910521556,"Eldridge township, Laclede County, Missouri",686.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,21556,29,0.0,0.0
2910526596,"Gasconade township, Laclede County, Missouri",740.0,683.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,105,26596,29,0.0,10.0
2910577542,"Washington township, Laclede County, Missouri",1712.0,1708.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,105,77542,29,1.0,3.0
2910525660,"Franklin township, Laclede County, Missouri",834.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,25660,29,0.0,0.0
2909113168,"Chapel township, Howell County, Missouri",416.0,366.0,0.0,15.0,0.0,0.0,0.0,35.0,0.0,091,13168,29,0.0,50.0
2909134120,"Hutton Valley township, Howell County, Missouri",1013.0,927.0,1.0,0.0,1.0,0.0,0.0,0.0,84.0,091,34120,29,1.0,0.0
2909167844,"Siloam Springs township, Howell County, Missouri",596.0,556.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,091,67844,29,0.0,40.0
