geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
4106991938,"Mitchell CCD, Wheeler County, Oregon",367.0,290.0,1.0,262.0,27.0,77.0,069,91938,41,263.0,104.0
4104991411,"Ione-Lexington CCD, Morrow County, Oregon",376.0,330.0,0.0,284.0,46.0,46.0,049,91411,41,284.0,92.0
4104990323,"Boardman CCD, Morrow County, Oregon",2775.0,2347.0,38.0,1934.0,375.0,428.0,049,90323,41,1972.0,803.0
4104991309,"Heppner CCD, Morrow County, Oregon",785.0,660.0,0.0,618.0,42.0,125.0,049,91309,41,618.0,167.0
4100792839,"Seaside CCD, Clatsop County, Oregon",3892.0,3333.0,0.0,3073.0,260.0,559.0,007,92839,41,3073.0,819.0
4100790153,"Astoria CCD, Clatsop County, Oregon",10822.0,9637.0,32.0,8615.0,990.0,1185.0,007,90153,41,8647.0,2175.0
4100791598,"Knappa-Brownsmead CCD, Clatsop County, Oregon",836.0,763.0,0.0,719.0,44.0,73.0,007,91598,41,719.0,117.0
4100791445,"Jewell CCD, Clatsop County, Oregon",426.0,388.0,4.0,304.0,80.0,38.0,007,91445,41,308.0,118.0
4101192567,"Powers CCD, Coos County, Oregon",446.0,322.0,24.0,195.0,103.0,124.0,011,92567,41,219.0,227.0
4101190221,"Bandon CCD, Coos County, Oregon",3059.0,2619.0,41.0,1972.0,606.0,440.0,011,90221,41,2013.0,1046.0
4101192074,"Myrtle Point CCD, Coos County, Oregon",2021.0,1713.0,15.0,1480.0,218.0,308.0,011,92074,41,1495.0,526.0
4101190629,"Coos Bay CCD, Coos County, Oregon",12896.0,10748.0,124.0,9288.0,1336.0,2148.0,011,90629,41,9412.0,3484.0
4101191003,"Eastside CCD, Coos County, Oregon",2318.0,1928.0,0.0,1680.0,248.0,390.0,011,91003,41,1680.0,638.0
4101190646,"Coquille CCD, Coos County, Oregon",3302.0,2586.0,22.0,2045.0,519.0,716.0,011,90646,41,2067.0,1235.0
4101192159,"North Bayside CCD, Coos County, Oregon",2431.0,2101.0,60.0,1723.0,318.0,330.0,011,92159,41,1783.0,648.0
4101592533,"Port Orford CCD, Curry County, Oregon",1467.0,1157.0,31.0,907.0,219.0,310.0,015,92533,41,938.0,529.0
4101590051,"Agness CCD, Curry County, Oregon",7.0,7.0,0.0,7.0,0.0,0.0,015,90051,41,7.0,0.0
4101590357,"Brookings CCD, Curry County, Oregon",3959.0,3396.0,51.0,3053.0,292.0,563.0,015,90357,41,3104.0,855.0
4101591207,"Gold Beach CCD, Curry County, Oregon",2479.0,2137.0,0.0,1976.0,161.0,342.0,015,91207,41,1976.0,503.0
4101591275,"Harbor CCD, Curry County, Oregon",2470.0,1949.0,33.0,1515.0,401.0,521.0,015,91275,41,1548.0,922.0
4102190612,"Condon CCD, Gilliam County, Oregon",463.0,346.0,20.0,276.0,50.0,117.0,021,90612,41,296.0,167.0
4102190102,"Arlington CCD, Gilliam County, Oregon",342.0,296.0,4.0,264.0,28.0,46.0,021,90102,41,268.0,74.0
4102792431,"Parkdale CCD, Hood River County, Oregon",487.0,467.0,0.0,424.0,43.0,20.0,027,92431,41,424.0,63.0
4102792380,"Odell CCD, Hood River County, Oregon",1894.0,1700.0,72.0,1474.0,154.0,194.0,027,92380,41,1546.0,348.0
4102790850,"Dee CCD, Hood River County, Oregon",346.0,310.0,0.0,291.0,19.0,36.0,027,90850,41,291.0,55.0
4102790476,"Cascade Locks CCD, Hood River County, Oregon",573.0,490.0,8.0,431.0,51.0,83.0,027,90476,41,439.0,134.0
