geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
2302556520,"Palmyra town, Somerset County, Maine",1511.0,735.0,0.0,0.0,0.0,18.0,5.0,27.0,16.0,4.0,359.0,47.0,31.0,72.0,123.0,33.0,0.0,0.0,776.0,6.0,0.0,0.0,42.0,0.0,44.0,14.0,5.0,279.0,85.0,53.0,107.0,106.0,35.0,0.0,0.0,025,56520,23,6.0,0.0,0.0,60.0,5.0,71.0,30.0,9.0,638.0,132.0,84.0,179.0,229.0,68.0,0.0,0.0,181.0,70.0,111.0,216.0,78.0,138.0,68.0,33.0,35.0,297.0,156.0,141.0
2302569505,"Solon town, Somerset County, Maine",656.0,324.0,3.0,1.0,0.0,1.0,12.0,0.0,7.0,0.0,145.0,33.0,57.0,29.0,17.0,12.0,3.0,4.0,332.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,130.0,12.0,97.0,33.0,35.0,21.0,0.0,0.0,025,69505,23,3.0,1.0,0.0,1.0,12.0,4.0,7.0,0.0,275.0,45.0,154.0,62.0,52.0,33.0,3.0,4.0,28.0,24.0,4.0,199.0,90.0,109.0,40.0,19.0,21.0,92.0,36.0,56.0
230257380,"Brighton plantation, Somerset County, Maine",54.0,33.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,10.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,025,7380,23,0.0,4.0,0.0,4.0,0.0,6.0,0.0,1.0,18.0,9.0,0.0,10.0,1.0,1.0,0.0,0.0,15.0,12.0,3.0,9.0,5.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0
2302549205,"New Portland town, Somerset County, Maine",554.0,287.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,124.0,13.0,46.0,14.0,51.0,17.0,6.0,0.0,267.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,6.0,84.0,20.0,24.0,33.0,59.0,20.0,2.0,8.0,025,49205,23,0.0,0.0,0.0,5.0,6.0,9.0,7.0,6.0,208.0,33.0,70.0,47.0,110.0,37.0,8.0,8.0,33.0,16.0,17.0,103.0,59.0,44.0,53.0,23.0,30.0,163.0,74.0,89.0
2302569155,"Smithfield town, Somerset County, Maine",657.0,297.0,4.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,128.0,19.0,23.0,29.0,59.0,5.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,26.0,26.0,63.0,76.0,27.0,4.0,0.0,025,69155,23,4.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,266.0,45.0,49.0,92.0,135.0,32.0,4.0,0.0,34.0,34.0,0.0,94.0,42.0,52.0,36.0,5.0,31.0,171.0,64.0,107.0
2302523410,"Embden town, Somerset County, Maine",672.0,343.0,11.0,2.0,0.0,11.0,0.0,6.0,7.0,0.0,170.0,27.0,32.0,40.0,34.0,3.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,162.0,18.0,42.0,19.0,60.0,8.0,4.0,3.0,025,23410,23,11.0,2.0,0.0,11.0,0.0,15.0,11.0,0.0,332.0,45.0,74.0,59.0,94.0,11.0,4.0,3.0,50.0,37.0,13.0,119.0,59.0,60.0,18.0,3.0,15.0,112.0,37.0,75.0
2302553636,"Northwest Somerset UT, Somerset County, Maine",8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,53636,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302564850,"St. Albans town, Somerset County, Maine",1502.0,699.0,11.0,0.0,0.0,31.0,28.0,6.0,27.0,16.0,354.0,43.0,95.0,60.0,28.0,0.0,0.0,0.0,803.0,7.0,0.0,0.0,12.0,25.0,7.0,8.0,0.0,257.0,39.0,181.0,140.0,91.0,31.0,0.0,5.0,025,64850,23,18.0,0.0,0.0,43.0,53.0,13.0,35.0,16.0,611.0,82.0,276.0,200.0,119.0,31.0,0.0,5.0,178.0,119.0,59.0,358.0,138.0,220.0,36.0,0.0,36.0,155.0,28.0,127.0
2302582840,"West Forks plantation, Somerset County, Maine",17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,025,82840,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
2302542660,"Madison town, Somerset County, Maine",3714.0,1785.0,15.0,0.0,0.0,32.0,13.0,30.0,77.0,22.0,784.0,64.0,179.0,241.0,244.0,56.0,28.0,0.0,1929.0,41.0,0.0,0.0,15.0,14.0,32.0,74.0,0.0,823.0,44.0,201.0,376.0,199.0,91.0,19.0,0.0,025,42660,23,56.0,0.0,0.0,47.0,27.0,62.0,151.0,22.0,1607.0,108.0,380.0,617.0,443.0,147.0,47.0,0.0,365.0,189.0,176.0,488.0,243.0,245.0,194.0,84.0,110.0,637.0,328.0,309.0
230251395,"Anson town, Somerset County, Maine",1888.0,996.0,8.0,0.0,0.0,31.0,41.0,6.0,35.0,31.0,364.0,75.0,199.0,102.0,64.0,28.0,12.0,0.0,892.0,0.0,0.0,0.0,30.0,37.0,13.0,28.0,15.0,423.0,26.0,114.0,105.0,89.0,12.0,0.0,0.0,025,1395,23,8.0,0.0,0.0,61.0,78.0,19.0,63.0,46.0,787.0,101.0,313.0,207.0,153.0,40.0,12.0,0.0,275.0,152.0,123.0,414.0,274.0,140.0,52.0,40.0,12.0,205.0,104.0,101.0
2302517285,"Dennistown plantation, Somerset County, Maine",23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,025,17285,23,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0
2302524320,"Fairfield town, Somerset County, Maine",4584.0,2211.0,0.0,0.0,0.0,39.0,0.0,2.0,197.0,55.0,886.0,129.0,347.0,275.0,223.0,24.0,10.0,24.0,2373.0,0.0,0.0,0.0,0.0,40.0,17.0,57.0,10.0,899.0,231.0,275.0,463.0,273.0,90.0,18.0,0.0,025,24320,23,0.0,0.0,0.0,39.0,40.0,19.0,254.0,65.0,1785.0,360.0,622.0,738.0,496.0,114.0,28.0,24.0,417.0,293.0,124.0,982.0,476.0,506.0,166.0,58.0,108.0,662.0,281.0,381.0
2302531740,"Hartland town, Somerset County, Maine",1224.0,626.0,0.0,6.0,0.0,19.0,14.0,4.0,35.0,14.0,302.0,47.0,53.0,38.0,61.0,16.0,14.0,3.0,598.0,0.0,0.0,16.0,10.0,17.0,0.0,11.0,10.0,241.0,48.0,82.0,78.0,49.0,25.0,11.0,0.0,025,31740,23,0.0,6.0,16.0,29.0,31.0,4.0,46.0,24.0,543.0,95.0,135.0,116.0,110.0,41.0,25.0,3.0,156.0,92.0,64.0,230.0,100.0,130.0,69.0,33.0,36.0,179.0,94.0,85.0
2302547455,"Moscow town, Somerset County, Maine",432.0,245.0,0.0,4.0,0.0,10.0,10.0,17.0,2.0,16.0,124.0,8.0,21.0,23.0,3.0,2.0,5.0,0.0,187.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,2.0,96.0,33.0,23.0,7.0,0.0,3.0,0.0,0.0,025,47455,23,0.0,4.0,0.0,29.0,10.0,17.0,6.0,18.0,220.0,41.0,44.0,30.0,3.0,5.0,5.0,0.0,84.0,59.0,25.0,85.0,29.0,56.0,10.0,7.0,3.0,13.0,10.0,3.0
2302559705,"Pleasant Ridge plantation, Somerset County, Maine",86.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,025,59705,23,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,46.0,9.0,7.0,3.0,5.0,0.0,0.0,0.0,16.0,14.0,2.0,16.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0
2302567238,"Seboomook Lake UT, Somerset County, Maine",59.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,67238,23,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300928450,"Gouldsboro town, Hancock County, Maine",1222.0,587.0,3.0,0.0,0.0,22.0,17.0,3.0,11.0,0.0,236.0,29.0,71.0,33.0,80.0,44.0,38.0,0.0,635.0,0.0,0.0,0.0,3.0,0.0,8.0,7.0,7.0,253.0,37.0,68.0,22.0,156.0,60.0,8.0,6.0,009,28450,23,3.0,0.0,0.0,25.0,17.0,11.0,18.0,7.0,489.0,66.0,139.0,55.0,236.0,104.0,46.0,6.0,81.0,56.0,25.0,205.0,100.0,105.0,156.0,82.0,74.0,392.0,162.0,230.0
2300953620,"Northwest Hancock UT, Hancock County, Maine",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,009,53620,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2300955890,"Otis town, Hancock County, Maine",661.0,329.0,0.0,0.0,2.0,3.0,9.0,2.0,4.0,2.0,158.0,25.0,37.0,38.0,38.0,9.0,0.0,2.0,332.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,102.0,24.0,64.0,48.0,55.0,25.0,0.0,5.0,009,55890,23,0.0,0.0,2.0,3.0,13.0,4.0,7.0,2.0,260.0,49.0,101.0,86.0,93.0,34.0,0.0,7.0,31.0,22.0,9.0,150.0,62.0,88.0,41.0,11.0,30.0,134.0,49.0,85.0
2300917145,"Deer Isle town, Hancock County, Maine",1598.0,709.0,0.0,0.0,0.0,36.0,5.0,3.0,8.0,0.0,230.0,39.0,103.0,19.0,129.0,64.0,8.0,65.0,889.0,0.0,0.0,0.0,38.0,0.0,7.0,17.0,0.0,305.0,52.0,79.0,58.0,174.0,114.0,11.0,34.0,009,17145,23,0.0,0.0,0.0,74.0,5.0,10.0,25.0,0.0,535.0,91.0,182.0,77.0,303.0,178.0,19.0,99.0,114.0,52.0,62.0,273.0,142.0,131.0,296.0,137.0,159.0,599.0,266.0,333.0
2300930970,"Hancock town, Hancock County, Maine",1864.0,875.0,6.0,0.0,0.0,60.0,5.0,12.0,50.0,0.0,319.0,38.0,195.0,46.0,84.0,31.0,20.0,9.0,989.0,0.0,0.0,0.0,7.0,10.0,0.0,17.0,0.0,470.0,50.0,131.0,111.0,123.0,57.0,9.0,4.0,009,30970,23,6.0,0.0,0.0,67.0,15.0,12.0,67.0,0.0,789.0,88.0,326.0,157.0,207.0,88.0,29.0,13.0,167.0,133.0,34.0,414.0,233.0,181.0,130.0,60.0,70.0,337.0,144.0,193.0
2300955855,"Osborn town, Hancock County, Maine",51.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0,6.0,3.0,2.0,0.0,0.0,009,55855,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,2.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,2.0,0.0,2.0,11.0,6.0,5.0
