geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
1000391924,"Lower Christiana CCD, New Castle County, Delaware",97.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,0.0,0.0,8.0,17.0,0.0,11.0,15.0,8.0,0.0,003,91924,10
1000392960,"Piedmont CCD, New Castle County, Delaware",968.0,47.0,26.0,0.0,8.0,16.0,0.0,0.0,0.0,46.0,11.0,88.0,75.0,65.0,158.0,99.0,329.0,003,92960,10
1000393996,"Wilmington CCD, New Castle County, Delaware",440.0,45.0,0.0,21.0,19.0,0.0,8.0,29.0,38.0,22.0,11.0,96.0,63.0,19.0,12.0,30.0,27.0,003,93996,10
1000393256,"Red Lion CCD, New Castle County, Delaware",220.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,23.0,0.0,0.0,22.0,23.0,99.0,003,93256,10
1000393848,"Upper Christiana CCD, New Castle County, Delaware",995.0,54.0,0.0,38.0,0.0,25.0,0.0,26.0,93.0,0.0,13.0,27.0,223.0,88.0,63.0,219.0,126.0,003,93848,10
1000390148,"Brandywine CCD, New Castle County, Delaware",1804.0,48.0,18.0,28.0,120.0,38.0,45.0,10.0,35.0,13.0,88.0,249.0,265.0,151.0,198.0,253.0,245.0,003,90148,10
1000392072,"Middletown-Odessa CCD, New Castle County, Delaware",450.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,5.0,33.0,82.0,48.0,0.0,88.0,175.0,003,92072,10
1000393108,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",1050.0,17.0,0.0,12.0,12.0,0.0,35.0,0.0,22.0,0.0,105.0,79.0,172.0,102.0,81.0,182.0,231.0,003,93108,10
1000591628,"Laurel-Delmar CCD, Sussex County, Delaware",34.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,005,91628,10
1000592664,"Milton CCD, Sussex County, Delaware",50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,0.0,0.0,0.0,005,92664,10
1000392812,"New Castle CCD, New Castle County, Delaware",1425.0,10.0,33.0,86.0,0.0,23.0,19.0,0.0,0.0,17.0,35.0,151.0,452.0,254.0,83.0,161.0,101.0,003,92812,10
