geoid,name,total,native,foreign_born,county,county subdivision,state
0508393619,"Tomlinson township, Logan County, Arkansas",187.0,187.0,0.0,083,93619,05
0512191204,"East Roanoke township, Randolph County, Arkansas",337.0,337.0,0.0,121,91204,05
0508793976,"Wharton township, Madison County, Arkansas",208.0,208.0,0.0,087,93976,05
0511793654,"Tyler township, Prairie County, Arkansas",167.0,167.0,0.0,117,93654,05
0509790595,"Caddo Gap township, Montgomery County, Arkansas",765.0,765.0,0.0,097,90595,05
0506390343,"Black River-Marshell township, Independence County, Arkansas",383.0,363.0,20.0,063,90343,05
0509790013,"Alamo township, Montgomery County, Arkansas",148.0,148.0,0.0,097,90013,05
0509790346,"Black Springs township, Montgomery County, Arkansas",423.0,423.0,0.0,097,90346,05
0509791273,"Fannie township, Montgomery County, Arkansas",240.0,203.0,37.0,097,91273,05
0509791765,"Hopper township, Montgomery County, Arkansas",169.0,169.0,0.0,097,91765,05
0501393627,"Township 1, Calhoun County, Arkansas",724.0,724.0,0.0,013,93627,05
0511193973,"West Prairie township, Poinsett County, Arkansas",923.0,920.0,3.0,111,93973,05
0501393631,"Township 3, Calhoun County, Arkansas",510.0,510.0,0.0,013,93631,05
0503593655,"Tyronza township, Crittenden County, Arkansas",2788.0,2784.0,4.0,035,93655,05
0501393635,"Township 5, Calhoun County, Arkansas",529.0,529.0,0.0,013,93635,05
0501393629,"Township 2, Calhoun County, Arkansas",633.0,625.0,8.0,013,93629,05
0501393633,"Township 4, Calhoun County, Arkansas",569.0,569.0,0.0,013,93633,05
0501393637,"Township 6, Calhoun County, Arkansas",644.0,621.0,23.0,013,93637,05
0501393639,"Township 7, Calhoun County, Arkansas",407.0,407.0,0.0,013,93639,05
0503793652,"Twist township, Cross County, Arkansas",0.0,0.0,0.0,037,93652,05
0514393623,"Tontitown township, Washington County, Arkansas",3062.0,3035.0,27.0,143,93623,05
0504591199,"East Fork township, Faulkner County, Arkansas",1937.0,1917.0,20.0,045,91199,05
0512593648,"Traskwood township, Saline County, Arkansas",443.0,443.0,0.0,125,93648,05
0509792620,"Mount Ida township, Montgomery County, Arkansas",2306.0,2280.0,26.0,097,92620,05
0509792701,"Norman township, Montgomery County, Arkansas",963.0,963.0,0.0,097,92701,05
0509792737,"Oden township, Montgomery County, Arkansas",850.0,840.0,10.0,097,92737,05
0509793385,"Sims township, Montgomery County, Arkansas",244.0,244.0,0.0,097,93385,05
0510593653,"Tyler township, Perry County, Arkansas",298.0,298.0,0.0,105,93653,05
0501393641,"Township 8, Calhoun County, Arkansas",830.0,830.0,0.0,013,93641,05
0501393643,"Township 9, Calhoun County, Arkansas",348.0,340.0,8.0,013,93643,05
0502190232,"Bennett-Lemmons township, Clay County, Arkansas",345.0,345.0,0.0,021,90232,05
0502190448,"Bradshaw-Haywood township, Clay County, Arkansas",523.0,523.0,0.0,021,90448,05
0502190496,"Brown-Carpenter township, Clay County, Arkansas",222.0,222.0,0.0,021,90496,05
0502190589,"Cache-Wilson township, Clay County, Arkansas",337.0,337.0,0.0,021,90589,05
0502190757,"Chalk Bluff-Liddell township, Clay County, Arkansas",466.0,462.0,4.0,021,90757,05
0502190874,"Cleveland-North Kilgore township, Clay County, Arkansas",2830.0,2830.0,0.0,021,90874,05
0502191201,"East Oak Bluff-Blue Cane township, Clay County, Arkansas",1765.0,1727.0,38.0,021,91201,05
0502192836,"Payne-Swain township, Clay County, Arkansas",220.0,220.0,0.0,021,92836,05
0502191474,"Gleghorn-South Kilgore township, Clay County, Arkansas",1474.0,1474.0,0.0,021,91474,05
0510390213,"Behestian township, Ouachita County, Arkansas",184.0,184.0,0.0,103,90213,05
0502192719,"North St. Francis township, Clay County, Arkansas",2842.0,2793.0,49.0,021,92719,05
0502193439,"South St. Francis township, Clay County, Arkansas",1459.0,1448.0,11.0,021,93439,05
0502193971,"West Oak Bluff township, Clay County, Arkansas",1342.0,1333.0,9.0,021,93971,05
0512793620,"Tomlinson township, Scott County, Arkansas",263.0,263.0,0.0,127,93620,05
0513993650,"Tubal township, Union County, Arkansas",266.0,266.0,0.0,139,93650,05
0514191200,"East Griggs township, Van Buren County, Arkansas",1416.0,1395.0,21.0,141,91200,05
0514191318,"Formosa township, Van Buren County, Arkansas",787.0,773.0,14.0,141,91318,05
