geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2709548328,"Onamia township, Mille Lacs County, Minnesota",219.0,183.0,36.0,095,48328,27
2709549480,"Page township, Mille Lacs County, Minnesota",260.0,240.0,20.0,095,49480,27
2709532516,"Kathio township, Mille Lacs County, Minnesota",522.0,336.0,186.0,095,32516,27
2709552540,"Princeton township, Mille Lacs County, Minnesota",877.0,778.0,99.0,095,52540,27
2709514500,"Dailey township, Mille Lacs County, Minnesota",88.0,73.0,15.0,095,14500,27
2709517810,"East Side township, Mille Lacs County, Minnesota",303.0,280.0,23.0,095,17810,27
2709525586,"Greenbush township, Mille Lacs County, Minnesota",436.0,393.0,43.0,095,25586,27
2709552522,"Princeton city, Mille Lacs County, Minnesota",1859.0,964.0,895.0,095,52522,27
2712919322,"Emmet township, Renville County, Minnesota",86.0,81.0,5.0,129,19322,27
2712919628,"Ericson township, Renville County, Minnesota",83.0,71.0,12.0,129,19628,27
2712946600,"Norfolk township, Renville County, Minnesota",50.0,36.0,14.0,129,46600,27
2712913852,"Crooks township, Renville County, Minnesota",77.0,69.0,8.0,129,13852,27
2712953656,"Redwood Falls city, Renville County, Minnesota",0.0,0.0,0.0,129,53656,27
271293484,"Bandon township, Renville County, Minnesota",76.0,62.0,14.0,129,3484,27
271296076,"Bird Island city, Renville County, Minnesota",409.0,381.0,28.0,129,6076,27
271297912,"Brookfield township, Renville County, Minnesota",57.0,52.0,5.0,129,7912,27
2712922364,"Franklin city, Renville County, Minnesota",212.0,145.0,67.0,129,22364,27
2712928610,"Henryville township, Renville County, Minnesota",64.0,56.0,8.0,129,28610,27
2712941624,"Melville township, Renville County, Minnesota",89.0,79.0,10.0,129,41624,27
2712949606,"Palmyra township, Renville County, Minnesota",80.0,68.0,12.0,129,49606,27
2712952486,"Preston Lake township, Renville County, Minnesota",111.0,96.0,15.0,129,52486,27
2712968026,"Wang township, Renville County, Minnesota",87.0,85.0,2.0,129,68026,27
2712970852,"Winfield township, Renville County, Minnesota",80.0,62.0,18.0,129,70852,27
271295968,"Birch Cooley township, Renville County, Minnesota",66.0,58.0,8.0,129,5968,27
271298488,"Buffalo Lake city, Renville County, Minnesota",274.0,197.0,77.0,129,8488,27
2712940832,"Martinsburg township, Renville County, Minnesota",63.0,54.0,9.0,129,40832,27
2700717954,"Eckles township, Beltrami County, Minnesota",529.0,398.0,131.0,007,17954,27
