geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
1711571357,"South Wheatland township, Macon County, Illinois",3998.0,2053.0,1945.0,3644.0,1908.0,1736.0,291.0,134.0,157.0,42.0,11.0,31.0,21.0,0.0,21.0,0.0,0.0,0.0,115,71357,17
1711518836,"Decatur township, Macon County, Illinois",50469.0,23615.0,26854.0,39354.0,18445.0,20909.0,8578.0,4027.0,4551.0,1692.0,731.0,961.0,730.0,351.0,379.0,115.0,61.0,54.0,115,18836,17
1711560677,"Pleasant View township, Macon County, Illinois",1475.0,670.0,805.0,1330.0,620.0,710.0,39.0,7.0,32.0,106.0,43.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,115,60677,17
1711544511,"Long Creek township, Macon County, Illinois",10301.0,5184.0,5117.0,9395.0,4819.0,4576.0,554.0,221.0,333.0,96.0,48.0,48.0,247.0,93.0,154.0,9.0,3.0,6.0,115,44511,17
1711551219,"Mount Zion township, Macon County, Illinois",7083.0,3468.0,3615.0,6552.0,3152.0,3400.0,446.0,291.0,155.0,28.0,0.0,28.0,57.0,25.0,32.0,0.0,0.0,0.0,115,51219,17
171153051,"Austin township, Macon County, Illinois",197.0,103.0,94.0,184.0,90.0,94.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,3051,17
1711537023,"Illini township, Macon County, Illinois",1752.0,827.0,925.0,1542.0,712.0,830.0,93.0,45.0,48.0,114.0,67.0,47.0,0.0,0.0,0.0,3.0,3.0,0.0,115,37023,17
1713791962,"Lynnville precinct, Morgan County, Illinois",517.0,291.0,226.0,430.0,241.0,189.0,80.0,43.0,37.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,137,91962,17
1711547085,"Maroa township, Macon County, Illinois",1865.0,982.0,883.0,1689.0,885.0,804.0,111.0,72.0,39.0,47.0,18.0,29.0,0.0,0.0,0.0,18.0,7.0,11.0,115,47085,17
171156769,"Blue Mound township, Macon County, Illinois",881.0,452.0,429.0,853.0,433.0,420.0,9.0,5.0,4.0,14.0,9.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,115,6769,17
1711534527,"Hickory Point township, Macon County, Illinois",17764.0,8055.0,9709.0,14480.0,6649.0,7831.0,2165.0,1010.0,1155.0,715.0,202.0,513.0,367.0,187.0,180.0,37.0,7.0,30.0,115,34527,17
1711552974,"Niantic township, Macon County, Illinois",610.0,315.0,295.0,559.0,287.0,272.0,35.0,19.0,16.0,3.0,3.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,115,52974,17
1711554859,"Oakley township, Macon County, Illinois",1002.0,574.0,428.0,875.0,507.0,368.0,83.0,57.0,26.0,44.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,115,54859,17
1713791712,"Jacksonville No. 2 precinct, Morgan County, Illinois",1526.0,760.0,766.0,1361.0,651.0,710.0,149.0,105.0,44.0,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,137,91712,17
1713791719,"Jacksonville No. 9 precinct, Morgan County, Illinois",1023.0,454.0,569.0,667.0,287.0,380.0,292.0,139.0,153.0,56.0,20.0,36.0,0.0,0.0,0.0,8.0,8.0,0.0,137,91719,17
1713792268,"Nortonville precinct, Morgan County, Illinois",299.0,183.0,116.0,262.0,157.0,105.0,37.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,92268,17
1713792034,"Markham precinct, Morgan County, Illinois",783.0,371.0,412.0,590.0,286.0,304.0,186.0,85.0,101.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,137,92034,17
1713791715,"Jacksonville No. 5 precinct, Morgan County, Illinois",701.0,365.0,336.0,618.0,301.0,317.0,35.0,35.0,0.0,25.0,18.0,7.0,23.0,11.0,12.0,0.0,0.0,0.0,137,91715,17
1713791716,"Jacksonville No. 6 precinct, Morgan County, Illinois",1126.0,561.0,565.0,799.0,418.0,381.0,160.0,59.0,101.0,167.0,84.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,137,91716,17
