geoid,name,median,male,female,county,county subdivision,state
2816391476,"District 2, Yazoo County, Mississippi",38.9,32.6,45.3,163,91476,28
2816392952,"District 4, Yazoo County, Mississippi",37.4,38.0,36.0,163,92952,28
2815991458,"District 2, Winston County, Mississippi",46.6,46.4,46.8,159,91458,28
2815990720,"District 1, Winston County, Mississippi",37.5,33.3,43.5,159,90720,28
2816390738,"District 1, Yazoo County, Mississippi",39.2,39.4,39.1,163,90738,28
2816392214,"District 3, Yazoo County, Mississippi",27.3,27.0,28.1,163,92214,28
2816393690,"District 5, Yazoo County, Mississippi",28.9,23.8,38.5,163,93690,28
2800790036,"District 1, Attala County, Mississippi",40.3,34.9,45.8,007,90036,28
2800790774,"District 2, Attala County, Mississippi",36.4,33.9,36.5,007,90774,28
2800792988,"District 5, Attala County, Mississippi",37.1,35.8,44.8,007,92988,28
2800792250,"District 4, Attala County, Mississippi",48.8,47.2,49.3,007,92250,28
2800791512,"District 3, Attala County, Mississippi",39.6,42.6,37.1,007,91512,28
2800992259,"District 4, Benton County, Mississippi",49.9,45.9,50.9,009,92259,28
2800990783,"District 2, Benton County, Mississippi",38.5,19.0,39.9,009,90783,28
2800991521,"District 3, Benton County, Mississippi",51.8,51.1,54.9,009,91521,28
2800992997,"District 5, Benton County, Mississippi",33.8,33.0,37.0,009,92997,28
2803793123,"District 5, Franklin County, Mississippi",48.4,51.5,47.6,037,93123,28
2800990045,"District 1, Benton County, Mississippi",36.3,36.0,37.7,009,90045,28
2803790171,"District 1, Franklin County, Mississippi",42.7,38.4,43.1,037,90171,28
2803790909,"District 2, Franklin County, Mississippi",41.1,41.0,41.2,037,90909,28
2803791647,"District 3, Franklin County, Mississippi",36.1,34.9,36.6,037,91647,28
2803792385,"District 4, Franklin County, Mississippi",40.9,42.8,37.9,037,92385,28
2802793078,"District 5, Coahoma County, Mississippi",34.8,41.4,33.9,027,93078,28
2802790126,"District 1, Coahoma County, Mississippi",39.1,37.4,41.0,027,90126,28
2802791602,"District 3, Coahoma County, Mississippi",29.9,28.8,30.1,027,91602,28
2802792340,"District 4, Coahoma County, Mississippi",26.5,22.5,34.7,027,92340,28
2802790864,"District 2, Coahoma County, Mississippi",37.2,33.6,40.1,027,90864,28
2806193231,"District 5, Jasper County, Mississippi",43.6,39.4,51.6,061,93231,28
2806192493,"District 4, Jasper County, Mississippi",35.5,37.7,34.9,061,92493,28
2806191017,"District 2, Jasper County, Mississippi",48.0,45.7,49.6,061,91017,28
2806190279,"District 1, Jasper County, Mississippi",47.1,45.7,47.3,061,90279,28
2806191755,"District 3, Jasper County, Mississippi",34.5,35.4,32.2,061,91755,28
2806791782,"District 3, Jones County, Mississippi",41.8,38.6,43.0,067,91782,28
2806791044,"District 2, Jones County, Mississippi",35.2,31.7,37.8,067,91044,28
2814791404,"District 2, Walthall County, Mississippi",40.5,42.2,39.5,147,91404,28
2806792520,"District 4, Jones County, Mississippi",36.8,37.5,36.1,067,92520,28
2806790306,"District 1, Jones County, Mississippi",36.9,36.0,38.2,067,90306,28
2806793258,"District 5, Jones County, Mississippi",36.1,36.4,34.9,067,93258,28
2814790666,"District 1, Walthall County, Mississippi",49.2,47.4,50.8,147,90666,28
2814792142,"District 3, Walthall County, Mississippi",45.3,38.5,51.9,147,92142,28
2814793618,"District 5, Walthall County, Mississippi",36.8,36.1,39.4,147,93618,28
2814792880,"District 4, Walthall County, Mississippi",31.9,24.5,40.3,147,92880,28
2809591908,"District 3, Monroe County, Mississippi",44.5,45.5,44.0,095,91908,28
2809592646,"District 4, Monroe County, Mississippi",38.5,32.2,40.3,095,92646,28
2809593384,"District 5, Monroe County, Mississippi",39.8,38.8,43.7,095,93384,28
2809591170,"District 2, Monroe County, Mississippi",44.4,42.9,47.1,095,91170,28
2809590432,"District 1, Monroe County, Mississippi",37.9,38.1,37.7,095,90432,28
2811592736,"District 4, Pontotoc County, Mississippi",37.1,36.8,37.5,115,92736,28
2811591998,"District 3, Pontotoc County, Mississippi",40.8,38.3,41.6,115,91998,28
2813391341,"District 2, Sunflower County, Mississippi",34.4,29.8,37.6,133,91341,28
2811593474,"District 5, Pontotoc County, Mississippi",37.8,36.9,41.5,115,93474,28
2811590522,"District 1, Pontotoc County, Mississippi",36.7,36.2,38.2,115,90522,28
2811591260,"District 2, Pontotoc County, Mississippi",31.9,31.0,32.0,115,91260,28
2813392817,"District 4, Sunflower County, Mississippi",35.1,25.8,40.2,133,92817,28
2813393555,"District 5, Sunflower County, Mississippi",37.6,37.8,36.6,133,93555,28
2813392079,"District 3, Sunflower County, Mississippi",34.0,32.1,34.7,133,92079,28
2813390603,"District 1, Sunflower County, Mississippi",30.6,27.0,36.5,133,90603,28
2815593654,"District 5, Webster County, Mississippi",37.2,33.6,44.6,155,93654,28
2815592178,"District 3, Webster County, Mississippi",40.4,30.6,42.6,155,92178,28
2815592916,"District 4, Webster County, Mississippi",39.9,41.2,39.6,155,92916,28
2815590702,"District 1, Webster County, Mississippi",48.4,47.4,49.6,155,90702,28
2815591440,"District 2, Webster County, Mississippi",38.3,39.5,36.7,155,91440,28
2800390756,"District 2, Alcorn County, Mississippi",39.8,39.6,39.9,003,90756,28
2800391494,"District 3, Alcorn County, Mississippi",37.6,33.3,43.5,003,91494,28
2800390018,"District 1, Alcorn County, Mississippi",41.9,39.0,42.7,003,90018,28
2800392970,"District 5, Alcorn County, Mississippi",45.0,41.1,48.2,003,92970,28
2800392232,"District 4, Alcorn County, Mississippi",37.1,34.9,39.6,003,92232,28
2800192223,"District 4, Adams County, Mississippi",38.4,36.8,40.2,001,92223,28
2800192961,"District 5, Adams County, Mississippi",41.0,41.1,40.8,001,92961,28
2800190747,"District 2, Adams County, Mississippi",34.6,33.9,35.5,001,90747,28
