geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
5002111950,"Castleton town, Rutland County, Vermont",4591.0,2222.0,2369.0,4005.0,2045.0,1960.0,208.0,43.0,165.0,132.0,74.0,58.0,195.0,51.0,144.0,51.0,9.0,42.0,021,11950,50
5002155600,"Pittsford town, Rutland County, Vermont",2861.0,1303.0,1558.0,2791.0,1259.0,1532.0,28.0,8.0,20.0,5.0,5.0,0.0,37.0,31.0,6.0,0.0,0.0,0.0,021,55600,50
5002165275,"Shrewsbury town, Rutland County, Vermont",1140.0,564.0,576.0,1022.0,505.0,517.0,44.0,19.0,25.0,45.0,31.0,14.0,29.0,9.0,20.0,0.0,0.0,0.0,021,65275,50
500217750,"Brandon town, Rutland County, Vermont",3780.0,1683.0,2097.0,3547.0,1571.0,1976.0,147.0,62.0,85.0,0.0,0.0,0.0,75.0,39.0,36.0,11.0,11.0,0.0,021,7750,50
5002134450,"Hubbardton town, Rutland County, Vermont",552.0,291.0,261.0,504.0,265.0,239.0,32.0,16.0,16.0,6.0,2.0,4.0,10.0,8.0,2.0,0.0,0.0,0.0,021,34450,50
5002137685,"Killington town, Rutland County, Vermont",709.0,346.0,363.0,646.0,302.0,344.0,28.0,14.0,14.0,3.0,3.0,0.0,32.0,27.0,5.0,0.0,0.0,0.0,021,37685,50
5002144800,"Middletown Springs town, Rutland County, Vermont",835.0,415.0,420.0,750.0,367.0,383.0,71.0,40.0,31.0,0.0,0.0,0.0,14.0,8.0,6.0,0.0,0.0,0.0,021,44800,50
5002144125,"Mendon town, Rutland County, Vermont",963.0,551.0,412.0,913.0,511.0,402.0,31.0,21.0,10.0,4.0,4.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,021,44125,50
5002147200,"Mount Holly town, Rutland County, Vermont",1231.0,657.0,574.0,1184.0,631.0,553.0,22.0,14.0,8.0,0.0,0.0,0.0,25.0,12.0,13.0,0.0,0.0,0.0,021,47200,50
5002182300,"West Rutland town, Rutland County, Vermont",2418.0,1279.0,1139.0,2112.0,1131.0,981.0,207.0,89.0,118.0,17.0,5.0,12.0,82.0,54.0,28.0,0.0,0.0,0.0,021,82300,50
5002157250,"Proctor town, Rutland County, Vermont",1658.0,840.0,818.0,1566.0,791.0,775.0,60.0,31.0,29.0,2.0,2.0,0.0,30.0,16.0,14.0,0.0,0.0,0.0,021,57250,50
5002135425,"Ira town, Rutland County, Vermont",424.0,206.0,218.0,402.0,196.0,206.0,16.0,5.0,11.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,021,35425,50
