geoid,name,median,male,female,county,county subdivision,state
1604393128,"St. Anthony CCD, Fremont County, Idaho",35.7,35.9,35.5,043,93128,16
1606593381,"Sugar City CCD, Madison County, Idaho",27.5,24.5,32.4,065,93381,16
1607992346,"Mullan CCD, Shoshone County, Idaho",34.1,35.3,30.1,079,92346,16
1607992392,"Murray CCD, Shoshone County, Idaho",68.1,70.0,66.1,079,92392,16
1607991794,"Kellogg CCD, Shoshone County, Idaho",46.1,44.1,47.2,079,91794,16
1607990230,"Avery-Clarkia CCD, Shoshone County, Idaho",58.3,53.3,59.5,079,90230,16
1604990644,"Cottonwood CCD, Idaho County, Idaho",35.4,30.2,48.1,049,90644,16
1604991334,"Grangeville CCD, Idaho County, Idaho",46.1,46.1,46.2,049,91334,16
1604990897,"Elk City CCD, Idaho County, Idaho",58.8,62.2,54.1,049,90897,16
1604993013,"Riggins CCD, Idaho County, Idaho",60.8,60.7,62.2,049,93013,16
1604992553,"Nez Perce CCD, Idaho County, Idaho",50.5,48.8,51.6,049,92553,16
1608193611,"Victor CCD, Teton County, Idaho",40.1,40.7,37.1,081,93611,16
1608193473,"Tetonia CCD, Teton County, Idaho",27.0,26.3,30.7,081,93473,16
1608190782,"Driggs CCD, Teton County, Idaho",35.2,33.4,36.1,081,90782,16
1607791127,"Fort Hall CCD, Power County, Idaho",37.8,46.6,34.8,077,91127,16
1607793082,"Rockland CCD, Power County, Idaho",36.5,36.2,37.5,077,93082,16
1607790092,"American Falls CCD, Power County, Idaho",34.5,35.2,33.9,077,90092,16
1607790115,"Arbon CCD, Power County, Idaho",35.8,24.2,37.3,077,90115,16
1608793703,"Weiser CCD, Washington County, Idaho",43.1,41.3,43.8,087,93703,16
1608790506,"Cambridge CCD, Washington County, Idaho",54.7,55.7,52.9,087,90506,16
1608792139,"Midvale CCD, Washington County, Idaho",53.2,53.6,52.7,087,92139,16
1603190046,"Albion CCD, Cassia County, Idaho",33.6,27.5,38.5,031,90046,16
1603190460,"Burley CCD, Cassia County, Idaho",30.9,30.5,31.3,031,90460,16
1607191472,"Holbrook CCD, Oneida County, Idaho",23.6,23.1,40.2,071,91472,16
1607192047,"Malad City CCD, Oneida County, Idaho",41.1,42.8,39.1,071,92047,16
1603190759,"Declo CCD, Cassia County, Idaho",36.6,38.1,35.8,031,90759,16
1603192645,"Oakley CCD, Cassia County, Idaho",32.8,31.9,33.0,031,92645,16
1604590966,"Emmett Valley CCD, Gem County, Idaho",42.1,41.1,43.4,045,90966,16
1604590943,"Emmett Bench CCD, Gem County, Idaho",47.9,45.3,50.3,045,90943,16
1604593427,"Sweet CCD, Gem County, Idaho",57.6,58.9,55.9,045,93427,16
1606392967,"Richfield CCD, Lincoln County, Idaho",37.3,34.6,41.0,063,92967,16
1606393243,"Shoshone CCD, Lincoln County, Idaho",32.3,32.8,31.3,063,93243,16
1608592001,"McCall CCD, Valley County, Idaho",47.3,45.2,48.5,085,92001,16
1608590552,"Cascade CCD, Valley County, Idaho",58.8,58.4,60.0,085,90552,16
1608593358,"Stibnite CCD, Valley County, Idaho",70.3,68.6,74.4,085,93358,16
1604192185,"Mink Creek CCD, Franklin County, Idaho",42.3,30.0,53.1,041,92185,16
1604190713,"Dayton CCD, Franklin County, Idaho",22.5,26.5,18.7,041,90713,16
1600390667,"Council CCD, Adams County, Idaho",55.7,56.8,51.6,003,90667,16
1600392484,"New Meadows CCD, Adams County, Idaho",51.1,49.8,51.7,003,92484,16
1604192921,"Preston CCD, Franklin County, Idaho",34.4,32.6,36.1,041,92921,16
1606991909,"Leland CCD, Nez Perce County, Idaho",50.8,51.9,46.3,069,91909,16
1606992599,"Nez Perce CCD, Nez Perce County, Idaho",38.3,36.0,40.9,069,92599,16
