geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
3908948132,"Mary Ann township, Licking County, Ohio",2860.0,2649.0,39.0,0.0,0.0,0.0,0.0,172.0,0.0,089,48132,39,0.0,172.0
3908910366,"Burlington township, Licking County, Ohio",1624.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,089,10366,39,0.0,0.0
3908926530,"Fallsbury township, Licking County, Ohio",748.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,26530,39,0.0,0.0
3908936316,"Hopewell township, Licking County, Ohio",1207.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,089,36316,39,0.0,0.0
3908954054,"Newark township, Licking County, Ohio",1860.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,089,54054,39,0.0,0.0
3908961112,"Pataskala city, Licking County, Ohio",15312.0,12967.0,1412.0,45.0,76.0,0.0,0.0,487.0,325.0,089,61112,39,76.0,532.0
3908969456,"St. Albans township, Licking County, Ohio",2493.0,2456.0,4.0,0.0,0.0,0.0,0.0,20.0,13.0,089,69456,39,0.0,20.0
3908981410,"Washington township, Licking County, Ohio",3152.0,3055.0,7.0,0.0,36.0,0.0,0.0,39.0,15.0,089,81410,39,36.0,39.0
390895494,"Bennington township, Licking County, Ohio",1375.0,1310.0,0.0,0.0,0.0,0.0,0.0,58.0,7.0,089,5494,39,0.0,58.0
390897944,"Bowling Green township, Licking County, Ohio",1335.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,7944,39,0.0,0.0
3908946116,"McKean township, Licking County, Ohio",1656.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,089,46116,39,0.0,0.0
3908924332,"Eden township, Licking County, Ohio",846.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,24332,39,0.0,0.0
3908925690,"Etna township, Licking County, Ohio",16719.0,13076.0,2077.0,13.0,429.0,0.0,0.0,316.0,808.0,089,25690,39,429.0,329.0
3908931416,"Granville township, Licking County, Ohio",9938.0,8790.0,132.0,26.0,446.0,0.0,0.0,196.0,348.0,089,31416,39,446.0,222.0
3908933894,"Harrison township, Licking County, Ohio",7796.0,7497.0,207.0,0.0,41.0,0.0,0.0,29.0,22.0,089,33894,39,41.0,29.0
3908961924,"Perry township, Licking County, Ohio",1634.0,1619.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,089,61924,39,15.0,0.0
3908934188,"Hartford township, Licking County, Ohio",1285.0,1257.0,12.0,0.0,0.0,0.0,3.0,13.0,0.0,089,34188,39,0.0,16.0
3908978400,"Union township, Licking County, Ohio",8985.0,8388.0,40.0,88.0,150.0,0.0,0.0,72.0,247.0,089,78400,39,150.0,160.0
3908939102,"Jersey township, Licking County, Ohio",2847.0,2799.0,0.0,0.0,20.0,0.0,0.0,28.0,0.0,089,39102,39,20.0,28.0
3913971830,"Sharon township, Richland County, Ohio",8882.0,8481.0,6.0,10.0,9.0,0.0,0.0,197.0,179.0,139,71830,39,9.0,207.0
3913974128,"Springfield township, Richland County, Ohio",10467.0,9424.0,271.0,0.0,607.0,0.0,0.0,109.0,56.0,139,74128,39,607.0,109.0
391175508,"Bennington township, Morrow County, Ohio",3112.0,2835.0,0.0,0.0,0.0,0.0,0.0,98.0,179.0,117,5508,39,0.0,98.0
3911783454,"Westfield township, Morrow County, Ohio",1156.0,1000.0,0.0,0.0,11.0,0.0,0.0,52.0,93.0,117,83454,39,11.0,52.0
3911711248,"Canaan township, Morrow County, Ohio",1023.0,881.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,117,11248,39,0.0,142.0
3911777602,"Troy township, Morrow County, Ohio",994.0,985.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,117,77602,39,0.0,9.0
3911728378,"Franklin township, Morrow County, Ohio",1773.0,1731.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,117,28378,39,0.0,28.0
3912110142,"Buffalo township, Noble County, Ohio",698.0,691.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,121,10142,39,0.0,7.0
3912137940,"Jackson township, Noble County, Ohio",381.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,37940,39,0.0,0.0
3912138766,"Jefferson township, Noble County, Ohio",463.0,431.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,121,38766,39,0.0,32.0
3912174728,"Stock township, Noble County, Ohio",334.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,74728,39,0.0,0.0
3912182250,"Wayne township, Noble County, Ohio",419.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,82250,39,0.0,0.0
3912125438,"Enoch township, Noble County, Ohio",585.0,546.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,121,25438,39,0.0,0.0
3912171826,"Sharon township, Noble County, Ohio",230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,71826,39,0.0,0.0
3912158310,"Olive township, Noble County, Ohio",5815.0,4843.0,748.0,5.0,16.0,0.0,0.0,92.0,111.0,121,58310,39,16.0,97.0
391219162,"Brookfield township, Noble County, Ohio",86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,9162,39,0.0,0.0
3912124878,"Elk township, Noble County, Ohio",297.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,24878,39,0.0,0.0
391214682,"Beaver township, Noble County, Ohio",753.0,743.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,121,4682,39,0.0,7.0
3912147810,"Marion township, Noble County, Ohio",496.0,492.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,121,47810,39,0.0,4.0
3912156028,"Noble township, Noble County, Ohio",2065.0,2003.0,0.0,2.0,0.0,0.0,0.0,58.0,2.0,121,56028,39,0.0,60.0
3912171352,"Seneca township, Noble County, Ohio",762.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,71352,39,0.0,0.0
3912112994,"Center township, Noble County, Ohio",1114.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,12994,39,0.0,0.0
3904158618,"Orange township, Delaware County, Ohio",29436.0,22360.0,1353.0,15.0,3810.0,4.0,27.0,1007.0,860.0,041,58618,39,3814.0,1049.0
3904159262,"Oxford township, Delaware County, Ohio",936.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,041,59262,39,0.0,0.0
3904177336,"Trenton township, Delaware County, Ohio",2445.0,2411.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,041,77336,39,0.0,7.0
3904147908,"Marlboro township, Delaware County, Ohio",333.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,041,47908,39,0.0,0.0
3904177560,"Troy township, Delaware County, Ohio",2020.0,1937.0,0.0,0.0,0.0,0.0,0.0,11.0,72.0,041,77560,39,0.0,11.0
3904118140,"Concord township, Delaware County, Ohio",10256.0,8863.0,226.0,0.0,503.0,0.0,29.0,382.0,253.0,041,18140,39,503.0,411.0
3904129694,"Genoa township, Delaware County, Ohio",25898.0,23087.0,1086.0,0.0,835.0,30.0,22.0,342.0,496.0,041,29694,39,865.0,364.0
3904143106,"Liberty township, Delaware County, Ohio",28864.0,24901.0,740.0,0.0,2385.0,23.0,33.0,326.0,456.0,041,43106,39,2408.0,359.0
3904165312,"Radnor township, Delaware County, Ohio",1783.0,1694.0,14.0,0.0,57.0,0.0,0.0,18.0,0.0,041,65312,39,57.0,18.0
3904170842,"Scioto township, Delaware County, Ohio",3320.0,3164.0,0.0,0.0,0.0,0.0,0.0,12.0,144.0,041,70842,39,0.0,12.0
390415788,"Berlin township, Delaware County, Ohio",7294.0,6176.0,42.0,38.0,492.0,0.0,0.0,164.0,382.0,041,5788,39,492.0,202.0
3905513561,"Chardon township, Geauga County, Ohio",4622.0,4337.0,16.0,0.0,43.0,0.0,0.0,102.0,124.0,055,13561,39,43.0,102.0
3905513988,"Chester township, Geauga County, Ohio",10309.0,10041.0,84.0,0.0,26.0,0.0,0.0,3.0,155.0,055,13988,39,26.0,3.0
3905357974,"Ohio township, Gallia County, Ohio",1052.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,053,57974,39,0.0,0.0
3905336848,"Huntington township, Gallia County, Ohio",1409.0,1378.0,3.0,21.0,0.0,0.0,0.0,1.0,6.0,053,36848,39,0.0,22.0
3905313946,"Cheshire township, Gallia County, Ohio",1351.0,1337.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,053,13946,39,0.0,11.0
3905352094,"Morgan township, Gallia County, Ohio",1640.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,053,52094,39,0.0,0.0
