geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
3718792968,"Skinnersville township, Washington County, North Carolina",968.0,955.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,92968,37,955.0,13.0
3718792540,"Plymouth township, Washington County, North Carolina",6505.0,6305.0,196.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,92540,37,6505.0,0.0
3718792876,"Scuppernong township, Washington County, North Carolina",1580.0,1525.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,187,92876,37,1551.0,29.0
3718791768,"Lees Mill township, Washington County, North Carolina",2662.0,2527.0,112.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,91768,37,2662.0,0.0
3702990784,"Courthouse township, Camden County, North Carolina",3911.0,3718.0,11.0,111.0,55.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,029,90784,37,3800.0,111.0
3702992920,"Shiloh township, Camden County, North Carolina",2351.0,2161.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,029,92920,37,2231.0,120.0
3702993044,"South Mills township, Camden County, North Carolina",3615.0,3485.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,029,93044,37,3566.0,49.0
3704393192,"Sweetwater township, Clay County, North Carolina",909.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,043,93192,37,909.0,0.0
3704392944,"Shooting Creek township, Clay County, North Carolina",1226.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,043,92944,37,1226.0,0.0
3704393792,"Tusquittee township, Clay County, North Carolina",586.0,560.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,043,93792,37,586.0,0.0
