geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
0401992040,"Marana CCD, Pima County, Arizona",23285.0,11373.0,140.0,15.0,101.0,382.0,279.0,273.0,297.0,175.0,3692.0,1068.0,2425.0,849.0,1071.0,436.0,97.0,73.0,11912.0,165.0,123.0,122.0,275.0,280.0,166.0,266.0,149.0,3912.0,1143.0,2407.0,847.0,1384.0,540.0,111.0,22.0,019,92040,04,305.0,138.0,223.0,657.0,559.0,439.0,563.0,324.0,7604.0,2211.0,4832.0,1696.0,2455.0,976.0,208.0,95.0,3208.0,1662.0,1546.0,7043.0,3493.0,3550.0,1279.0,606.0,673.0,3734.0,1677.0,2057.0
0401990051,"Ajo CCD, Pima County, Arizona",2624.0,1241.0,23.0,5.0,12.0,58.0,0.0,36.0,64.0,31.0,318.0,57.0,404.0,106.0,82.0,45.0,0.0,0.0,1383.0,55.0,11.0,10.0,35.0,52.0,21.0,11.0,24.0,519.0,145.0,238.0,61.0,119.0,73.0,0.0,9.0,019,90051,04,78.0,16.0,22.0,93.0,52.0,57.0,75.0,55.0,837.0,202.0,642.0,167.0,201.0,118.0,0.0,9.0,448.0,229.0,219.0,844.0,461.0,383.0,127.0,45.0,82.0,328.0,127.0,201.0
0401993570,"Tucson CCD, Pima County, Arizona",577303.0,279966.0,3449.0,1640.0,3553.0,4084.0,4934.0,4623.0,6153.0,5038.0,61308.0,19828.0,50034.0,22834.0,51714.0,24906.0,8183.0,7685.0,297337.0,3699.0,1717.0,4679.0,4669.0,5394.0,4094.0,5647.0,5085.0,63233.0,21383.0,52231.0,28158.0,56520.0,29971.0,5800.0,5057.0,019,93570,04,7148.0,3357.0,8232.0,8753.0,10328.0,8717.0,11800.0,10123.0,124541.0,41211.0,102265.0,50992.0,108234.0,54877.0,13983.0,12742.0,68458.0,33474.0,34984.0,143476.0,69862.0,73614.0,81602.0,40774.0,40828.0,189836.0,92488.0,97348.0
0401990153,"Arivaca CCD, Pima County, Arizona",59861.0,27890.0,407.0,111.0,223.0,183.0,187.0,490.0,610.0,671.0,6922.0,2071.0,5309.0,2422.0,5065.0,2010.0,609.0,600.0,31971.0,477.0,122.0,431.0,244.0,314.0,430.0,598.0,571.0,7977.0,2699.0,6806.0,2865.0,5470.0,2415.0,299.0,253.0,019,90153,04,884.0,233.0,654.0,427.0,501.0,920.0,1208.0,1242.0,14899.0,4770.0,12115.0,5287.0,10535.0,4425.0,908.0,853.0,6069.0,2882.0,3187.0,16885.0,7380.0,9505.0,6186.0,3219.0,2967.0,16721.0,8284.0,8437.0
0401391377,"Gila Bend CCD, Maricopa County, Arizona",17489.0,11259.0,55.0,63.0,147.0,470.0,365.0,355.0,512.0,132.0,2988.0,1105.0,2720.0,673.0,1074.0,449.0,84.0,67.0,6230.0,60.0,43.0,64.0,182.0,65.0,84.0,131.0,188.0,1552.0,531.0,1128.0,598.0,997.0,516.0,32.0,59.0,013,91377,04,115.0,106.0,211.0,652.0,430.0,439.0,643.0,320.0,4540.0,1636.0,3848.0,1271.0,2071.0,965.0,116.0,126.0,2916.0,2099.0,817.0,5484.0,3825.0,1659.0,1207.0,600.0,607.0,3278.0,1674.0,1604.0
0401390561,"Chandler CCD, Maricopa County, Arizona",277058.0,133110.0,1146.0,440.0,802.0,877.0,631.0,892.0,1210.0,1796.0,21647.0,8916.0,21784.0,12989.0,36820.0,16505.0,3445.0,3210.0,143948.0,1512.0,364.0,1029.0,1101.0,488.0,960.0,1254.0,1792.0,25220.0,11750.0,24268.0,13871.0,38866.0,16924.0,2501.0,2048.0,013,90561,04,2658.0,804.0,1831.0,1978.0,1119.0,1852.0,2464.0,3588.0,46867.0,20666.0,46052.0,26860.0,75686.0,33429.0,5946.0,5258.0,16294.0,7794.0,8500.0,66718.0,30700.0,36018.0,44633.0,23160.0,21473.0,120319.0,59980.0,60339.0
0401392601,"Phoenix CCD, Maricopa County, Arizona",2101541.0,1022412.0,17485.0,10249.0,23144.0,23219.0,18385.0,17669.0,22678.0,23981.0,245159.0,66918.0,171332.0,77638.0,192665.0,73582.0,24719.0,13589.0,1079129.0,17545.0,9080.0,24524.0,22986.0,18247.0,17255.0,21931.0,21983.0,255754.0,82413.0,185905.0,94133.0,197044.0,85330.0,15464.0,9535.0,013,92601,04,35030.0,19329.0,47668.0,46205.0,36632.0,34924.0,44609.0,45964.0,500913.0,149331.0,357237.0,171771.0,389709.0,158912.0,40183.0,23124.0,310361.0,156810.0,153551.0,506568.0,238250.0,268318.0,222219.0,111890.0,110329.0,611928.0,304555.0,307373.0
0401390867,"Deer Valley CCD, Maricopa County, Arizona",189517.0,91095.0,692.0,128.0,141.0,469.0,367.0,560.0,461.0,1090.0,15542.0,6549.0,16331.0,8537.0,25633.0,10029.0,3021.0,1545.0,98422.0,661.0,137.0,22.0,222.0,328.0,540.0,530.0,1205.0,18308.0,8183.0,16944.0,9780.0,27205.0,11479.0,1843.0,1035.0,013,90867,04,1353.0,265.0,163.0,691.0,695.0,1100.0,991.0,2295.0,33850.0,14732.0,33275.0,18317.0,52838.0,21508.0,4864.0,2580.0,7553.0,3908.0,3645.0,48007.0,22880.0,25127.0,28952.0,14595.0,14357.0,81790.0,40228.0,41562.0
0401393009,"St. Johns CCD, Maricopa County, Arizona",1921.0,884.0,6.0,11.0,34.0,28.0,54.0,18.0,51.0,40.0,269.0,89.0,84.0,91.0,85.0,24.0,0.0,0.0,1037.0,0.0,0.0,28.0,79.0,68.0,51.0,49.0,27.0,209.0,78.0,204.0,122.0,66.0,51.0,5.0,0.0,013,93009,04,6.0,11.0,62.0,107.0,122.0,69.0,100.0,67.0,478.0,167.0,288.0,213.0,151.0,75.0,5.0,0.0,544.0,242.0,302.0,455.0,173.0,282.0,80.0,24.0,56.0,231.0,109.0,122.0
0400993111,"San Carlos CCD, Graham County, Arizona",2313.0,1020.0,0.0,6.0,0.0,50.0,31.0,71.0,99.0,57.0,431.0,51.0,148.0,18.0,39.0,17.0,2.0,0.0,1293.0,0.0,23.0,0.0,33.0,118.0,37.0,138.0,40.0,446.0,47.0,284.0,97.0,30.0,0.0,0.0,0.0,009,93111,04,0.0,29.0,0.0,83.0,149.0,108.0,237.0,97.0,877.0,98.0,432.0,115.0,69.0,17.0,2.0,0.0,703.0,314.0,389.0,530.0,199.0,331.0,19.0,19.0,0.0,88.0,58.0,30.0
