geoid,name,median,male,female,county,county subdivision,state
5601593465,"Torrington CCD, Goshen County, Wyoming",42.9,42.4,43.6,015,93465,56
5601591430,"Goshen Hole CCD, Goshen County, Wyoming",48.2,50.1,43.8,015,91430,56
5601592585,"Rawhide Creek CCD, Goshen County, Wyoming",55.9,55.2,58.7,015,92585,56
5604191155,"Evanston CCD, Uinta County, Wyoming",35.2,33.3,37.7,041,91155,56
5604190440,"Bridger Valley CCD, Uinta County, Wyoming",35.0,37.1,33.5,041,90440,56
5604393300,"Ten Sleep CCD, Washakie County, Wyoming",53.9,57.2,51.3,043,93300,56
5604393795,"Worland CCD, Washakie County, Wyoming",42.1,40.7,43.1,043,93795,56
5601793410,"Thermopolis West CCD, Hot Springs County, Wyoming",49.8,48.6,50.5,017,93410,56
5601793355,"Thermopolis East CCD, Hot Springs County, Wyoming",55.2,51.2,57.0,017,93355,56
5601391045,"Dubois CCD, Fremont County, Wyoming",59.9,60.3,59.4,013,91045,56
5601392035,"Lander CCD, Fremont County, Wyoming",42.9,40.7,45.2,013,92035,56
5601393080,"Shoshoni CCD, Fremont County, Wyoming",54.1,52.7,54.5,013,93080,56
5603592475,"Pinedale CCD, Sublette County, Wyoming",37.2,37.4,37.1,035,92475,56
5603590385,"Boulder CCD, Sublette County, Wyoming",60.5,37.5,-666666666.0,035,90385,56
5603590330,"Big Piney CCD, Sublette County, Wyoming",37.5,36.4,38.6,035,90330,56
5604593520,"Upton CCD, Weston County, Wyoming",45.7,44.8,48.3,045,93520,56
5604592255,"Newcastle CCD, Weston County, Wyoming",41.3,39.7,43.2,045,92255,56
5600390688,"Central Big Horn CCD, Big Horn County, Wyoming",39.6,36.6,42.0,003,90688,56
5600392393,"North Big Horn CCD, Big Horn County, Wyoming",39.2,41.9,37.3,003,92393,56
5601393742,"Wind River Reservation CCD, Fremont County, Wyoming",34.5,33.9,35.0,013,93742,56
5601793744,"Wind River Reservation CCD, Hot Springs County, Wyoming",37.6,36.4,43.1,017,93744,56
5600393142,"South Big Horn CCD, Big Horn County, Wyoming",45.3,43.6,47.4,003,93142,56
5602791128,"East Niobrara CCD, Niobrara County, Wyoming",46.2,47.6,32.1,027,91128,56
5602793603,"West Niobrara CCD, Niobrara County, Wyoming",37.7,35.5,38.0,027,93603,56
5600591265,"Gillette South CCD, Campbell County, Wyoming",31.7,32.6,29.8,005,91265,56
5600591210,"Gillette North CCD, Campbell County, Wyoming",34.5,33.3,37.1,005,91210,56
5602390055,"Afton CCD, Lincoln County, Wyoming",38.9,37.6,39.8,023,90055,56
5602391980,"Kemmerer West CCD, Lincoln County, Wyoming",40.3,42.3,35.3,023,91980,56
5602391925,"Kemmerer East CCD, Lincoln County, Wyoming",39.1,39.5,38.5,023,91925,56
5601991870,"Kaycee CCD, Johnson County, Wyoming",34.3,36.6,32.6,019,91870,56
5601990495,"Buffalo CCD, Johnson County, Wyoming",45.5,44.2,47.5,019,90495,56
5602590550,"Casper CCD, Natrona County, Wyoming",35.8,34.8,37.6,025,90550,56
5602590660,"Casper South CCD, Natrona County, Wyoming",38.5,40.0,37.5,025,90660,56
5602590605,"Casper North CCD, Natrona County, Wyoming",33.4,33.2,33.7,025,90605,56
5602591705,"Hells Half Acre CCD, Natrona County, Wyoming",38.6,39.3,37.9,025,91705,56
5602190770,"Cheyenne East CCD, Laramie County, Wyoming",39.3,40.0,38.5,021,90770,56
5602190715,"Cheyenne CCD, Laramie County, Wyoming",36.2,34.3,38.2,021,90715,56
5602190825,"Cheyenne West CCD, Laramie County, Wyoming",33.5,30.0,36.0,021,90825,56
5602192420,"Pine Bluffs CCD, Laramie County, Wyoming",43.6,48.4,41.6,021,92420,56
5600990990,"Douglas CCD, Converse County, Wyoming",40.3,37.2,41.7,009,90990,56
5600991375,"Glenrock CCD, Converse County, Wyoming",38.9,38.2,40.2,009,91375,56
5603991815,"Jackson Hole CCD, Teton County, Wyoming",39.0,39.0,38.9,039,91815,56
5603993905,"Yellowstone National Park CCD, Teton County, Wyoming",24.9,26.9,22.8,039,93905,56
5603990110,"Alta CCD, Teton County, Wyoming",54.6,54.3,54.7,039,90110,56
5603791540,"Green River South CCD, Sweetwater County, Wyoming",36.9,36.6,40.0,037,91540,56
5603791485,"Green River North CCD, Sweetwater County, Wyoming",34.6,35.6,34.0,037,91485,56
