geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2403390064,"District 1, Vansville; Prince George's County; Maryland",2760.0,1985.0,775.0,033,90064,24
2403390248,"District 3, Marlboro; Prince George's County; Maryland",796.0,625.0,171.0,033,90248,24
2403390892,"District 10, Laurel; Prince George's County; Maryland",6208.0,4066.0,2142.0,033,90892,24
2403391164,"District 13, Kent; Prince George's County; Maryland",1054.0,644.0,410.0,033,91164,24
2403390524,"District 6, Spauldings; Prince George's County; Maryland",1881.0,1333.0,548.0,033,90524,24
2403390616,"District 7, Queen Anne; Prince George's County; Maryland",5565.0,4927.0,638.0,033,90616,24
2403391440,"District 16, Hyattsville; Prince George's County; Maryland",1739.0,1388.0,351.0,033,91440,24
2403391808,"District 20, Lanham; Prince George's County; Maryland",1425.0,1216.0,209.0,033,91808,24
2403391900,"District 21, Berwyn; Prince George's County; Maryland",8272.0,5578.0,2694.0,033,91900,24
2403391072,"District 12, Oxon Hill; Prince George's County; Maryland",1549.0,1268.0,281.0,033,91072,24
2403390340,"District 4, Nottingham; Prince George's County; Maryland",560.0,514.0,46.0,033,90340,24
2403390432,"District 5, Piscataway; Prince George's County; Maryland",1978.0,1827.0,151.0,033,90432,24
2403391256,"District 14, Bowie; Prince George's County; Maryland",4434.0,4119.0,315.0,033,91256,24
2403391348,"District 15, Mellwood; Prince George's County; Maryland",1025.0,969.0,56.0,033,91348,24
2403391624,"District 18, Seat Pleasant; Prince George's County; Maryland",224.0,154.0,70.0,033,91624,24
2403391532,"District 17, Chillum; Prince George's County; Maryland",2438.0,1332.0,1106.0,033,91532,24
2403391716,"District 19, Riverdale; Prince George's County; Maryland",1552.0,1261.0,291.0,033,91716,24
2403390708,"District 8, Aquasco; Prince George's County; Maryland",433.0,348.0,85.0,033,90708,24
2400390008,"District 1, Anne Arundel County, Maryland",18030.0,13997.0,4033.0,003,90008,24
2400390284,"District 4, Anne Arundel County, Maryland",19684.0,14405.0,5279.0,003,90284,24
2400390100,"District 2, Anne Arundel County, Maryland",19130.0,13961.0,5169.0,003,90100,24
2400390468,"District 6, Anne Arundel County, Maryland",22995.0,15996.0,6999.0,003,90468,24
2400390192,"District 3, Anne Arundel County, Maryland",24392.0,21157.0,3235.0,003,90192,24
2400390376,"District 5, Anne Arundel County, Maryland",24023.0,21762.0,2261.0,003,90376,24
2400390560,"District 7, Anne Arundel County, Maryland",25515.0,22638.0,2877.0,003,90560,24
2400590196,"District 3, Baltimore County, Maryland",14524.0,11009.0,3515.0,005,90196,24
2400590288,"District 4, Baltimore County, Maryland",12995.0,10217.0,2778.0,005,90288,24
2400590748,"District 9, Baltimore County, Maryland",28828.0,20165.0,8663.0,005,90748,24
2400590932,"District 11, Baltimore County, Maryland",23952.0,19232.0,4720.0,005,90932,24
2400590564,"District 7, Baltimore County, Maryland",2848.0,2472.0,376.0,005,90564,24
2400590380,"District 5, Baltimore County, Maryland",1522.0,1294.0,228.0,005,90380,24
2400590472,"District 6, Baltimore County, Maryland",1955.0,1805.0,150.0,005,90472,24
2400591112,"District 13, Baltimore County, Maryland",9005.0,6744.0,2261.0,005,91112,24
2400591204,"District 14, Baltimore County, Maryland",10960.0,8707.0,2253.0,005,91204,24
2400590656,"District 8, Baltimore County, Maryland",22608.0,16868.0,5740.0,005,90656,24
2400590840,"District 10, Baltimore County, Maryland",3458.0,3268.0,190.0,005,90840,24
2400590012,"District 1, Baltimore County, Maryland",15172.0,11308.0,3864.0,005,90012,24
2400591020,"District 12, Baltimore County, Maryland",15912.0,11286.0,4626.0,005,91020,24
2400590104,"District 2, Baltimore County, Maryland",6924.0,4514.0,2410.0,005,90104,24
2400591296,"District 15, Baltimore County, Maryland",29400.0,22138.0,7262.0,005,91296,24
2402190224,"District 3, Middletown; Frederick County; Maryland",3451.0,3015.0,436.0,021,90224,24
2402191232,"District 14, Jefferson; Frederick County; Maryland",1602.0,1495.0,107.0,021,91232,24
2402190776,"District 9, New Market; Frederick County; Maryland",8717.0,7926.0,791.0,021,90776,24
2402190868,"District 10, Hauvers; Frederick County; Maryland",815.0,666.0,149.0,021,90868,24
2402191416,"District 16, Jackson; Frederick County; Maryland",1345.0,1278.0,67.0,021,91416,24
2402190408,"District 5, Emmitsburg; Frederick County; Maryland",1891.0,1530.0,361.0,021,90408,24
2402191140,"District 13, Mount Pleasant; Frederick County; Maryland",1995.0,1809.0,186.0,021,91140,24
2402191324,"District 15, Thurmont; Frederick County; Maryland",3558.0,2601.0,957.0,021,91324,24
2402192060,"District 23, Ballenger; Frederick County; Maryland",1704.0,1221.0,483.0,021,92060,24
2402191600,"District 18, Woodville; Frederick County; Maryland",2882.0,2679.0,203.0,021,91600,24
2402190684,"District 8, Liberty; Frederick County; Maryland",999.0,929.0,70.0,021,90684,24
2402191784,"District 20, Lewistown; Frederick County; Maryland",1303.0,988.0,315.0,021,91784,24
2402191876,"District 21, Tuscarora; Frederick County; Maryland",3265.0,2908.0,357.0,021,91876,24
2402192152,"District 24, Braddock; Frederick County; Maryland",1946.0,1755.0,191.0,021,92152,24
2402190500,"District 6, Catoctin; Frederick County; Maryland",800.0,719.0,81.0,021,90500,24
2402191692,"District 19, Linganore; Frederick County; Maryland",582.0,436.0,146.0,021,91692,24
2402191968,"District 22, Burkittsville; Frederick County; Maryland",646.0,575.0,71.0,021,91968,24
2402192336,"District 26, Walkersville; Frederick County; Maryland",2626.0,2151.0,475.0,021,92336,24
2402191048,"District 12, Petersville; Frederick County; Maryland",1178.0,1001.0,177.0,021,91048,24
2402190040,"District 1, Buckeystown; Frederick County; Maryland",3072.0,2374.0,698.0,021,90040,24
2402190592,"District 7, Urbana; Frederick County; Maryland",4088.0,3793.0,295.0,021,90592,24
2402190956,"District 11, Woodsboro; Frederick County; Maryland",1246.0,1028.0,218.0,021,90956,24
2402190132,"District 2, Frederick; Frederick County; Maryland",19712.0,11987.0,7725.0,021,90132,24
2402190316,"District 4, Creagerstown; Frederick County; Maryland",395.0,342.0,53.0,021,90316,24
2402191508,"District 17, Johnsville; Frederick County; Maryland",699.0,619.0,80.0,021,91508,24
2402192244,"District 25, Brunswick; Frederick County; Maryland",1577.0,1143.0,434.0,021,92244,24
2400990016,"District 1, Solomons Island; Calvert County; Maryland",8329.0,7011.0,1318.0,009,90016,24
2400990200,"District 3, Sunderland; Calvert County; Maryland",8887.0,7647.0,1240.0,009,90200,24
