geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
0610993080,"Sonora CCD, Tuolumne County, California",17940.0,16000.0,921.0,410.0,17.0,0.0,164.0,0.0,0.0,9.0,136.0,39.0,8.0,0.0,31.0,27.0,0.0,0.0,55.0,10.0,53.0,45.0,7.0,0.0,8.0,0.0,109,93080,06,17400.0,540.0
0610990835,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",12933.0,12120.0,336.0,163.0,7.0,0.0,54.0,0.0,30.0,0.0,84.0,105.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,109,90835,06,12645.0,288.0
0607790900,"Escalon CCD, San Joaquin County, California",12622.0,9695.0,1399.0,1114.0,0.0,0.0,101.0,0.0,0.0,0.0,105.0,136.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,33.0,0.0,0.0,0.0,0.0,077,90900,06,11339.0,1283.0
0607793340,"Thornton CCD, San Joaquin County, California",13321.0,8084.0,1377.0,965.0,0.0,0.0,12.0,0.0,0.0,0.0,259.0,191.0,54.0,53.0,66.0,70.0,263.0,295.0,263.0,377.0,338.0,330.0,27.0,0.0,297.0,0.0,077,93340,06,11040.0,2281.0
0607791630,"Linden-Farmington CCD, San Joaquin County, California",5782.0,3409.0,1191.0,909.0,0.0,0.0,0.0,0.0,12.0,0.0,155.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,077,91630,06,4820.0,962.0
0607791690,"Lockeford CCD, San Joaquin County, California",10957.0,7659.0,1229.0,1512.0,35.0,37.0,80.0,50.0,0.0,0.0,86.0,49.0,29.0,0.0,0.0,50.0,0.0,6.0,14.0,9.0,81.0,31.0,0.0,0.0,0.0,0.0,077,91690,06,9213.0,1744.0
0607791700,"Lodi CCD, San Joaquin County, California",78807.0,49706.0,11257.0,8916.0,98.0,8.0,259.0,28.0,169.0,70.0,1949.0,2509.0,21.0,9.0,214.0,519.0,194.0,221.0,551.0,524.0,775.0,473.0,237.0,62.0,38.0,0.0,077,91700,06,65468.0,13339.0
0607793240,"Stockton CCD, San Joaquin County, California",327668.0,173282.0,59945.0,42262.0,301.0,161.0,552.0,75.0,165.0,92.0,5493.0,4017.0,236.0,274.0,1503.0,2887.0,1396.0,2595.0,5910.0,5230.0,9839.0,9640.0,1009.0,420.0,230.0,154.0,077,93240,06,259861.0,67807.0
0607791870,"Manteca CCD, San Joaquin County, California",98339.0,64550.0,13251.0,8378.0,88.0,0.0,212.0,19.0,58.0,52.0,3490.0,2648.0,41.0,68.0,216.0,493.0,80.0,183.0,1797.0,989.0,836.0,452.0,74.0,64.0,220.0,80.0,077,91870,06,84913.0,13426.0
0607792620,"Ripon CCD, San Joaquin County, California",16657.0,13792.0,1387.0,1007.0,32.0,0.0,9.0,30.0,64.0,16.0,124.0,13.0,0.0,0.0,22.0,57.0,0.0,0.0,52.0,0.0,8.0,23.0,0.0,0.0,21.0,0.0,077,92620,06,15511.0,1146.0
