geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
4902591591,"Kanab CCD, Kane County, Utah",4696.0,2642.0,2642.0,2531.0,111.0,0.0,2054.0,025,91591,49
4905390817,"Enterprise CCD, Washington County, Utah",1440.0,813.0,813.0,766.0,47.0,0.0,627.0,053,90817,49
4905392924,"St. George CCD, Washington County, Utah",95478.0,53894.0,53880.0,51303.0,2577.0,14.0,41584.0,053,92924,49
4902592494,"Orderville CCD, Kane County, Utah",1063.0,641.0,641.0,621.0,20.0,0.0,422.0,025,92494,49
4904392580,"Park City CCD, Summit County, Utah",21100.0,15600.0,15600.0,15217.0,383.0,0.0,5500.0,043,92580,49
4904391548,"Kamas CCD, Summit County, Utah",5092.0,3509.0,3507.0,3426.0,81.0,2.0,1583.0,043,91548,49
4904390430,"Coalville CCD, Summit County, Utah",4450.0,3115.0,3115.0,3068.0,47.0,0.0,1335.0,043,90430,49
4901993526,"Uintah and Ouray CCD, Grand County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,019,93526,49
4901991935,"Moab CCD, Grand County, Utah",7441.0,5071.0,5071.0,4737.0,334.0,0.0,2370.0,019,91935,49
4903190387,"Circleville CCD, Piute County, Utah",926.0,474.0,474.0,462.0,12.0,0.0,452.0,031,90387,49
4903191849,"Marysvale CCD, Piute County, Utah",560.0,174.0,174.0,174.0,0.0,0.0,386.0,031,91849,49
4903392752,"Randolph-Woodruff CCD, Rich County, Utah",789.0,426.0,426.0,424.0,2.0,0.0,363.0,033,92752,49
4903391032,"Garden City-Laketown CCD, Rich County, Utah",846.0,257.0,257.0,247.0,10.0,0.0,589.0,033,91032,49
4905193612,"Uintah and Ouray CCD, Wasatch County, Utah",21.0,0.0,0.0,0.0,0.0,0.0,21.0,051,93612,49
4905193139,"Soldier Summit CCD, Wasatch County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,051,93139,49
4900190086,"Beaver CCD, Beaver County, Utah",2519.0,1553.0,1553.0,1509.0,44.0,0.0,966.0,001,90086,49
4900191892,"Milford-Minersville CCD, Beaver County, Utah",2058.0,1231.0,1231.0,1144.0,87.0,0.0,827.0,001,91892,49
4900390258,"Brigham City CCD, Box Elder County, Utah",20741.0,13035.0,13026.0,12321.0,705.0,9.0,7706.0,003,90258,49
4900393440,"Tremonton CCD, Box Elder County, Utah",14294.0,9351.0,9351.0,8798.0,553.0,0.0,4943.0,003,93440,49
4900393827,"West Box Elder CCD, Box Elder County, Utah",163.0,106.0,106.0,106.0,0.0,0.0,57.0,003,93827,49
4900391419,"Howell-Snowville CCD, Box Elder County, Utah",1884.0,1135.0,1135.0,1094.0,41.0,0.0,749.0,003,91419,49
4902192623,"Parowan CCD, Iron County, Utah",3291.0,1666.0,1666.0,1526.0,140.0,0.0,1625.0,021,92623,49
4902190129,"Beryl-Newcastle CCD, Iron County, Utah",662.0,291.0,291.0,269.0,22.0,0.0,371.0,021,90129,49
4902190344,"Cedar City CCD, Iron County, Utah",32100.0,20400.0,20387.0,19165.0,1222.0,13.0,11700.0,021,90344,49
4903992150,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",8896.0,4891.0,4874.0,4507.0,367.0,17.0,4005.0,039,92150,49
4903991204,"Gunnison CCD, Sanpete County, Utah",4524.0,1596.0,1596.0,1519.0,77.0,0.0,2928.0,039,91204,49
4903990860,"Ephraim-Manti CCD, Sanpete County, Utah",8729.0,5125.0,5107.0,4758.0,349.0,18.0,3604.0,039,90860,49
4904192838,"Richfield CCD, Sevier County, Utah",8103.0,4772.0,4772.0,4568.0,204.0,0.0,3331.0,041,92838,49
4904191978,"Monroe CCD, Sevier County, Utah",3952.0,2252.0,2252.0,2145.0,107.0,0.0,1700.0,041,91978,49
4904192967,"Salina CCD, Sevier County, Utah",3290.0,2041.0,2041.0,1921.0,120.0,0.0,1249.0,041,92967,49
4904991118,"Goshen CCD, Utah County, Utah",2825.0,1718.0,1718.0,1627.0,91.0,0.0,1107.0,049,91118,49
4904990043,"American Fork-Pleasant Grove CCD, Utah County, Utah",91006.0,60205.0,60124.0,57390.0,2734.0,81.0,30801.0,049,90043,49
4904992709,"Provo-Orem CCD, Utah County, Utah",163154.0,112539.0,112449.0,106779.0,5670.0,90.0,50615.0,049,92709,49
4904991634,"Lehi CCD, Utah County, Utah",55506.0,39256.0,39089.0,38004.0,1085.0,167.0,16250.0,049,91634,49
4904993268,"Spanish Fork-Payson CCD, Utah County, Utah",52400.0,34730.0,34644.0,33333.0,1311.0,86.0,17670.0,049,93268,49
4904993311,"Springville-Mapleton CCD, Utah County, Utah",32080.0,21238.0,21211.0,20546.0,665.0,27.0,10842.0,049,93311,49
4905792322,"Ogden CCD, Weber County, Utah",162009.0,109616.0,109111.0,103805.0,5306.0,505.0,52393.0,057,92322,49
4905792365,"Ogden Valley CCD, Weber County, Utah",5432.0,3112.0,3112.0,2933.0,179.0,0.0,2320.0,057,92365,49
4902790516,"Delta CCD, Millard County, Utah",5779.0,3561.0,3559.0,3479.0,80.0,2.0,2218.0,027,90516,49
4902791075,"Garrison-Sevier Lake CCD, Millard County, Utah",27.0,27.0,27.0,27.0,0.0,0.0,0.0,027,91075,49
4902790989,"Fillmore CCD, Millard County, Utah",3339.0,2125.0,2125.0,2040.0,85.0,0.0,1214.0,027,90989,49
4904593397,"Tooele-Grantsville CCD, Tooele County, Utah",42282.0,29010.0,28976.0,27053.0,1923.0,34.0,13272.0,045,93397,49
4904590602,"Dugway-Wendover CCD, Tooele County, Utah",1329.0,1052.0,995.0,965.0,30.0,57.0,277.0,045,90602,49
4905391462,"Hurricane CCD, Washington County, Utah",20484.0,11715.0,11705.0,10851.0,854.0,10.0,8769.0,053,91462,49
4901392279,"North Duchesne CCD, Duchesne County, Utah",7.0,0.0,0.0,0.0,0.0,0.0,7.0,013,92279,49
4901393225,"South Duchesne CCD, Duchesne County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,013,93225,49
4901390559,"Duchesne CCD, Duchesne County, Utah",3271.0,1586.0,1586.0,1543.0,43.0,0.0,1685.0,013,90559,49
4901392881,"Roosevelt CCD, Duchesne County, Utah",10657.0,6975.0,6975.0,6483.0,492.0,0.0,3682.0,013,92881,49
4903792408,"Oljato CCD, San Juan County, Utah",2214.0,923.0,923.0,810.0,113.0,0.0,1291.0,037,92408,49
4903790215,"Blanding CCD, San Juan County, Utah",3183.0,2002.0,2002.0,1925.0,77.0,0.0,1181.0,037,90215,49
4903792021,"Monticello CCD, San Juan County, Utah",2919.0,1664.0,1664.0,1602.0,62.0,0.0,1255.0,037,92021,49
4903590473,"Cottonwood CCD, Salt Lake County, Utah",3628.0,2362.0,2362.0,2326.0,36.0,0.0,1266.0,035,90473,49
4903593010,"Salt Lake City CCD, Salt Lake County, Utah",751666.0,534260.0,533569.0,510848.0,22721.0,691.0,217406.0,035,93010,49
4903590774,"Emigration CCD, Salt Lake County, Utah",7215.0,4660.0,4652.0,4600.0,52.0,8.0,2555.0,035,90774,49
4903591806,"Magna CCD, Salt Lake County, Utah",21911.0,15953.0,15953.0,15061.0,892.0,0.0,5958.0,035,91806,49
4903590172,"Bingham CCD, Salt Lake County, Utah",44545.0,33537.0,33360.0,31854.0,1506.0,177.0,11008.0,035,90172,49
4904793655,"Vernal CCD, Uintah County, Utah",21292.0,14101.0,14074.0,13220.0,854.0,27.0,7191.0,047,93655,49
4904793569,"Uintah and Ouray CCD, Uintah County, Utah",4102.0,2089.0,2089.0,1867.0,222.0,0.0,2013.0,047,93569,49
4900993870,"West Daggett CCD, Daggett County, Utah",444.0,183.0,183.0,180.0,3.0,0.0,261.0,009,93870,49
4900990688,"East Daggett CCD, Daggett County, Utah",121.0,113.0,113.0,113.0,0.0,0.0,8.0,009,90688,49
4901192236,"North Davis CCD, Davis County, Utah",148580.0,104038.0,102141.0,98484.0,3657.0,1897.0,44542.0,011,92236,49
4901193182,"South Davis CCD, Davis County, Utah",87302.0,59176.0,59086.0,57344.0,1742.0,90.0,28126.0,011,93182,49
4905591720,"Loa CCD, Wayne County, Utah",1861.0,1079.0,1079.0,1069.0,10.0,0.0,782.0,055,91720,49
4905591247,"Hanksville CCD, Wayne County, Utah",227.0,159.0,159.0,146.0,13.0,0.0,68.0,055,91247,49
4900790645,"East Carbon CCD, Carbon County, Utah",1179.0,549.0,549.0,509.0,40.0,0.0,630.0,007,90645,49
4900792666,"Price CCD, Carbon County, Utah",11687.0,7246.0,7246.0,6828.0,418.0,0.0,4441.0,007,92666,49
4900791333,"Helper CCD, Carbon County, Utah",2753.0,1617.0,1617.0,1569.0,48.0,0.0,1136.0,007,91333,49
4901591161,"Green River CCD, Emery County, Utah",756.0,445.0,445.0,437.0,8.0,0.0,311.0,015,91161,49
4901590301,"Castle Dale-Huntington CCD, Emery County, Utah",5128.0,2964.0,2964.0,2815.0,149.0,0.0,2164.0,015,90301,49
4901590731,"Emery-Ferron CCD, Emery County, Utah",1642.0,806.0,806.0,778.0,28.0,0.0,836.0,015,90731,49
4902992107,"Morgan South CCD, Morgan County, Utah",971.0,505.0,505.0,490.0,15.0,0.0,466.0,029,92107,49
