geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
2816391476,"District 2, Yazoo County, Mississippi",750.0,207.0,153.0,40.0,36.0,48.0,16.0,16.0,8.0,18.0,45.0,51.0,37.0,45.0,30.0,0.0,0.0,163,91476,28
2816392952,"District 4, Yazoo County, Mississippi",1322.0,296.0,168.0,106.0,94.0,22.0,92.0,170.0,72.0,19.0,82.0,60.0,95.0,24.0,14.0,2.0,6.0,163,92952,28
2815991458,"District 2, Winston County, Mississippi",349.0,29.0,75.0,14.0,46.0,57.0,7.0,7.0,18.0,10.0,24.0,12.0,30.0,9.0,11.0,0.0,0.0,159,91458,28
2815990720,"District 1, Winston County, Mississippi",392.0,74.0,54.0,12.0,19.0,40.0,45.0,0.0,16.0,19.0,49.0,40.0,10.0,14.0,0.0,0.0,0.0,159,90720,28
2816390738,"District 1, Yazoo County, Mississippi",580.0,125.0,26.0,38.0,43.0,61.0,30.0,27.0,77.0,0.0,5.0,21.0,0.0,34.0,75.0,0.0,18.0,163,90738,28
2816392214,"District 3, Yazoo County, Mississippi",1181.0,313.0,74.0,267.0,122.0,84.0,35.0,44.0,50.0,95.0,57.0,21.0,1.0,0.0,18.0,0.0,0.0,163,92214,28
2816393690,"District 5, Yazoo County, Mississippi",1055.0,428.0,110.0,58.0,125.0,89.0,22.0,39.0,8.0,46.0,0.0,47.0,41.0,7.0,0.0,0.0,35.0,163,93690,28
2800790036,"District 1, Attala County, Mississippi",497.0,56.0,104.0,53.0,10.0,6.0,65.0,17.0,21.0,0.0,9.0,28.0,66.0,15.0,39.0,0.0,8.0,007,90036,28
2800790774,"District 2, Attala County, Mississippi",979.0,313.0,143.0,47.0,64.0,97.0,76.0,88.0,5.0,29.0,29.0,36.0,22.0,7.0,0.0,23.0,0.0,007,90774,28
2800792988,"District 5, Attala County, Mississippi",240.0,25.0,11.0,31.0,45.0,31.0,38.0,5.0,4.0,6.0,0.0,23.0,3.0,6.0,0.0,1.0,11.0,007,92988,28
2800792250,"District 4, Attala County, Mississippi",784.0,285.0,92.0,59.0,15.0,92.0,80.0,28.0,10.0,43.0,8.0,50.0,22.0,0.0,0.0,0.0,0.0,007,92250,28
2800791512,"District 3, Attala County, Mississippi",512.0,160.0,20.0,30.0,56.0,50.0,0.0,22.0,0.0,29.0,16.0,19.0,62.0,48.0,0.0,0.0,0.0,007,91512,28
2800992259,"District 4, Benton County, Mississippi",108.0,9.0,14.0,0.0,47.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,009,92259,28
2800990783,"District 2, Benton County, Mississippi",277.0,107.0,12.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,65.0,0.0,51.0,0.0,13.0,0.0,0.0,009,90783,28
2800991521,"District 3, Benton County, Mississippi",166.0,2.0,17.0,7.0,0.0,0.0,47.0,0.0,35.0,8.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,009,91521,28
2800992997,"District 5, Benton County, Mississippi",110.0,22.0,55.0,17.0,0.0,1.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,92997,28
2803793123,"District 5, Franklin County, Mississippi",24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,037,93123,28
2800990045,"District 1, Benton County, Mississippi",381.0,62.0,10.0,64.0,0.0,40.0,40.0,0.0,14.0,73.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,009,90045,28
2803790171,"District 1, Franklin County, Mississippi",376.0,68.0,26.0,87.0,8.0,43.0,1.0,23.0,13.0,27.0,3.0,35.0,33.0,0.0,9.0,0.0,0.0,037,90171,28
2803790909,"District 2, Franklin County, Mississippi",192.0,10.0,23.0,31.0,0.0,7.0,28.0,0.0,28.0,2.0,18.0,15.0,15.0,0.0,0.0,15.0,0.0,037,90909,28
2803791647,"District 3, Franklin County, Mississippi",289.0,83.0,49.0,11.0,73.0,2.0,12.0,0.0,0.0,0.0,4.0,44.0,11.0,0.0,0.0,0.0,0.0,037,91647,28
2803792385,"District 4, Franklin County, Mississippi",187.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,42.0,0.0,037,92385,28
2802793078,"District 5, Coahoma County, Mississippi",1285.0,285.0,111.0,88.0,73.0,132.0,67.0,67.0,112.0,35.0,26.0,121.0,76.0,77.0,15.0,0.0,0.0,027,93078,28
2802790126,"District 1, Coahoma County, Mississippi",1105.0,223.0,114.0,125.0,70.0,94.0,61.0,39.0,82.0,27.0,119.0,82.0,57.0,6.0,6.0,0.0,0.0,027,90126,28
2802791602,"District 3, Coahoma County, Mississippi",2005.0,499.0,336.0,238.0,201.0,50.0,111.0,151.0,65.0,55.0,79.0,47.0,85.0,77.0,11.0,0.0,0.0,027,91602,28
