geoid,name,total,native,foreign_born,county,county subdivision,state
4715390534,"District 3, Sequatchie County, Tennessee",1206.0,1206.0,0.0,153,90534,47
4715390724,"District 4, Sequatchie County, Tennessee",1632.0,1632.0,0.0,153,90724,47
4715191292,"District 7, Scott County, Tennessee",3666.0,3666.0,0.0,151,91292,47
4715390344,"District 2, Sequatchie County, Tennessee",1856.0,1848.0,8.0,153,90344,47
4715390914,"District 5, Sequatchie County, Tennessee",1760.0,1747.0,13.0,153,90914,47
4715391104,"District 6, Sequatchie County, Tennessee",2216.0,2132.0,84.0,153,91104,47
4708790658,"District 4, Jackson County, Tennessee",1413.0,1386.0,27.0,087,90658,47
4708790088,"District 1, Jackson County, Tennessee",1865.0,1857.0,8.0,087,90088,47
4711191252,"District 7, Macon County, Tennessee",1747.0,1747.0,0.0,111,91252,47
4711191062,"District 6, Macon County, Tennessee",1902.0,1834.0,68.0,111,91062,47
4711190682,"District 4, Macon County, Tennessee",2566.0,2498.0,68.0,111,90682,47
4711190872,"District 5, Macon County, Tennessee",2402.0,2402.0,0.0,111,90872,47
4711191442,"District 8, Macon County, Tennessee",2328.0,2251.0,77.0,111,91442,47
4711191632,"District 9, Macon County, Tennessee",2113.0,2113.0,0.0,111,91632,47
4711191822,"District 10, Macon County, Tennessee",2808.0,2746.0,62.0,111,91822,47
4700790768,"District 5, Bledsoe County, Tennessee",2077.0,2077.0,0.0,007,90768,47
4700790958,"District 6, Bledsoe County, Tennessee",2324.0,2311.0,13.0,007,90958,47
4700990010,"District 1, Blount County, Tennessee",12081.0,11463.0,618.0,009,90010,47
4700990200,"District 2, Blount County, Tennessee",11908.0,11696.0,212.0,009,90200,47
4700990390,"District 3, Blount County, Tennessee",12127.0,11542.0,585.0,009,90390,47
4700990580,"District 4, Blount County, Tennessee",19696.0,19312.0,384.0,009,90580,47
4700990770,"District 5, Blount County, Tennessee",11694.0,11411.0,283.0,009,90770,47
4700990960,"District 6, Blount County, Tennessee",12628.0,12315.0,313.0,009,90960,47
4700991150,"District 7, Blount County, Tennessee",11586.0,11379.0,207.0,009,91150,47
4700991340,"District 8, Blount County, Tennessee",11719.0,11490.0,229.0,009,91340,47
4700991530,"District 9, Blount County, Tennessee",12428.0,11872.0,556.0,009,91530,47
4700991720,"District 10, Blount County, Tennessee",11268.0,10778.0,490.0,009,91720,47
4701190012,"District 1, Bradley County, Tennessee",15600.0,15178.0,422.0,011,90012,47
4701190202,"District 2, Bradley County, Tennessee",14775.0,14167.0,608.0,011,90202,47
4701190392,"District 3, Bradley County, Tennessee",15220.0,14159.0,1061.0,011,90392,47
4701190582,"District 4, Bradley County, Tennessee",13737.0,13494.0,243.0,011,90582,47
4701190772,"District 5, Bradley County, Tennessee",13538.0,12841.0,697.0,011,90772,47
4701190962,"District 6, Bradley County, Tennessee",16105.0,15473.0,632.0,011,90962,47
4701191152,"District 7, Bradley County, Tennessee",14691.0,12818.0,1873.0,011,91152,47
4701390014,"District 1, Campbell County, Tennessee",7739.0,7620.0,119.0,013,90014,47
4701390204,"District 2, Campbell County, Tennessee",7809.0,7787.0,22.0,013,90204,47
4701390394,"District 3, Campbell County, Tennessee",7339.0,7318.0,21.0,013,90394,47
4701390584,"District 4, Campbell County, Tennessee",9352.0,9232.0,120.0,013,90584,47
4701590396,"District 3, Cannon County, Tennessee",3259.0,3170.0,89.0,015,90396,47
4701390774,"District 5, Campbell County, Tennessee",7585.0,7560.0,25.0,013,90774,47
4701590016,"District 1, Cannon County, Tennessee",2876.0,2828.0,48.0,015,90016,47
4701590206,"District 2, Cannon County, Tennessee",2561.0,2490.0,71.0,015,90206,47
4701590586,"District 4, Cannon County, Tennessee",2447.0,2432.0,15.0,015,90586,47
4701590776,"District 5, Cannon County, Tennessee",2696.0,2645.0,51.0,015,90776,47
4701790018,"District 1, Carroll County, Tennessee",3840.0,3771.0,69.0,017,90018,47
4701790208,"District 2, Carroll County, Tennessee",2465.0,2440.0,25.0,017,90208,47
4701790398,"District 3, Carroll County, Tennessee",2590.0,2569.0,21.0,017,90398,47
4701790588,"District 4, Carroll County, Tennessee",2658.0,2646.0,12.0,017,90588,47
4701790778,"District 5, Carroll County, Tennessee",4252.0,4203.0,49.0,017,90778,47
4701790968,"District 6, Carroll County, Tennessee",2348.0,2298.0,50.0,017,90968,47
4708991800,"District 10, Jefferson County, Tennessee",4186.0,3954.0,232.0,089,91800,47
4708991230,"District 7, Jefferson County, Tennessee",5119.0,4911.0,208.0,089,91230,47
4708991420,"District 8, Jefferson County, Tennessee",4866.0,4581.0,285.0,089,91420,47
4710790298,"District 2, McMinn County, Tennessee",11588.0,11205.0,383.0,107,90298,47
4703990800,"District 5, Decatur County, Tennessee",1173.0,1084.0,89.0,039,90800,47
4703990230,"District 2, Decatur County, Tennessee",1522.0,1522.0,0.0,039,90230,47
4703990420,"District 3, Decatur County, Tennessee",1253.0,1253.0,0.0,039,90420,47
4703990610,"District 4, Decatur County, Tennessee",1634.0,1634.0,0.0,039,90610,47
4703990990,"District 6, Decatur County, Tennessee",1148.0,1147.0,1.0,039,90990,47
4703991180,"District 7, Decatur County, Tennessee",1261.0,1261.0,0.0,039,91180,47
4703991370,"District 8, Decatur County, Tennessee",1074.0,967.0,107.0,039,91370,47
4703991560,"District 9, Decatur County, Tennessee",1459.0,1459.0,0.0,039,91560,47
4704190042,"District 1, DeKalb County, Tennessee",2944.0,2924.0,20.0,041,90042,47
4704190232,"District 2, DeKalb County, Tennessee",2386.0,2363.0,23.0,041,90232,47
4704190422,"District 3, DeKalb County, Tennessee",2780.0,2596.0,184.0,041,90422,47
4704190612,"District 4, DeKalb County, Tennessee",2684.0,2568.0,116.0,041,90612,47
4704190802,"District 5, DeKalb County, Tennessee",2797.0,2516.0,281.0,041,90802,47
4704190992,"District 6, DeKalb County, Tennessee",2886.0,2840.0,46.0,041,90992,47
4704191182,"District 7, DeKalb County, Tennessee",2903.0,2512.0,391.0,041,91182,47
4704390044,"District 1, Dickson County, Tennessee",4640.0,4632.0,8.0,043,90044,47
4704390234,"District 2, Dickson County, Tennessee",4533.0,4475.0,58.0,043,90234,47
4704390994,"District 6, Dickson County, Tennessee",3946.0,3899.0,47.0,043,90994,47
4704390424,"District 3, Dickson County, Tennessee",4087.0,4057.0,30.0,043,90424,47
4704390614,"District 4, Dickson County, Tennessee",3496.0,3496.0,0.0,043,90614,47
4704390804,"District 5, Dickson County, Tennessee",4672.0,4630.0,42.0,043,90804,47
4704391754,"District 10, Dickson County, Tennessee",4495.0,4314.0,181.0,043,91754,47
4704391184,"District 7, Dickson County, Tennessee",3909.0,3807.0,102.0,043,91184,47
4704391374,"District 8, Dickson County, Tennessee",4380.0,4108.0,272.0,043,91374,47
4704391564,"District 9, Dickson County, Tennessee",4676.0,4622.0,54.0,043,91564,47
4704391944,"District 11, Dickson County, Tennessee",3915.0,3821.0,94.0,043,91944,47
4704392134,"District 12, Dickson County, Tennessee",4592.0,4524.0,68.0,043,92134,47
4704590046,"District 1, Dyer County, Tennessee",4211.0,4141.0,70.0,045,90046,47
4710191052,"District 6, Lewis County, Tennessee",1231.0,1216.0,15.0,101,91052,47
4710191242,"District 7, Lewis County, Tennessee",1155.0,1132.0,23.0,101,91242,47
4710191432,"District 8, Lewis County, Tennessee",1184.0,1184.0,0.0,101,91432,47
4710191622,"District 9, Lewis County, Tennessee",1467.0,1171.0,296.0,101,91622,47
4710390104,"District 1, Lincoln County, Tennessee",3979.0,3937.0,42.0,103,90104,47
4710390294,"District 2, Lincoln County, Tennessee",3949.0,3925.0,24.0,103,90294,47
4708991610,"District 9, Jefferson County, Tennessee",5227.0,5191.0,36.0,089,91610,47
4709190092,"District 1, Johnson County, Tennessee",3550.0,3522.0,28.0,091,90092,47
4709190282,"District 2, Johnson County, Tennessee",1556.0,1469.0,87.0,091,90282,47
4709190472,"District 3, Johnson County, Tennessee",3440.0,3425.0,15.0,091,90472,47
4709190662,"District 4, Johnson County, Tennessee",2413.0,2381.0,32.0,091,90662,47
4709190852,"District 5, Johnson County, Tennessee",3379.0,3325.0,54.0,091,90852,47
4709191042,"District 6, Johnson County, Tennessee",1114.0,1111.0,3.0,091,91042,47
4709191232,"District 7, Johnson County, Tennessee",2394.0,2329.0,65.0,091,91232,47
4709390094,"District 1, Knox County, Tennessee",49887.0,46389.0,3498.0,093,90094,47
4709390284,"District 2, Knox County, Tennessee",51384.0,49444.0,1940.0,093,90284,47
4709390474,"District 3, Knox County, Tennessee",51086.0,47259.0,3827.0,093,90474,47
4709390664,"District 4, Knox County, Tennessee",49432.0,44869.0,4563.0,093,90664,47
4709390854,"District 5, Knox County, Tennessee",51277.0,47836.0,3441.0,093,90854,47
4709391044,"District 6, Knox County, Tennessee",52809.0,50902.0,1907.0,093,91044,47
4709391234,"District 7, Knox County, Tennessee",51609.0,50319.0,1290.0,093,91234,47
4709391424,"District 8, Knox County, Tennessee",48372.0,47557.0,815.0,093,91424,47
4709391614,"District 9, Knox County, Tennessee",46430.0,45238.0,1192.0,093,91614,47
4709590096,"District 1, Lake County, Tennessee",2715.0,2668.0,47.0,095,90096,47
4709590286,"District 2, Lake County, Tennessee",2264.0,2256.0,8.0,095,90286,47
4709590476,"District 3, Lake County, Tennessee",2609.0,2581.0,28.0,095,90476,47
4709790098,"District 1, Lauderdale County, Tennessee",3079.0,3071.0,8.0,097,90098,47
4715590156,"District 1, Sevier County, Tennessee",7657.0,7354.0,303.0,155,90156,47
4715590536,"District 3, Sevier County, Tennessee",8641.0,8531.0,110.0,155,90536,47
