geoid,name,median,male,female,county,county subdivision,state
4000193250,"Stilwell East CCD, Adair County, Oklahoma",33.2,31.9,34.6,001,93250,40
4000193796,"Westville CCD, Adair County, Oklahoma",38.5,37.6,40.3,001,93796,40
4000193588,"Watts CCD, Adair County, Oklahoma",45.5,45.4,45.7,001,93588,40
4000193263,"Stilwell West CCD, Adair County, Oklahoma",41.0,41.3,40.5,001,93263,40
4013391612,"Konawa CCD, Seminole County, Oklahoma",39.9,34.2,43.4,133,91612,40
4013392795,"Seminole South CCD, Seminole County, Oklahoma",43.2,45.7,41.8,133,92795,40
4013393835,"Wewoka CCD, Seminole County, Oklahoma",42.5,41.3,44.5,133,93835,40
4013392782,"Seminole North CCD, Seminole County, Oklahoma",36.2,34.8,38.3,133,92782,40
4013793432,"Velma-Alma CCD, Stephens County, Oklahoma",45.4,46.6,43.9,137,93432,40
4013791781,"Marlow CCD, Stephens County, Oklahoma",42.5,40.9,43.4,137,91781,40
4013790650,"Comanche CCD, Stephens County, Oklahoma",39.4,39.8,38.8,137,90650,40
4013790780,"Duncan CCD, Stephens County, Oklahoma",39.9,37.7,42.2,137,90780,40
4002591560,"Keyes CCD, Cimarron County, Oklahoma",49.3,44.8,51.3,025,91560,40
4002590286,"Boise City CCD, Cimarron County, Oklahoma",44.0,43.3,44.2,025,90286,40
4001193575,"Watonga CCD, Blaine County, Oklahoma",41.3,40.1,44.1,011,93575,40
4001190416,"Canton CCD, Blaine County, Oklahoma",45.5,48.9,43.7,011,90416,40
4001191170,"Geary CCD, Blaine County, Oklahoma",42.6,37.3,44.6,011,91170,40
4001192392,"Okeene CCD, Blaine County, Oklahoma",38.5,25.4,47.0,011,92392,40
4001990156,"Ardmore CCD, Carter County, Oklahoma",37.3,36.7,38.1,019,90156,40
4001993861,"Wilson CCD, Carter County, Oklahoma",38.1,34.8,40.6,019,93861,40
4001990169,"Ardmore North CCD, Carter County, Oklahoma",43.8,41.8,44.9,019,90169,40
4001991287,"Healdton North CCD, Carter County, Oklahoma",43.4,38.8,45.3,019,91287,40
4001991274,"Healdton Central CCD, Carter County, Oklahoma",39.9,37.3,44.1,019,91274,40
4002993705,"West Coal CCD, Coal County, Oklahoma",37.6,35.0,41.1,029,93705,40
4002990871,"East Coal CCD, Coal County, Oklahoma",43.7,42.7,44.5,029,90871,40
4005391625,"Lamont CCD, Grant County, Oklahoma",45.6,47.4,41.0,053,91625,40
4005391820,"Medford CCD, Grant County, Oklahoma",41.5,41.9,40.9,053,91820,40
4005393510,"Wakita CCD, Grant County, Oklahoma",53.6,51.1,62.1,053,93510,40
4005393159,"Southwest Grant CCD, Grant County, Oklahoma",43.6,46.1,40.0,053,93159,40
4005592275,"Northwest Greer CCD, Greer County, Oklahoma",33.8,33.9,30.3,055,92275,40
4005591768,"Mangum CCD, Greer County, Oklahoma",38.3,34.6,44.1,055,91768,40
4005591196,"Granite CCD, Greer County, Oklahoma",43.1,43.0,46.0,055,91196,40
4007391586,"Kingfisher CCD, Kingfisher County, Oklahoma",35.8,35.4,37.9,073,91586,40
4007391326,"Hennessey CCD, Kingfisher County, Oklahoma",37.0,40.3,35.0,073,91326,40
4007392379,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",39.2,38.2,41.1,073,92379,40
4008792626,"Purcell CCD, McClain County, Oklahoma",37.4,35.7,39.4,087,92626,40
4008790929,"East McClain CCD, McClain County, Oklahoma",44.0,40.6,45.3,087,90929,40
4009190520,"Checotah CCD, McIntosh County, Oklahoma",45.7,45.4,46.3,091,90520,40
4009191352,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",56.1,57.4,54.6,091,91352,40
4009191079,"Eufaula CCD, McIntosh County, Oklahoma",47.9,46.6,50.1,091,91079,40
4009191248,"Hanna CCD, McIntosh County, Oklahoma",40.1,38.4,41.2,091,91248,40
4009593081,"South Marshall CCD, Marshall County, Oklahoma",50.1,49.2,50.6,095,93081,40
4009592210,"North Marshall CCD, Marshall County, Oklahoma",37.6,36.0,40.0,095,92210,40
4009993770,"West Murray CCD, Murray County, Oklahoma",40.9,40.3,42.1,099,93770,40
4009990962,"East Murray CCD, Murray County, Oklahoma",42.9,39.5,44.6,099,90962,40
4010390234,"Billings CCD, Noble County, Oklahoma",45.3,48.5,39.0,103,90234,40
4010392522,"Perry CCD, Noble County, Oklahoma",44.0,43.5,44.4,103,92522,40
4010390975,"East Noble CCD, Noble County, Oklahoma",35.3,34.0,36.0,103,90975,40
4010592353,"Nowata CCD, Nowata County, Oklahoma",41.5,39.1,42.9,105,92353,40
4010592912,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",42.6,41.5,44.3,105,92912,40
4010591664,"Lenapah-Delaware CCD, Nowata County, Oklahoma",41.6,40.8,43.2,105,91664,40
4011593913,"Wyandotte CCD, Ottawa County, Oklahoma",42.0,41.7,42.4,115,93913,40
