geoid,name,median,county,county subdivision,state
2816391476,"District 2, Yazoo County, Mississippi",-666666666.0,163,91476,28
2816392952,"District 4, Yazoo County, Mississippi",-666666666.0,163,92952,28
2815991458,"District 2, Winston County, Mississippi",-666666666.0,159,91458,28
2815990720,"District 1, Winston County, Mississippi",19948.0,159,90720,28
2816390738,"District 1, Yazoo County, Mississippi",-666666666.0,163,90738,28
2816392214,"District 3, Yazoo County, Mississippi",-666666666.0,163,92214,28
2816393690,"District 5, Yazoo County, Mississippi",-666666666.0,163,93690,28
2800790036,"District 1, Attala County, Mississippi",-666666666.0,007,90036,28
2800790774,"District 2, Attala County, Mississippi",-666666666.0,007,90774,28
2800792988,"District 5, Attala County, Mississippi",-666666666.0,007,92988,28
2800792250,"District 4, Attala County, Mississippi",-666666666.0,007,92250,28
2800791512,"District 3, Attala County, Mississippi",-666666666.0,007,91512,28
2800992259,"District 4, Benton County, Mississippi",-666666666.0,009,92259,28
2800990783,"District 2, Benton County, Mississippi",-666666666.0,009,90783,28
2800991521,"District 3, Benton County, Mississippi",-666666666.0,009,91521,28
2800992997,"District 5, Benton County, Mississippi",-666666666.0,009,92997,28
2803793123,"District 5, Franklin County, Mississippi",-666666666.0,037,93123,28
2800990045,"District 1, Benton County, Mississippi",-666666666.0,009,90045,28
2803790171,"District 1, Franklin County, Mississippi",-666666666.0,037,90171,28
2803790909,"District 2, Franklin County, Mississippi",-666666666.0,037,90909,28
2803791647,"District 3, Franklin County, Mississippi",-666666666.0,037,91647,28
2803792385,"District 4, Franklin County, Mississippi",-666666666.0,037,92385,28
2802793078,"District 5, Coahoma County, Mississippi",-666666666.0,027,93078,28
2802790126,"District 1, Coahoma County, Mississippi",-666666666.0,027,90126,28
2802791602,"District 3, Coahoma County, Mississippi",-666666666.0,027,91602,28
2802792340,"District 4, Coahoma County, Mississippi",-666666666.0,027,92340,28
2802790864,"District 2, Coahoma County, Mississippi",-666666666.0,027,90864,28
2806193231,"District 5, Jasper County, Mississippi",-666666666.0,061,93231,28
2806192493,"District 4, Jasper County, Mississippi",-666666666.0,061,92493,28
2806191017,"District 2, Jasper County, Mississippi",-666666666.0,061,91017,28
2806190279,"District 1, Jasper County, Mississippi",-666666666.0,061,90279,28
2806191755,"District 3, Jasper County, Mississippi",-666666666.0,061,91755,28
2806791782,"District 3, Jones County, Mississippi",-666666666.0,067,91782,28
2806791044,"District 2, Jones County, Mississippi",45125.0,067,91044,28
2814791404,"District 2, Walthall County, Mississippi",-666666666.0,147,91404,28
2806792520,"District 4, Jones County, Mississippi",37500.0,067,92520,28
2806790306,"District 1, Jones County, Mississippi",-666666666.0,067,90306,28
2806793258,"District 5, Jones County, Mississippi",-666666666.0,067,93258,28
2814790666,"District 1, Walthall County, Mississippi",-666666666.0,147,90666,28
2814792142,"District 3, Walthall County, Mississippi",-666666666.0,147,92142,28
2814793618,"District 5, Walthall County, Mississippi",-666666666.0,147,93618,28
2814792880,"District 4, Walthall County, Mississippi",-666666666.0,147,92880,28
2809591908,"District 3, Monroe County, Mississippi",-666666666.0,095,91908,28
2809592646,"District 4, Monroe County, Mississippi",29531.0,095,92646,28
2809593384,"District 5, Monroe County, Mississippi",-666666666.0,095,93384,28
2809591170,"District 2, Monroe County, Mississippi",-666666666.0,095,91170,28
2809590432,"District 1, Monroe County, Mississippi",-666666666.0,095,90432,28
2811592736,"District 4, Pontotoc County, Mississippi",-666666666.0,115,92736,28
2811591998,"District 3, Pontotoc County, Mississippi",76491.0,115,91998,28
2813391341,"District 2, Sunflower County, Mississippi",-666666666.0,133,91341,28
2811593474,"District 5, Pontotoc County, Mississippi",-666666666.0,115,93474,28
2811590522,"District 1, Pontotoc County, Mississippi",26788.0,115,90522,28
2811591260,"District 2, Pontotoc County, Mississippi",40807.0,115,91260,28
2813392817,"District 4, Sunflower County, Mississippi",-666666666.0,133,92817,28
2813393555,"District 5, Sunflower County, Mississippi",-666666666.0,133,93555,28
2813392079,"District 3, Sunflower County, Mississippi",16310.0,133,92079,28
2813390603,"District 1, Sunflower County, Mississippi",-666666666.0,133,90603,28
2815593654,"District 5, Webster County, Mississippi",-666666666.0,155,93654,28
2815592178,"District 3, Webster County, Mississippi",-666666666.0,155,92178,28
2815592916,"District 4, Webster County, Mississippi",65250.0,155,92916,28
2815590702,"District 1, Webster County, Mississippi",-666666666.0,155,90702,28
2815591440,"District 2, Webster County, Mississippi",-666666666.0,155,91440,28
2800390756,"District 2, Alcorn County, Mississippi",-666666666.0,003,90756,28
2800391494,"District 3, Alcorn County, Mississippi",-666666666.0,003,91494,28
2800390018,"District 1, Alcorn County, Mississippi",74183.0,003,90018,28
2800392970,"District 5, Alcorn County, Mississippi",41402.0,003,92970,28
2800392232,"District 4, Alcorn County, Mississippi",-666666666.0,003,92232,28
2800192223,"District 4, Adams County, Mississippi",-666666666.0,001,92223,28
2800192961,"District 5, Adams County, Mississippi",-666666666.0,001,92961,28
2800190747,"District 2, Adams County, Mississippi",-666666666.0,001,90747,28
2800190009,"District 1, Adams County, Mississippi",-666666666.0,001,90009,28
2800191485,"District 3, Adams County, Mississippi",-666666666.0,001,91485,28
2802591593,"District 3, Clay County, Mississippi",-666666666.0,025,91593,28
2802590855,"District 2, Clay County, Mississippi",-666666666.0,025,90855,28
2802590117,"District 1, Clay County, Mississippi",-666666666.0,025,90117,28
2802593069,"District 5, Clay County, Mississippi",-666666666.0,025,93069,28
2802592331,"District 4, Clay County, Mississippi",-666666666.0,025,92331,28
2803392367,"District 4, DeSoto County, Mississippi",45958.0,033,92367,28
2803393105,"District 5, DeSoto County, Mississippi",37404.0,033,93105,28
2803391629,"District 3, DeSoto County, Mississippi",30975.0,033,91629,28
2803390153,"District 1, DeSoto County, Mississippi",55488.0,033,90153,28
2803390891,"District 2, DeSoto County, Mississippi",76908.0,033,90891,28
2810390468,"District 1, Noxubee County, Mississippi",-666666666.0,103,90468,28
2807992574,"District 4, Leake County, Mississippi",-666666666.0,079,92574,28
2807991098,"District 2, Leake County, Mississippi",-666666666.0,079,91098,28
2807993312,"District 5, Leake County, Mississippi",-666666666.0,079,93312,28
2807991836,"District 3, Leake County, Mississippi",39167.0,079,91836,28
2807990360,"District 1, Leake County, Mississippi",-666666666.0,079,90360,28
2810392682,"District 4, Noxubee County, Mississippi",-666666666.0,103,92682,28
2810393420,"District 5, Noxubee County, Mississippi",-666666666.0,103,93420,28
2810391944,"District 3, Noxubee County, Mississippi",-666666666.0,103,91944,28
2810391206,"District 2, Noxubee County, Mississippi",-666666666.0,103,91206,28
2809990450,"District 1, Neshoba County, Mississippi",-666666666.0,099,90450,28
2809991926,"District 3, Neshoba County, Mississippi",-666666666.0,099,91926,28
2809992664,"District 4, Neshoba County, Mississippi",-666666666.0,099,92664,28
2809991188,"District 2, Neshoba County, Mississippi",-666666666.0,099,91188,28
2809993402,"District 5, Neshoba County, Mississippi",-666666666.0,099,93402,28
2812191287,"District 2, Rankin County, Mississippi",60230.0,121,91287,28
2812192763,"District 4, Rankin County, Mississippi",-666666666.0,121,92763,28
2812190549,"District 1, Rankin County, Mississippi",46635.0,121,90549,28
2812193501,"District 5, Rankin County, Mississippi",43688.0,121,93501,28
2802990873,"District 2, Copiah County, Mississippi",-666666666.0,029,90873,28
2802991611,"District 3, Copiah County, Mississippi",-666666666.0,029,91611,28
2802990135,"District 1, Copiah County, Mississippi",43375.0,029,90135,28
2812192025,"District 3, Rankin County, Mississippi",50871.0,121,92025,28
2813792835,"District 4, Tate County, Mississippi",-666666666.0,137,92835,28
2813790621,"District 1, Tate County, Mississippi",-666666666.0,137,90621,28
2802992349,"District 4, Copiah County, Mississippi",-666666666.0,029,92349,28
2802993087,"District 5, Copiah County, Mississippi",-666666666.0,029,93087,28
2803990918,"District 2, George County, Mississippi",-666666666.0,039,90918,28
2803991656,"District 3, George County, Mississippi",-666666666.0,039,91656,28
2803990180,"District 1, George County, Mississippi",-666666666.0,039,90180,28
2803993132,"District 5, George County, Mississippi",-666666666.0,039,93132,28
2803992394,"District 4, George County, Mississippi",-666666666.0,039,92394,28
2804393150,"District 5, Grenada County, Mississippi",-666666666.0,043,93150,28
2804390936,"District 2, Grenada County, Mississippi",-666666666.0,043,90936,28
2804392412,"District 4, Grenada County, Mississippi",-666666666.0,043,92412,28
2804391674,"District 3, Grenada County, Mississippi",-666666666.0,043,91674,28
2804390198,"District 1, Grenada County, Mississippi",-666666666.0,043,90198,28
2804992439,"District 4, Hinds County, Mississippi",51848.0,049,92439,28
2804993177,"District 5, Hinds County, Mississippi",35573.0,049,93177,28
2804990225,"District 1, Hinds County, Mississippi",28007.0,049,90225,28
2804991701,"District 3, Hinds County, Mississippi",16701.0,049,91701,28
2804990963,"District 2, Hinds County, Mississippi",30682.0,049,90963,28
2806391764,"District 3, Jefferson County, Mississippi",-666666666.0,063,91764,28
2806391026,"District 2, Jefferson County, Mississippi",-666666666.0,063,91026,28
2806392502,"District 4, Jefferson County, Mississippi",-666666666.0,063,92502,28
2806393240,"District 5, Jefferson County, Mississippi",-666666666.0,063,93240,28
2806390288,"District 1, Jefferson County, Mississippi",-666666666.0,063,90288,28
2810190459,"District 1, Newton County, Mississippi",-666666666.0,101,90459,28
2810192673,"District 4, Newton County, Mississippi",-666666666.0,101,92673,28
2810193411,"District 5, Newton County, Mississippi",-666666666.0,101,93411,28
2810191197,"District 2, Newton County, Mississippi",-666666666.0,101,91197,28
2810191935,"District 3, Newton County, Mississippi",-666666666.0,101,91935,28
2814591395,"District 2, Union County, Mississippi",-666666666.0,145,91395,28
2814592133,"District 3, Union County, Mississippi",-666666666.0,145,92133,28
2814593609,"District 5, Union County, Mississippi",-666666666.0,145,93609,28
2814592871,"District 4, Union County, Mississippi",-666666666.0,145,92871,28
2814590657,"District 1, Union County, Mississippi",-666666666.0,145,90657,28
2811792007,"District 3, Prentiss County, Mississippi",-666666666.0,117,92007,28
2811791269,"District 2, Prentiss County, Mississippi",-666666666.0,117,91269,28
2811792745,"District 4, Prentiss County, Mississippi",-666666666.0,117,92745,28
2811790531,"District 1, Prentiss County, Mississippi",-666666666.0,117,90531,28
2811793483,"District 5, Prentiss County, Mississippi",-666666666.0,117,93483,28
2812592043,"District 3, Sharkey County, Mississippi",-666666666.0,125,92043,28
2812590567,"District 1, Sharkey County, Mississippi",-666666666.0,125,90567,28
2812592781,"District 4, Sharkey County, Mississippi",-666666666.0,125,92781,28
2812591305,"District 2, Sharkey County, Mississippi",-666666666.0,125,91305,28
2812593519,"District 5, Sharkey County, Mississippi",-666666666.0,125,93519,28
2813990630,"District 1, Tippah County, Mississippi",-666666666.0,139,90630,28
2813992106,"District 3, Tippah County, Mississippi",26375.0,139,92106,28
2813991368,"District 2, Tippah County, Mississippi",-666666666.0,139,91368,28
2813992844,"District 4, Tippah County, Mississippi",73080.0,139,92844,28
2813993582,"District 5, Tippah County, Mississippi",-666666666.0,139,93582,28
2801990828,"District 2, Choctaw County, Mississippi",-666666666.0,019,90828,28
2801993042,"District 5, Choctaw County, Mississippi",-666666666.0,019,93042,28
2801991566,"District 3, Choctaw County, Mississippi",-666666666.0,019,91566,28
2801990090,"District 1, Choctaw County, Mississippi",-666666666.0,019,90090,28
2801992304,"District 4, Choctaw County, Mississippi",-666666666.0,019,92304,28
2803590162,"District 1, Forrest County, Mississippi",18884.0,035,90162,28
2803592376,"District 4, Forrest County, Mississippi",22092.0,035,92376,28
2803591638,"District 3, Forrest County, Mississippi",58750.0,035,91638,28
2803593114,"District 5, Forrest County, Mississippi",15677.0,035,93114,28
2804590207,"District 1, Hancock County, Mississippi",-666666666.0,045,90207,28
2804590945,"District 2, Hancock County, Mississippi",25395.0,045,90945,28
2803590900,"District 2, Forrest County, Mississippi",22656.0,035,90900,28
2804591683,"District 3, Hancock County, Mississippi",-666666666.0,045,91683,28
2804592421,"District 4, Hancock County, Mississippi",52163.0,045,92421,28
2804593159,"District 5, Hancock County, Mississippi",64375.0,045,93159,28
2805791737,"District 3, Itawamba County, Mississippi",-666666666.0,057,91737,28
2805793213,"District 5, Itawamba County, Mississippi",-666666666.0,057,93213,28
2805790261,"District 1, Itawamba County, Mississippi",-666666666.0,057,90261,28
2805790999,"District 2, Itawamba County, Mississippi",-666666666.0,057,90999,28
2805792475,"District 4, Itawamba County, Mississippi",-666666666.0,057,92475,28
2807190324,"District 1, Lafayette County, Mississippi",-666666666.0,071,90324,28
2807191800,"District 3, Lafayette County, Mississippi",210357.0,071,91800,28
2807192538,"District 4, Lafayette County, Mississippi",-666666666.0,071,92538,28
2807193276,"District 5, Lafayette County, Mississippi",6475.0,071,93276,28
2807191062,"District 2, Lafayette County, Mississippi",28947.0,071,91062,28
2805593204,"District 5, Issaquena County, Mississippi",-666666666.0,055,93204,28
2805590990,"District 2, Issaquena County, Mississippi",-666666666.0,055,90990,28
2805591728,"District 3, Issaquena County, Mississippi",-666666666.0,055,91728,28
2805592466,"District 4, Issaquena County, Mississippi",-666666666.0,055,92466,28
2805590252,"District 1, Issaquena County, Mississippi",-666666666.0,055,90252,28
2805991746,"District 3, Jackson County, Mississippi",51028.0,059,91746,28
2805992484,"District 4, Jackson County, Mississippi",32986.0,059,92484,28
2805991008,"District 2, Jackson County, Mississippi",37368.0,059,91008,28
2805990270,"District 1, Jackson County, Mississippi",-666666666.0,059,90270,28
2805993222,"District 5, Jackson County, Mississippi",51131.0,059,93222,28
2808791872,"District 3, Lowndes County, Mississippi",-666666666.0,087,91872,28
2808793348,"District 5, Lowndes County, Mississippi",-666666666.0,087,93348,28
2808792610,"District 4, Lowndes County, Mississippi",-666666666.0,087,92610,28
2808791134,"District 2, Lowndes County, Mississippi",107690.0,087,91134,28
2808790396,"District 1, Lowndes County, Mississippi",50861.0,087,90396,28
2808391116,"District 2, Leflore County, Mississippi",-666666666.0,083,91116,28
2808392592,"District 4, Leflore County, Mississippi",55700.0,083,92592,28
2814390648,"District 1, Tunica County, Mississippi",-666666666.0,143,90648,28
2808390378,"District 1, Leflore County, Mississippi",-666666666.0,083,90378,28
2808393330,"District 5, Leflore County, Mississippi",-666666666.0,083,93330,28
2808391854,"District 3, Leflore County, Mississippi",-666666666.0,083,91854,28
2814392124,"District 3, Tunica County, Mississippi",-666666666.0,143,92124,28
2814391386,"District 2, Tunica County, Mississippi",-666666666.0,143,91386,28
2814393600,"District 5, Tunica County, Mississippi",-666666666.0,143,93600,28
2814392862,"District 4, Tunica County, Mississippi",-666666666.0,143,92862,28
2815792187,"District 3, Wilkinson County, Mississippi",-666666666.0,157,92187,28
2815790711,"District 1, Wilkinson County, Mississippi",-666666666.0,157,90711,28
2815793663,"District 5, Wilkinson County, Mississippi",-666666666.0,157,93663,28
2815791449,"District 2, Wilkinson County, Mississippi",-666666666.0,157,91449,28
2815792925,"District 4, Wilkinson County, Mississippi",-666666666.0,157,92925,28
2802190099,"District 1, Claiborne County, Mississippi",-666666666.0,021,90099,28
2802193051,"District 5, Claiborne County, Mississippi",-666666666.0,021,93051,28
2802191575,"District 3, Claiborne County, Mississippi",-666666666.0,021,91575,28
2802190837,"District 2, Claiborne County, Mississippi",-666666666.0,021,90837,28
2802192313,"District 4, Claiborne County, Mississippi",-666666666.0,021,92313,28
2804791692,"District 3, Harrison County, Mississippi",40734.0,047,91692,28
2804793168,"District 5, Harrison County, Mississippi",45521.0,047,93168,28
2804792430,"District 4, Harrison County, Mississippi",37269.0,047,92430,28
2804790954,"District 2, Harrison County, Mississippi",43807.0,047,90954,28
2804790216,"District 1, Harrison County, Mississippi",56000.0,047,90216,28
2806590297,"District 1, Jefferson Davis County, Mississippi",-666666666.0,065,90297,28
2806593249,"District 5, Jefferson Davis County, Mississippi",-666666666.0,065,93249,28
2806591773,"District 3, Jefferson Davis County, Mississippi",-666666666.0,065,91773,28
2806592511,"District 4, Jefferson Davis County, Mississippi",-666666666.0,065,92511,28
2806591035,"District 2, Jefferson Davis County, Mississippi",-666666666.0,065,91035,28
2807592556,"District 4, Lauderdale County, Mississippi",36875.0,075,92556,28
2807591818,"District 3, Lauderdale County, Mississippi",-666666666.0,075,91818,28
2807591080,"District 2, Lauderdale County, Mississippi",-666666666.0,075,91080,28
2807593294,"District 5, Lauderdale County, Mississippi",-666666666.0,075,93294,28
2807590342,"District 1, Lauderdale County, Mississippi",106477.0,075,90342,28
2808591125,"District 2, Lincoln County, Mississippi",-666666666.0,085,91125,28
2808592601,"District 4, Lincoln County, Mississippi",-666666666.0,085,92601,28
2808593339,"District 5, Lincoln County, Mississippi",-666666666.0,085,93339,28
