geoid,name,total,county,county subdivision,state
5305790272,"Bow CCD, Skagit County, Washington",6170.0,057,90272,53
5305793360,"Swinomish Reservation CCD, Skagit County, Washington",2917.0,057,93360,53
5305792096,"Mount Vernon CCD, Skagit County, Washington",36771.0,057,92096,53
5305790384,"Burlington CCD, Skagit County, Washington",13785.0,057,90384,53
5305790768,"Conway CCD, Skagit County, Washington",3422.0,057,90768,53
5305791536,"La Conner CCD, Skagit County, Washington",3343.0,057,91536,53
5305791776,"Lyman-Hamilton CCD, Skagit County, Washington",2740.0,057,91776,53
5305792944,"Sedro-Woolley CCD, Skagit County, Washington",14060.0,057,92944,53
5305790608,"Clear Lake CCD, Skagit County, Washington",1889.0,057,90608,53
5305790064,"Anacortes CCD, Skagit County, Washington",20948.0,057,90064,53
5306593232,"Springdale CCD, Stevens County, Washington",5442.0,065,93232,53
5306590560,"Chewelah CCD, Stevens County, Washington",5769.0,065,90560,53
5306590688,"Colville CCD, Stevens County, Washington",11203.0,065,90688,53
5306593216,"Spokane Reservation CCD, Stevens County, Washington",2145.0,065,93216,53
5306591680,"Loon Lake CCD, Stevens County, Washington",10719.0,065,91680,53
5306591472,"Kettle Falls CCD, Stevens County, Washington",6899.0,065,91472,53
5306393200,"Spokane CCD, Spokane County, Washington",366704.0,063,93200,53
5306390880,"Deer Park CCD, Spokane County, Washington",30885.0,063,90880,53
5306392816,"Rockford CCD, Spokane County, Washington",2733.0,063,92816,53
5306393584,"Valleyford CCD, Spokane County, Washington",3054.0,063,93584,53
5306390048,"Airway Heights CCD, Spokane County, Washington",14006.0,063,90048,53
5306390640,"Colbert CCD, Spokane County, Washington",10765.0,063,90640,53
5306391616,"Liberty Lake CCD, Spokane County, Washington",17978.0,063,91616,53
5306392080,"Mount Spokane CCD, Spokane County, Washington",6130.0,063,92080,53
5304392304,"Odessa CCD, Lincoln County, Washington",3044.0,043,92304,53
5304393760,"Wilbur CCD, Lincoln County, Washington",2752.0,043,93760,53
5304390848,"Davenport CCD, Lincoln County, Washington",4548.0,043,90848,53
5300793712,"Wenatchee CCD, Chelan County, Washington",40979.0,007,93712,53
5300790448,"Cashmere CCD, Chelan County, Washington",11574.0,007,90448,53
5300791600,"Leavenworth-Lake Wenatchee CCD, Chelan County, Washington",6604.0,007,91600,53
5300793280,"Stehekin CCD, Chelan County, Washington",35.0,007,93280,53
5300992592,"Port Angeles CCD, Clallam County, Washington",31266.0,009,92592,53
5300991168,"Forks CCD, Clallam County, Washington",6620.0,009,91168,53
5300990032,"Agnew-Carlsborg CCD, Clallam County, Washington",10486.0,009,90032,53
5300990816,"Crescent CCD, Clallam County, Washington",3549.0,009,90816,53
5301591664,"Longview-Kelso CCD, Cowlitz County, Washington",64181.0,015,91664,53
5301591440,"Kalama CCD, Cowlitz County, Washington",6440.0,015,91440,53
5301592864,"Rose Valley CCD, Cowlitz County, Washington",5024.0,015,92864,53
5301593856,"Woodland CCD, Cowlitz County, Washington",10806.0,015,93856,53
5301590464,"Castle Rock CCD, Cowlitz County, Washington",15304.0,015,90464,53
5301990832,"Curlew CCD, Ferry County, Washington",1329.0,019,90832,53
5301990704,"Colville Reservation CCD, Ferry County, Washington",1703.0,019,90704,53
