geoid,name,total,native,foreign_born,county,county subdivision,state
3200194238,"Dixie Valley CCD, Churchill County, Nevada",77.0,67.0,10.0,001,94238,32
3200194308,"Fallon CCD, Churchill County, Nevada",23945.0,22347.0,1598.0,001,94308,32
3200194154,"Carson Sink CCD, Churchill County, Nevada",0.0,0.0,0.0,001,94154,32
3200594378,"Genoa-Jacks Valley CCD, Douglas County, Nevada",8530.0,7693.0,837.0,005,94378,32
3200594658,"Pine Nut CCD, Douglas County, Nevada",804.0,771.0,33.0,005,94658,32
3200594952,"Zephyr Cove CCD, Douglas County, Nevada",5273.0,4588.0,685.0,005,94952,32
3200594364,"Gardnerville-Minden CCD, Douglas County, Nevada",30680.0,28795.0,1885.0,005,94364,32
3200594826,"Topaz Lake CCD, Douglas County, Nevada",2345.0,2175.0,170.0,005,94826,32
3201594070,"Battle Mountain CCD, Lander County, Nevada",5476.0,4808.0,668.0,015,94070,32
3201594042,"Austin CCD, Lander County, Nevada",411.0,411.0,0.0,015,94042,32
3202794518,"Lovelock CCD, Pershing County, Nevada",5152.0,4554.0,598.0,027,94518,32
3202794448,"Imlay CCD, Pershing County, Nevada",1509.0,1397.0,112.0,027,94448,32
3201394546,"McDermitt CCD, Humboldt County, Nevada",1300.0,1229.0,71.0,013,94546,32
3200994420,"Goldfield CCD, Esmeralda County, Nevada",561.0,552.0,9.0,009,94420,32
3201194098,"Beowawe CCD, Eureka County, Nevada",498.0,478.0,20.0,011,94098,32
3201194294,"Eureka CCD, Eureka County, Nevada",1230.0,1229.0,1.0,011,94294,32
3201394406,"Golconda CCD, Humboldt County, Nevada",1432.0,1332.0,100.0,013,94406,32
3202194588,"Mina CCD, Mineral County, Nevada",116.0,116.0,0.0,021,94588,32
3201394798,"Summit Lake CCD, Humboldt County, Nevada",113.0,80.0,33.0,013,94798,32
3201394910,"Winnemucca CCD, Humboldt County, Nevada",14243.0,12547.0,1696.0,013,94910,32
3202194434,"Hawthorne CCD, Mineral County, Nevada",3227.0,3019.0,208.0,021,94434,32
