geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
2500926150,"Gloucester city, Essex County, Massachusetts",123.0,50.0,73.0,009,26150,25
2500927900,"Hamilton town, Essex County, Massachusetts",104.0,26.0,78.0,009,27900,25
250115560,"Bernardston town, Franklin County, Massachusetts",4.0,4.0,0.0,011,5560,25
2501125730,"Gill town, Franklin County, Massachusetts",8.0,8.0,0.0,011,25730,25
2501129475,"Hawley town, Franklin County, Massachusetts",11.0,1.0,10.0,011,29475,25
2501161135,"Shelburne town, Franklin County, Massachusetts",4.0,0.0,4.0,011,61135,25
2501135180,"Leverett town, Franklin County, Massachusetts",5.0,5.0,0.0,011,35180,25
2501129650,"Heath town, Franklin County, Massachusetts",2.0,2.0,0.0,011,29650,25
2501135285,"Leyden town, Franklin County, Massachusetts",0.0,0.0,0.0,011,35285,25
2501147835,"Northfield town, Franklin County, Massachusetts",8.0,8.0,0.0,011,47835,25
2501572880,"Ware town, Hampshire County, Massachusetts",16.0,16.0,0.0,015,72880,25
2501546330,"Northampton city, Hampshire County, Massachusetts",348.0,158.0,190.0,015,46330,25
2501554030,"Plainfield town, Hampshire County, Massachusetts",3.0,3.0,0.0,015,54030,25
2501576380,"Westhampton town, Hampshire County, Massachusetts",3.0,3.0,0.0,015,76380,25
2501582175,"Worthington town, Hampshire County, Massachusetts",4.0,4.0,0.0,015,82175,25
250151325,"Amherst town, Hampshire County, Massachusetts",1206.0,367.0,839.0,015,1325,25
2501526535,"Granby town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,26535,25
2501526290,"Goshen town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,26290,25
2501513590,"Chesterfield town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,13590,25
2501527690,"Hadley town, Hampshire County, Massachusetts",32.0,0.0,32.0,015,27690,25
2501531785,"Huntington town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,31785,25
2501552560,"Pelham town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,52560,25
2501564145,"South Hadley town, Hampshire County, Massachusetts",153.0,106.0,47.0,015,64145,25
250154825,"Belchertown town, Hampshire County, Massachusetts",130.0,63.0,67.0,015,4825,25
2501540990,"Middlefield town, Hampshire County, Massachusetts",3.0,3.0,0.0,015,40990,25
2501562745,"Southampton town, Hampshire County, Massachusetts",35.0,20.0,15.0,015,62745,25
2501516040,"Cummington town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,16040,25
2501579915,"Williamsburg town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,79915,25
2501529265,"Hatfield town, Hampshire County, Massachusetts",0.0,0.0,0.0,015,29265,25
250190,"County subdivisions not defined, Nantucket County, Massachusetts",0.0,0.0,0.0,019,0,25
2501943790,"Nantucket town, Nantucket County, Massachusetts",32.0,32.0,0.0,019,43790,25
2502556585,"Revere city, Suffolk County, Massachusetts",1092.0,586.0,506.0,025,56585,25
2502513205,"Chelsea city, Suffolk County, Massachusetts",498.0,135.0,363.0,025,13205,25
250257000,"Boston city, Suffolk County, Massachusetts",23225.0,6548.0,16677.0,025,7000,25
250250,"County subdivisions not defined, Suffolk County, Massachusetts",0.0,0.0,0.0,025,0,25
2500112995,"Chatham town, Barnstable County, Massachusetts",0.0,0.0,0.0,001,12995,25
2500119295,"Eastham town, Barnstable County, Massachusetts",36.0,36.0,0.0,001,19295,25
2500123105,"Falmouth town, Barnstable County, Massachusetts",243.0,110.0,133.0,001,23105,25
250017175,"Bourne town, Barnstable County, Massachusetts",67.0,67.0,0.0,001,7175,25
2500116775,"Dennis town, Barnstable County, Massachusetts",29.0,13.0,16.0,001,16775,25
2500139100,"Mashpee town, Barnstable County, Massachusetts",33.0,22.0,11.0,001,39100,25
