geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
5305790272,"Bow CCD, Skagit County, Washington",6170.0,4758.0,16.0,2.0,20.0,34.0,0.0,346.0,994.0,057,90272,53,54.0,348.0
5305793360,"Swinomish Reservation CCD, Skagit County, Washington",2917.0,2152.0,6.0,532.0,16.0,18.0,6.0,86.0,101.0,057,93360,53,34.0,624.0
5305792096,"Mount Vernon CCD, Skagit County, Washington",36771.0,21721.0,428.0,518.0,1015.0,56.0,43.0,925.0,12065.0,057,92096,53,1071.0,1486.0
5305790384,"Burlington CCD, Skagit County, Washington",13785.0,8884.0,95.0,59.0,266.0,93.0,20.0,304.0,4064.0,057,90384,53,359.0,383.0
5305790768,"Conway CCD, Skagit County, Washington",3422.0,2994.0,9.0,0.0,57.0,4.0,0.0,128.0,230.0,057,90768,53,61.0,128.0
5305791536,"La Conner CCD, Skagit County, Washington",3343.0,2902.0,3.0,22.0,11.0,3.0,0.0,65.0,337.0,057,91536,53,14.0,87.0
5305791776,"Lyman-Hamilton CCD, Skagit County, Washington",2740.0,2501.0,1.0,35.0,0.0,3.0,0.0,75.0,125.0,057,91776,53,3.0,110.0
5305792944,"Sedro-Woolley CCD, Skagit County, Washington",14060.0,11250.0,73.0,104.0,45.0,7.0,0.0,602.0,1979.0,057,92944,53,52.0,706.0
5305790608,"Clear Lake CCD, Skagit County, Washington",1889.0,1816.0,0.0,0.0,0.0,0.0,0.0,20.0,53.0,057,90608,53,0.0,20.0
5305790064,"Anacortes CCD, Skagit County, Washington",20948.0,18861.0,94.0,157.0,488.0,25.0,7.0,448.0,868.0,057,90064,53,513.0,612.0
5306593232,"Springdale CCD, Stevens County, Washington",5442.0,4884.0,38.0,38.0,16.0,0.0,0.0,143.0,323.0,065,93232,53,16.0,181.0
5306590560,"Chewelah CCD, Stevens County, Washington",5769.0,5103.0,105.0,113.0,60.0,0.0,0.0,323.0,65.0,065,90560,53,60.0,436.0
5306590688,"Colville CCD, Stevens County, Washington",11203.0,10066.0,17.0,67.0,106.0,1.0,0.0,431.0,515.0,065,90688,53,107.0,498.0
