geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
2816391476,"District 2, Yazoo County, Mississippi",4388.0,1984.0,2037.0,15.0,0.0,0.0,0.0,256.0,96.0,163,91476,28,0.0,271.0
2816392952,"District 4, Yazoo County, Mississippi",9146.0,2567.0,5489.0,28.0,105.0,0.0,0.0,55.0,902.0,163,92952,28,105.0,83.0
2815991458,"District 2, Winston County, Mississippi",3824.0,2816.0,875.0,120.0,0.0,0.0,0.0,5.0,8.0,159,91458,28,0.0,125.0
2815990720,"District 1, Winston County, Mississippi",3582.0,2156.0,1224.0,11.0,0.0,0.0,0.0,15.0,176.0,159,90720,28,0.0,26.0
2816390738,"District 1, Yazoo County, Mississippi",5495.0,4052.0,1320.0,0.0,0.0,0.0,0.0,34.0,89.0,163,90738,28,0.0,34.0
2816392214,"District 3, Yazoo County, Mississippi",4631.0,648.0,3663.0,0.0,0.0,0.0,0.0,86.0,234.0,163,92214,28,0.0,86.0
2816393690,"District 5, Yazoo County, Mississippi",3836.0,599.0,2999.0,8.0,0.0,0.0,0.0,0.0,230.0,163,93690,28,0.0,8.0
2800790036,"District 1, Attala County, Mississippi",4056.0,2380.0,1470.0,5.0,20.0,0.0,0.0,78.0,103.0,007,90036,28,20.0,83.0
2800790774,"District 2, Attala County, Mississippi",4125.0,1407.0,2605.0,0.0,33.0,0.0,0.0,44.0,36.0,007,90774,28,33.0,44.0
2800792988,"District 5, Attala County, Mississippi",3257.0,2689.0,449.0,21.0,5.0,0.0,0.0,82.0,11.0,007,92988,28,5.0,103.0
2800792250,"District 4, Attala County, Mississippi",3000.0,1101.0,1817.0,0.0,20.0,0.0,0.0,21.0,41.0,007,92250,28,20.0,21.0
2800791512,"District 3, Attala County, Mississippi",4293.0,2547.0,1561.0,0.0,0.0,0.0,0.0,0.0,185.0,007,91512,28,0.0,0.0
2800992259,"District 4, Benton County, Mississippi",1818.0,1570.0,197.0,0.0,0.0,0.0,0.0,0.0,51.0,009,92259,28,0.0,0.0
2800990783,"District 2, Benton County, Mississippi",1575.0,496.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,009,90783,28,0.0,0.0
2800991521,"District 3, Benton County, Mississippi",1487.0,897.0,471.0,0.0,0.0,0.0,0.0,11.0,108.0,009,91521,28,0.0,11.0
2800992997,"District 5, Benton County, Mississippi",1891.0,1478.0,362.0,0.0,0.0,0.0,0.0,6.0,45.0,009,92997,28,0.0,6.0
2803793123,"District 5, Franklin County, Mississippi",1649.0,1526.0,100.0,0.0,0.0,0.0,0.0,0.0,23.0,037,93123,28,0.0,0.0
2800990045,"District 1, Benton County, Mississippi",1535.0,558.0,933.0,0.0,0.0,0.0,0.0,44.0,0.0,009,90045,28,0.0,44.0
2803790171,"District 1, Franklin County, Mississippi",1628.0,579.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,037,90171,28,0.0,0.0
2803790909,"District 2, Franklin County, Mississippi",1381.0,899.0,476.0,0.0,2.0,0.0,0.0,0.0,4.0,037,90909,28,2.0,0.0
2803791647,"District 3, Franklin County, Mississippi",1276.0,543.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,037,91647,28,0.0,0.0
2803792385,"District 4, Franklin County, Mississippi",1838.0,1363.0,437.0,0.0,0.0,0.0,0.0,0.0,38.0,037,92385,28,0.0,0.0
