geoid,name,total,county,county subdivision,state
2908130070,"Hamilton township, Harrison County, Missouri",98.0,081,30070,29
2908142752,"Lincoln township, Harrison County, Missouri",90.0,081,42752,29
2908177488,"Washington township, Harrison County, Missouri",90.0,081,77488,29
29081226,"Adams township, Harrison County, Missouri",125.0,081,226,29
2908179486,"White Oak township, Harrison County, Missouri",378.0,081,79486,29
2908167448,"Sherman township, Harrison County, Missouri",369.0,081,67448,29
290815086,"Bethany township, Harrison County, Missouri",3532.0,081,5086,29
2908118064,"Dallas township, Harrison County, Missouri",365.0,081,18064,29
2910928972,"Green township, Lawrence County, Missouri",318.0,109,28972,29
2908115508,"Colfax township, Harrison County, Missouri",592.0,081,15508,29
2908125455,"Fox Creek township, Harrison County, Missouri",42.0,081,25455,29
2906136782,"Jefferson township, Daviess County, Missouri",514.0,061,36782,29
2906142104,"Liberty township, Daviess County, Missouri",679.0,061,42104,29
2906174590,"Union township, Daviess County, Missouri",2032.0,061,74590,29
2908128486,"Grant township, Harrison County, Missouri",447.0,081,28486,29
2908145398,"Madison township, Harrison County, Missouri",321.0,081,45398,29
2908117956,"Cypress township, Harrison County, Missouri",124.0,081,17956,29
2908146046,"Marion township, Harrison County, Missouri",330.0,081,46046,29
2908171350,"Sugar Creek township, Harrison County, Missouri",527.0,081,71350,29
2908174662,"Union township, Harrison County, Missouri",425.0,081,74662,29
2910719936,"Dover township, Lafayette County, Missouri",2094.0,107,19936,29
2910768456,"Sni-A-Bar township, Lafayette County, Missouri",7769.0,107,68456,29
2910718406,"Davis township, Lafayette County, Missouri",4837.0,107,18406,29
2910777560,"Washington township, Lafayette County, Missouri",2393.0,107,77560,29
2910714428,"Clay township, Lafayette County, Missouri",4894.0,107,14428,29
2910747882,"Middleton township, Lafayette County, Missouri",1619.0,107,47882,29
2910741888,"Lexington township, Lafayette County, Missouri",5537.0,107,41888,29
2910725858,"Freedom township, Lafayette County, Missouri",3512.0,107,25858,29
2918513024,"Chalk Level township, St. Clair County, Missouri",294.0,185,13024,29
2918569356,"Speedwell township, St. Clair County, Missouri",425.0,185,69356,29
2918572124,"Taber township, St. Clair County, Missouri",166.0,185,72124,29
2918563092,"Roscoe township, St. Clair County, Missouri",613.0,185,63092,29
2918515580,"Collins township, St. Clair County, Missouri",564.0,185,15580,29
2918549142,"Monegaw township, St. Clair County, Missouri",242.0,185,49142,29
291851504,"Appleton township, St. Clair County, Missouri",1459.0,185,1504,29
2918520008,"Doyal township, St. Clair County, Missouri",543.0,185,20008,29
2918536080,"Jackson township, St. Clair County, Missouri",588.0,185,36080,29
2916942266,"Liberty township, Pulaski County, Missouri",6232.0,169,42266,29
2916917740,"Cullen township, Pulaski County, Missouri",39377.0,169,17740,29
2916963254,"Roubidoux township, Pulaski County, Missouri",225.0,169,63254,29
2916974878,"Union township, Pulaski County, Missouri",4305.0,169,74878,29
2916957872,"Piney township, Pulaski County, Missouri",228.0,169,57872,29
2917167466,"Sherman township, Putnam County, Missouri",105.0,171,67466,29
2917180242,"Wilson township, Putnam County, Missouri",328.0,171,80242,29
2917128522,"Grant township, Putnam County, Missouri",162.0,171,28522,29
2917161580,"Richland township, Putnam County, Missouri",251.0,171,61580,29
2917174896,"Union township, Putnam County, Missouri",2212.0,171,74896,29
2917142842,"Lincoln township, Putnam County, Missouri",334.0,171,42842,29
2917121952,"Elm township, Putnam County, Missouri",590.0,171,21952,29
2917136026,"Jackson township, Putnam County, Missouri",192.0,171,36026,29
2917142284,"Liberty township, Putnam County, Missouri",200.0,171,42284,29
2917181340,"York township, Putnam County, Missouri",219.0,171,81340,29
2917147126,"Medicine township, Putnam County, Missouri",253.0,171,47126,29
2921312286,"Cedar Creek township, Taney County, Missouri",490.0,213,12286,29
2921366350,"Scott township, Taney County, Missouri",6555.0,213,66350,29
292137984,"Branson township, Taney County, Missouri",20811.0,213,7984,29
2921371818,"Swan township, Taney County, Missouri",10562.0,213,71818,29
2916972448,"Tavern township, Pulaski County, Missouri",2765.0,169,72448,29
2921336584,"Jasper township, Taney County, Missouri",5192.0,213,36584,29
292133808,"Beaver township, Taney County, Missouri",763.0,213,3808,29
292135446,"Big Creek township, Taney County, Missouri",463.0,213,5446,29
2921354632,"Oliver township, Taney County, Missouri",9472.0,213,54632,29
2921511548,"Carroll township, Texas County, Missouri",1090.0,215,11548,29
2921536170,"Jackson township, Texas County, Missouri",1446.0,215,36170,29
2921544660,"Lynch township, Texas County, Missouri",1328.0,215,44660,29
2921563290,"Roubidoux township, Texas County, Missouri",1628.0,215,63290,29
2921550042,"Morris township, Texas County, Missouri",862.0,215,50042,29
2921557890,"Piney township, Texas County, Missouri",4736.0,215,57890,29
2921567520,"Sherrill township, Texas County, Missouri",5559.0,215,67520,29
2921517848,"Current township, Texas County, Missouri",197.0,215,17848,29
2921511854,"Cass township, Texas County, Missouri",1732.0,215,11854,29
2921515022,"Clinton township, Texas County, Missouri",1224.0,215,15022,29
2921518334,"Date township, Texas County, Missouri",549.0,215,18334,29
2921575292,"Upton township, Texas County, Missouri",573.0,215,75292,29
2918518100,"Dallas township, St. Clair County, Missouri",356.0,185,18100,29
2918512628,"Center township, St. Clair County, Missouri",259.0,185,12628,29
2918510108,"Butler township, St. Clair County, Missouri",1324.0,185,10108,29
2918577686,"Washington township, St. Clair County, Missouri",236.0,185,77686,29
2918558862,"Polk township, St. Clair County, Missouri",140.0,185,58862,29
2918555208,"Osage township, St. Clair County, Missouri",258.0,185,55208,29
2918555406,"Osceola township, St. Clair County, Missouri",1929.0,185,55406,29
2900180134,"Wilson township, Adair County, Missouri",489.0,001,80134,29
2900114248,"Clay township, Adair County, Missouri",595.0,001,14248,29
2900165540,"Salt River township, Adair County, Missouri",977.0,001,65540,29
2900141924,"Liberty township, Adair County, Missouri",346.0,001,41924,29
2900157224,"Pettis township, Adair County, Missouri",686.0,001,57224,29
2900158682,"Polk township, Adair County, Missouri",926.0,001,58682,29
290014546,"Benton township, Adair County, Missouri",19874.0,001,4546,29
2900176786,"Walnut township, Adair County, Missouri",110.0,001,76786,29
2900150096,"Morrow township, Adair County, Missouri",426.0,001,50096,29
2900152526,"Nineveh township, Adair County, Missouri",1008.0,001,52526,29
2919727532,"Glenwood township, Schuyler County, Missouri",257.0,197,27532,29
2919759672,"Prairie township, Schuyler County, Missouri",1206.0,197,59672,29
2919723194,"Fabius township, Schuyler County, Missouri",684.0,197,23194,29
2919765648,"Salt River township, Schuyler County, Missouri",649.0,197,65648,29
2919713294,"Chariton township, Schuyler County, Missouri",82.0,197,13294,29
2919742338,"Liberty township, Schuyler County, Missouri",1245.0,197,42338,29
2919735054,"Independence township, Schuyler County, Missouri",327.0,197,35054,29
2919974986,"Union township, Scotland County, Missouri",303.0,199,74986,29
2919948314,"Miller township, Scotland County, Missouri",151.0,199,48314,29
2919950618,"Mount Pleasant township, Scotland County, Missouri",50.0,199,50618,29
2919965828,"Sand Hill township, Scotland County, Missouri",552.0,199,65828,29
2919973060,"Thomson township, Scotland County, Missouri",369.0,199,73060,29
2919973492,"Tobin township, Scotland County, Missouri",197.0,199,73492,29
2919936980,"Jefferson township, Scotland County, Missouri",2473.0,199,36980,29
2919937466,"Johnson township, Scotland County, Missouri",237.0,199,37466,29
2919930574,"Harrison township, Scotland County, Missouri",379.0,199,30574,29
2919975958,"Vest township, Scotland County, Missouri",172.0,199,75958,29
2921158430,"Pleasant Hill township, Sullivan County, Missouri",65.0,211,58430,29
292119280,"Buchanan township, Sullivan County, Missouri",99.0,211,9280,29
292159766,"Burdine township, Texas County, Missouri",3294.0,215,9766,29
2921557476,"Pierce township, Texas County, Missouri",478.0,215,57476,29
2921555820,"Ozark township, Texas County, Missouri",768.0,215,55820,29
2921566026,"Sargent township, Texas County, Missouri",186.0,215,66026,29
292157246,"Boone township, Texas County, Missouri",64.0,215,7246,29
2902163542,"Rush township, Buchanan County, Missouri",893.0,021,63542,29
2902177236,"Washington township, Buchanan County, Missouri",78810.0,021,77236,29
2902112484,"Center township, Buchanan County, Missouri",3148.0,021,12484,29
2902145938,"Marion township, Buchanan County, Missouri",1133.0,021,45938,29
2902177974,"Wayne township, Buchanan County, Missouri",656.0,021,77974,29
29021316,"Agency township, Buchanan County, Missouri",1370.0,021,316,29
290216418,"Bloomington township, Buchanan County, Missouri",582.0,021,6418,29
2902158124,"Platte township, Buchanan County, Missouri",497.0,021,58124,29
2902117110,"Crawford township, Buchanan County, Missouri",908.0,021,17110,29
2902139800,"Lake township, Buchanan County, Missouri",45.0,021,39800,29
2902135594,"Jackson township, Buchanan County, Missouri",891.0,021,35594,29
2902173798,"Tremont township, Buchanan County, Missouri",492.0,021,73798,29
2902527784,"Gomer township, Caldwell County, Missouri",262.0,025,27784,29
2902528396,"Grant township, Caldwell County, Missouri",1444.0,025,28396,29
2902538540,"Kidder township, Caldwell County, Missouri",760.0,025,38540,29
2902523464,"Fairview township, Caldwell County, Missouri",185.0,025,23464,29
2902562624,"Rockford township, Caldwell County, Missouri",580.0,025,62624,29
2902530052,"Hamilton township, Caldwell County, Missouri",2513.0,025,30052,29
290258146,"Breckenridge township, Caldwell County, Missouri",356.0,025,8146,29
2902538864,"Kingston township, Caldwell County, Missouri",711.0,025,38864,29
2902542626,"Lincoln township, Caldwell County, Missouri",396.0,025,42626,29
2902548872,"Mirabile township, Caldwell County, Missouri",542.0,025,48872,29
2902552400,"New York township, Caldwell County, Missouri",218.0,025,52400,29
2902518370,"Davis township, Caldwell County, Missouri",1079.0,025,18370,29
290277516,"Bourbon township, Callaway County, Missouri",2023.0,027,7516,29
2902710414,"Caldwell township, Callaway County, Missouri",386.0,027,10414,29
2902716642,"Cote Sans Dessein township, Callaway County, Missouri",1063.0,027,16642,29
2902720854,"East Fulton township, Callaway County, Missouri",9472.0,027,20854,29
2902744876,"McCredie township, Callaway County, Missouri",911.0,027,44876,29
2902752508,"Nine Mile Prairie township, Callaway County, Missouri",844.0,027,52508,29
2902710666,"Calwood township, Callaway County, Missouri",621.0,027,10666,29
2921175022,"Union township, Sullivan County, Missouri",105.0,211,75022,29
2921120386,"Duncan township, Sullivan County, Missouri",373.0,211,20386,29
2921150024,"Morris township, Sullivan County, Missouri",266.0,211,50024,29
2921114536,"Clay township, Sullivan County, Missouri",292.0,211,14536,29
2921136152,"Jackson township, Sullivan County, Missouri",212.0,211,36152,29
2921172538,"Taylor township, Sullivan County, Missouri",100.0,211,72538,29
292117678,"Bowman township, Sullivan County, Missouri",284.0,211,7678,29
2908724976,"Forbes township, Holt County, Missouri",126.0,087,24976,29
2908714410,"Clay township, Holt County, Missouri",413.0,087,14410,29
2908742770,"Lincoln township, Holt County, Missouri",29.0,087,42770,29
2908741798,"Lewis township, Holt County, Missouri",1115.0,087,41798,29
2910367286,"Shelton township, Knox County, Missouri",130.0,103,67286,29
291034708,"Benton township, Knox County, Missouri",207.0,103,4708,29
2910342176,"Liberty township, Knox County, Missouri",183.0,103,42176,29
2910365576,"Salt River township, Knox County, Missouri",285.0,103,65576,29
2910323158,"Fabius township, Knox County, Missouri",159.0,103,23158,29
2910351032,"Myrtle township, Knox County, Missouri",347.0,103,51032,29
2910315652,"Colony township, Knox County, Missouri",193.0,103,15652,29
2910329386,"Greensburg township, Knox County, Missouri",394.0,103,29386,29
2910336660,"Jeddo township, Knox County, Missouri",49.0,103,36660,29
2910344732,"Lyon township, Knox County, Missouri",479.0,103,44732,29
2910312556,"Center township, Knox County, Missouri",1140.0,103,12556,29
291037552,"Bourbon township, Knox County, Missouri",130.0,103,7552,29
291033988,"Bee Ridge township, Knox County, Missouri",280.0,103,3988,29
2912723176,"Fabius township, Marion County, Missouri",1229.0,127,23176,29
2912763344,"Round Grove township, Marion County, Missouri",820.0,127,63344,29
2912774788,"Union township, Marion County, Missouri",904.0,127,74788,29
2912748278,"Miller township, Marion County, Missouri",6667.0,127,48278,29
2912742230,"Liberty township, Marion County, Missouri",4442.0,127,42230,29
2912746658,"Mason township, Marion County, Missouri",12921.0,127,46658,29
2912777074,"Warren township, Marion County, Missouri",1550.0,127,77074,29
2912769050,"South River township, Marion County, Missouri",170.0,127,69050,29
2913975256,"Upper Loutre township, Montgomery County, Missouri",1568.0,139,75256,29
291393754,"Bear Creek township, Montgomery County, Missouri",2320.0,139,3754,29
2913918208,"Danville township, Montgomery County, Missouri",1761.0,139,18208,29
2913949520,"Montgomery township, Montgomery County, Missouri",3568.0,139,49520,29
2921142374,"Liberty township, Sullivan County, Missouri",135.0,211,42374,29
2921156918,"Penn township, Sullivan County, Missouri",1087.0,211,56918,29
2921158880,"Polk township, Sullivan County, Missouri",3364.0,211,58880,29
2902952410,"Niangua township, Camden County, Missouri",2974.0,029,52410,29
2902935630,"Jackson township, Camden County, Missouri",963.0,029,35630,29
2902955046,"Osage township, Camden County, Missouri",4957.0,029,55046,29
2902956596,"Pawhuska township, Camden County, Missouri",7061.0,029,56596,29
2902963668,"Russell township, Camden County, Missouri",3878.0,029,63668,29
29029190,"Adair township, Camden County, Missouri",4852.0,029,190,29
2902938585,"Kiheka township, Camden County, Missouri",5459.0,029,38585,29
2902955378,"Osceola township, Camden County, Missouri",3162.0,029,55378,29
290292476,"Auglaize township, Camden County, Missouri",3124.0,029,2476,29
2902977038,"Warren township, Camden County, Missouri",3958.0,029,77038,29
2902936476,"Jasper township, Camden County, Missouri",4467.0,029,36476,29
2904514302,"Clay township, Clark County, Missouri",328.0,045,14302,29
2904574554,"Union township, Clark County, Missouri",148.0,045,74554,29
2904581160,"Wyaconda township, Clark County, Missouri",507.0,045,81160,29
2904577290,"Washington township, Clark County, Missouri",147.0,045,77290,29
2904571872,"Sweet Home township, Clark County, Missouri",321.0,045,71872,29
2904535684,"Jackson township, Clark County, Missouri",509.0,045,35684,29
2904575868,"Vernon township, Clark County, Missouri",120.0,045,75868,29
2904519234,"Des Moines township, Clark County, Missouri",996.0,045,19234,29
2904524922,"Folker township, Clark County, Missouri",290.0,045,24922,29
2904528414,"Grant township, Clark County, Missouri",117.0,045,28414,29
2904542662,"Lincoln township, Clark County, Missouri",2553.0,045,42662,29
2904545362,"Madison township, Clark County, Missouri",604.0,045,45362,29
2904536746,"Jefferson township, Clark County, Missouri",167.0,045,36746,29
2909767340,"Sheridan township, Jasper County, Missouri",357.0,097,67340,29
2909720602,"Duval township, Jasper County, Missouri",662.0,097,20602,29
2909737610,"Joplin township, Jasper County, Missouri",44431.0,097,37610,29
2902764010,"St. Aubert township, Callaway County, Missouri",2347.0,027,64010,29
2902741996,"Liberty township, Callaway County, Missouri",481.0,027,41996,29
2902763362,"Round Prairie township, Callaway County, Missouri",981.0,027,63362,29
2902771548,"Summit township, Callaway County, Missouri",9895.0,027,71548,29
2902712160,"Cedar township, Callaway County, Missouri",3373.0,027,12160,29
2902729800,"Guthrie township, Callaway County, Missouri",845.0,027,29800,29
2902735612,"Jackson township, Callaway County, Missouri",2285.0,027,35612,29
290272656,"Auxvasse township, Callaway County, Missouri",961.0,027,2656,29
2902714752,"Cleveland township, Callaway County, Missouri",775.0,027,14752,29
2903735072,"Index township, Cass County, Missouri",1334.0,037,35072,29
2902766962,"Shamrock township, Callaway County, Missouri",415.0,027,66962,29
2902778766,"West Fulton township, Callaway County, Missouri",7115.0,027,78766,29
290372620,"Austin township, Cass County, Missouri",2298.0,037,2620,29
2903756774,"Peculiar township, Cass County, Missouri",2870.0,037,56774,29
2903760770,"Raymore township, Cass County, Missouri",29442.0,037,60770,29
2903778694,"West Dolan township, Cass County, Missouri",791.0,037,78694,29
2903778892,"West Peculiar township, Cass County, Missouri",8028.0,037,78892,29
2903710936,"Camp Branch township, Cass County, Missouri",2107.0,037,10936,29
2903718604,"Dayton township, Cass County, Missouri",1018.0,037,18604,29
2903719738,"Dolan township, Cass County, Missouri",1655.0,037,19738,29
2903722942,"Everett township, Cass County, Missouri",722.0,037,22942,29
2903758412,"Pleasant Hill township, Cass County, Missouri",9174.0,037,58412,29
290375374,"Big Creek township, Cass County, Missouri",5018.0,037,5374,29
2903715382,"Coldwater township, Cass County, Missouri",1102.0,037,15382,29
2903774536,"Union township, Cass County, Missouri",2275.0,037,74536,29
2903750564,"Mount Pleasant township, Cass County, Missouri",19769.0,037,50564,29
2903758718,"Polk township, Cass County, Missouri",1930.0,037,58718,29
2903767394,"Sherman township, Cass County, Missouri",753.0,037,67394,29
2903728252,"Grand River township, Cass County, Missouri",11602.0,037,28252,29
2904930304,"Hardin township, Clinton County, Missouri",1960.0,049,30304,29
2904915976,"Concord township, Clinton County, Missouri",3091.0,049,15976,29
2904939674,"Lafayette township, Clinton County, Missouri",599.0,049,39674,29
2904914950,"Clinton township, Clinton County, Missouri",708.0,049,14950,29
2904967592,"Shoal township, Clinton County, Missouri",5864.0,049,67592,29
2904958160,"Platte township, Clinton County, Missouri",239.0,049,58160,29
2904940844,"Lathrop township, Clinton County, Missouri",3754.0,049,40844,29
290492332,"Atchison township, Clinton County, Missouri",1905.0,049,2332,29
2909774716,"Union township, Jasper County, Missouri",1814.0,097,74716,29
2909742788,"Lincoln township, Jasper County, Missouri",208.0,097,42788,29
2909746064,"Marion township, Jasper County, Missouri",15053.0,097,46064,29
2909735828,"Jackson township, Jasper County, Missouri",4453.0,097,35828,29
2909726236,"Galena township, Jasper County, Missouri",27097.0,097,26236,29
2909744930,"McDonald township, Jasper County, Missouri",754.0,097,44930,29
2909766008,"Sarcoxie township, Jasper County, Missouri",2875.0,097,66008,29
2909774266,"Twin Groves township, Jasper County, Missouri",6969.0,097,74266,29
2909745416,"Madison township, Jasper County, Missouri",2942.0,097,45416,29
2909759906,"Preston township, Jasper County, Missouri",1402.0,097,59906,29
2909736530,"Jasper township, Jasper County, Missouri",429.0,097,36530,29
2909748692,"Mineral township, Jasper County, Missouri",9076.0,097,48692,29
2909962179,"River View township, Jefferson County, Missouri",16554.0,099,62179,29
290995554,"Big River township, Jefferson County, Missouri",6875.0,099,5554,29
2909912790,"Central township, Jefferson County, Missouri",13823.0,099,12790,29
290991975,"Arnold township, Jefferson County, Missouri",21102.0,099,1975,29
2909934358,"Imperial township, Jefferson County, Missouri",25276.0,099,34358,29
2909937340,"Joachim township, Jefferson County, Missouri",19577.0,099,37340,29
2909958232,"Plattin township, Jefferson County, Missouri",12289.0,099,58232,29
2909962552,"Rock township, Jefferson County, Missouri",31784.0,099,62552,29
2909947414,"Meramec township, Jefferson County, Missouri",19242.0,099,47414,29
2909932144,"High Ridge township, Jefferson County, Missouri",18906.0,099,32144,29
2909980370,"Windsor township, Jefferson County, Missouri",22039.0,099,80370,29
2909975400,"Valle township, Jefferson County, Missouri",15172.0,099,75400,29
2911111152,"Canton township, Lewis County, Missouri",3521.0,111,11152,29
2911139530,"La Belle township, Lewis County, Missouri",1770.0,111,39530,29
2911160950,"Reddish township, Lewis County, Missouri",364.0,111,60950,29
2911165270,"Salem township, Lewis County, Missouri",457.0,111,65270,29
2911119468,"Dickerson township, Lewis County, Missouri",595.0,111,19468,29
2911132014,"Highland township, Lewis County, Missouri",1321.0,111,32014,29
2911144750,"Lyon township, Lewis County, Missouri",374.0,111,44750,29
2911174752,"Union township, Lewis County, Missouri",1676.0,111,74752,29
2911922550,"Erie Goodman township, McDonald County, Missouri",2057.0,119,22550,29
2911957843,"Pineville North township, McDonald County, Missouri",1557.0,119,57843,29
2911959600,"Prairie township, McDonald County, Missouri",1768.0,119,59600,29
2911961760,"Richwood township, McDonald County, Missouri",900.0,119,61760,29
2904935702,"Jackson township, Clinton County, Missouri",2375.0,049,35702,29
2905365306,"Saline township, Cooper County, Missouri",597.0,053,65306,29
290537336,"Boonville township, Cooper County, Missouri",10759.0,053,7336,29
2905338198,"Kelly township, Cooper County, Missouri",636.0,053,38198,29
2905357620,"Pilot Grove township, Cooper County, Missouri",1149.0,053,57620,29
2905368978,"South Moniteau township, Cooper County, Missouri",258.0,053,68978,29
2905314122,"Clark Fork township, Cooper County, Missouri",464.0,053,14122,29
290536166,"Blackwater township, Cooper County, Missouri",389.0,053,6166,29
2905340502,"Lamine township, Cooper County, Missouri",280.0,053,40502,29
