geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
5601593465,"Torrington CCD, Goshen County, Wyoming",9662.0,5684.0,5684.0,5305.0,379.0,0.0,3978.0,015,93465,56
5601591430,"Goshen Hole CCD, Goshen County, Wyoming",1011.0,646.0,646.0,600.0,46.0,0.0,365.0,015,91430,56
5601592585,"Rawhide Creek CCD, Goshen County, Wyoming",349.0,217.0,217.0,217.0,0.0,0.0,132.0,015,92585,56
5604191155,"Evanston CCD, Uinta County, Wyoming",10657.0,7022.0,7022.0,6588.0,434.0,0.0,3635.0,041,91155,56
5604190440,"Bridger Valley CCD, Uinta County, Wyoming",4571.0,3155.0,3155.0,2940.0,215.0,0.0,1416.0,041,90440,56
5604393300,"Ten Sleep CCD, Washakie County, Wyoming",640.0,385.0,380.0,364.0,16.0,5.0,255.0,043,93300,56
5604393795,"Worland CCD, Washakie County, Wyoming",5916.0,3701.0,3701.0,3469.0,232.0,0.0,2215.0,043,93795,56
5601793410,"Thermopolis West CCD, Hot Springs County, Wyoming",3332.0,2062.0,2062.0,1981.0,81.0,0.0,1270.0,017,93410,56
5601793355,"Thermopolis East CCD, Hot Springs County, Wyoming",350.0,209.0,209.0,205.0,4.0,0.0,141.0,017,93355,56
5601391045,"Dubois CCD, Fremont County, Wyoming",1454.0,856.0,856.0,850.0,6.0,0.0,598.0,013,91045,56
5601392035,"Lander CCD, Fremont County, Wyoming",9113.0,5842.0,5832.0,5655.0,177.0,10.0,3271.0,013,92035,56
5601393080,"Shoshoni CCD, Fremont County, Wyoming",561.0,345.0,345.0,289.0,56.0,0.0,216.0,013,93080,56
5603592475,"Pinedale CCD, Sublette County, Wyoming",5464.0,4254.0,4254.0,4048.0,206.0,0.0,1210.0,035,92475,56
5603590385,"Boulder CCD, Sublette County, Wyoming",190.0,117.0,117.0,117.0,0.0,0.0,73.0,035,90385,56
5603590330,"Big Piney CCD, Sublette County, Wyoming",2120.0,1264.0,1264.0,1231.0,33.0,0.0,856.0,035,90330,56
5604593520,"Upton CCD, Weston County, Wyoming",1107.0,700.0,700.0,700.0,0.0,0.0,407.0,045,93520,56
5604592255,"Newcastle CCD, Weston County, Wyoming",4637.0,2785.0,2785.0,2707.0,78.0,0.0,1852.0,045,92255,56
5600390688,"Central Big Horn CCD, Big Horn County, Wyoming",2636.0,1549.0,1547.0,1504.0,43.0,2.0,1087.0,003,90688,56
5600392393,"North Big Horn CCD, Big Horn County, Wyoming",4132.0,2565.0,2557.0,2375.0,182.0,8.0,1567.0,003,92393,56
5601393742,"Wind River Reservation CCD, Fremont County, Wyoming",20027.0,12796.0,12770.0,11827.0,943.0,26.0,7231.0,013,93742,56
5601793744,"Wind River Reservation CCD, Hot Springs County, Wyoming",185.0,116.0,116.0,104.0,12.0,0.0,69.0,017,93744,56
5600393142,"South Big Horn CCD, Big Horn County, Wyoming",2517.0,1438.0,1438.0,1401.0,37.0,0.0,1079.0,003,93142,56
5602791128,"East Niobrara CCD, Niobrara County, Wyoming",764.0,507.0,507.0,507.0,0.0,0.0,257.0,027,91128,56
5602793603,"West Niobrara CCD, Niobrara County, Wyoming",1356.0,565.0,560.0,560.0,0.0,5.0,791.0,027,93603,56
5600591265,"Gillette South CCD, Campbell County, Wyoming",12989.0,10133.0,10133.0,9972.0,161.0,0.0,2856.0,005,91265,56
5600591210,"Gillette North CCD, Campbell County, Wyoming",22916.0,16643.0,16607.0,15539.0,1068.0,36.0,6273.0,005,91210,56
