geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
3908948132,"Mary Ann township, Licking County, Ohio",2843.0,1456.0,1387.0,2563.0,1326.0,1237.0,216.0,107.0,109.0,40.0,11.0,29.0,24.0,12.0,12.0,0.0,0.0,0.0,089,48132,39
3908910366,"Burlington township, Licking County, Ohio",1606.0,809.0,797.0,1505.0,742.0,763.0,50.0,50.0,0.0,51.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,089,10366,39
3908926530,"Fallsbury township, Licking County, Ohio",748.0,416.0,332.0,694.0,373.0,321.0,23.0,23.0,0.0,31.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,089,26530,39
3908936316,"Hopewell township, Licking County, Ohio",1186.0,591.0,595.0,1036.0,470.0,566.0,26.0,26.0,0.0,66.0,51.0,15.0,58.0,44.0,14.0,0.0,0.0,0.0,089,36316,39
3908954054,"Newark township, Licking County, Ohio",1829.0,926.0,903.0,1559.0,852.0,707.0,206.0,63.0,143.0,64.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,089,54054,39
3908961112,"Pataskala city, Licking County, Ohio",15108.0,7585.0,7523.0,13094.0,6520.0,6574.0,435.0,196.0,239.0,1294.0,656.0,638.0,232.0,160.0,72.0,53.0,53.0,0.0,089,61112,39
3908969456,"St. Albans township, Licking County, Ohio",2483.0,1179.0,1304.0,2194.0,1045.0,1149.0,189.0,77.0,112.0,53.0,34.0,19.0,22.0,10.0,12.0,25.0,13.0,12.0,089,69456,39
3908981410,"Washington township, Licking County, Ohio",3067.0,1631.0,1436.0,2705.0,1482.0,1223.0,155.0,64.0,91.0,142.0,68.0,74.0,65.0,17.0,48.0,0.0,0.0,0.0,089,81410,39
390895494,"Bennington township, Licking County, Ohio",1316.0,737.0,579.0,1193.0,669.0,524.0,0.0,0.0,0.0,123.0,68.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,089,5494,39
390897944,"Bowling Green township, Licking County, Ohio",1291.0,604.0,687.0,1178.0,543.0,635.0,17.0,17.0,0.0,96.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,089,7944,39
3908946116,"McKean township, Licking County, Ohio",1634.0,760.0,874.0,1440.0,702.0,738.0,194.0,58.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,46116,39
3908924332,"Eden township, Licking County, Ohio",829.0,467.0,362.0,774.0,428.0,346.0,40.0,24.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,24332,39
3908925690,"Etna township, Licking County, Ohio",16455.0,7908.0,8547.0,14317.0,6831.0,7486.0,398.0,186.0,212.0,1479.0,777.0,702.0,261.0,114.0,147.0,0.0,0.0,0.0,089,25690,39
3908931416,"Granville township, Licking County, Ohio",9905.0,4863.0,5042.0,8569.0,4177.0,4392.0,284.0,164.0,120.0,460.0,275.0,185.0,494.0,184.0,310.0,98.0,63.0,35.0,089,31416,39
3908933894,"Harrison township, Licking County, Ohio",7718.0,3964.0,3754.0,7101.0,3596.0,3505.0,217.0,130.0,87.0,273.0,172.0,101.0,121.0,66.0,55.0,6.0,0.0,6.0,089,33894,39
3908961924,"Perry township, Licking County, Ohio",1614.0,803.0,811.0,1422.0,729.0,693.0,0.0,0.0,0.0,13.0,13.0,0.0,179.0,61.0,118.0,0.0,0.0,0.0,089,61924,39
3908934188,"Hartford township, Licking County, Ohio",1271.0,681.0,590.0,944.0,535.0,409.0,87.0,44.0,43.0,240.0,102.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,089,34188,39
3908978400,"Union township, Licking County, Ohio",8913.0,4566.0,4347.0,7585.0,3897.0,3688.0,572.0,316.0,256.0,626.0,300.0,326.0,49.0,19.0,30.0,81.0,34.0,47.0,089,78400,39
3908939102,"Jersey township, Licking County, Ohio",2789.0,1373.0,1416.0,2420.0,1200.0,1220.0,189.0,87.0,102.0,180.0,86.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,089,39102,39
3913971830,"Sharon township, Richland County, Ohio",8812.0,4175.0,4637.0,7089.0,3308.0,3781.0,1045.0,494.0,551.0,492.0,292.0,200.0,149.0,71.0,78.0,37.0,10.0,27.0,139,71830,39
3913974128,"Springfield township, Richland County, Ohio",10447.0,5042.0,5405.0,9281.0,4410.0,4871.0,857.0,445.0,412.0,146.0,81.0,65.0,87.0,30.0,57.0,76.0,76.0,0.0,139,74128,39
391175508,"Bennington township, Morrow County, Ohio",3112.0,1616.0,1496.0,2926.0,1558.0,1368.0,134.0,45.0,89.0,30.0,10.0,20.0,3.0,3.0,0.0,19.0,0.0,19.0,117,5508,39
3911783454,"Westfield township, Morrow County, Ohio",1143.0,604.0,539.0,1094.0,569.0,525.0,20.0,20.0,0.0,29.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,117,83454,39
3911711248,"Canaan township, Morrow County, Ohio",1023.0,518.0,505.0,980.0,518.0,462.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,11248,39
3911777602,"Troy township, Morrow County, Ohio",994.0,536.0,458.0,963.0,526.0,437.0,9.0,0.0,9.0,22.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,117,77602,39
3911728378,"Franklin township, Morrow County, Ohio",1687.0,979.0,708.0,1595.0,887.0,708.0,49.0,49.0,0.0,39.0,39.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,117,28378,39
3912110142,"Buffalo township, Noble County, Ohio",698.0,417.0,281.0,696.0,415.0,281.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,10142,39
3912137940,"Jackson township, Noble County, Ohio",381.0,208.0,173.0,273.0,150.0,123.0,5.0,5.0,0.0,15.0,12.0,3.0,88.0,41.0,47.0,0.0,0.0,0.0,121,37940,39
3912138766,"Jefferson township, Noble County, Ohio",461.0,269.0,192.0,453.0,269.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,121,38766,39
3912174728,"Stock township, Noble County, Ohio",334.0,183.0,151.0,334.0,183.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,74728,39
3912182250,"Wayne township, Noble County, Ohio",414.0,284.0,130.0,400.0,282.0,118.0,3.0,2.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,121,82250,39
3912125438,"Enoch township, Noble County, Ohio",585.0,285.0,300.0,585.0,285.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,25438,39
3912171826,"Sharon township, Noble County, Ohio",230.0,108.0,122.0,230.0,108.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,71826,39
3912158310,"Olive township, Noble County, Ohio",5772.0,4084.0,1688.0,4147.0,2653.0,1494.0,304.0,161.0,143.0,1242.0,1202.0,40.0,79.0,68.0,11.0,0.0,0.0,0.0,121,58310,39
391219162,"Brookfield township, Noble County, Ohio",86.0,47.0,39.0,86.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,9162,39
3912124878,"Elk township, Noble County, Ohio",297.0,137.0,160.0,297.0,137.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,24878,39
