geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
5103196087,"Timberlake district, Campbell County, Virginia",5533.0,2604.0,52.0,0.0,13.0,24.0,23.0,36.0,53.0,59.0,632.0,258.0,487.0,246.0,420.0,189.0,32.0,80.0,2929.0,57.0,0.0,0.0,63.0,9.0,54.0,37.0,21.0,749.0,225.0,499.0,314.0,615.0,260.0,3.0,23.0,031,96087,51,109.0,0.0,13.0,87.0,32.0,90.0,90.0,80.0,1381.0,483.0,986.0,560.0,1035.0,449.0,35.0,103.0,501.0,260.0,241.0,1469.0,745.0,724.0,587.0,301.0,286.0,1622.0,721.0,901.0
5103190968,"Concord district, Campbell County, Virginia",6259.0,3093.0,37.0,0.0,40.0,108.0,40.0,169.0,157.0,34.0,904.0,203.0,557.0,259.0,337.0,228.0,0.0,20.0,3166.0,9.0,13.0,9.0,130.0,90.0,134.0,30.0,24.0,1302.0,271.0,397.0,198.0,385.0,143.0,0.0,31.0,031,90968,51,46.0,13.0,49.0,238.0,130.0,303.0,187.0,58.0,2206.0,474.0,954.0,457.0,722.0,371.0,0.0,51.0,1024.0,585.0,439.0,1428.0,760.0,668.0,422.0,248.0,174.0,1144.0,585.0,559.0
5103195623,"Seneca district, Campbell County, Virginia",5343.0,2537.0,21.0,42.0,11.0,28.0,46.0,131.0,83.0,86.0,915.0,240.0,380.0,153.0,252.0,136.0,0.0,13.0,2806.0,11.0,0.0,11.0,16.0,133.0,148.0,159.0,24.0,879.0,189.0,418.0,319.0,282.0,187.0,13.0,17.0,031,95623,51,32.0,42.0,22.0,44.0,179.0,279.0,242.0,110.0,1794.0,429.0,798.0,472.0,534.0,323.0,13.0,30.0,950.0,448.0,502.0,1227.0,620.0,607.0,366.0,149.0,217.0,900.0,401.0,499.0
5103190504,"Brookneal district, Campbell County, Virginia",4627.0,2107.0,89.0,0.0,8.0,56.0,126.0,59.0,66.0,44.0,931.0,122.0,213.0,160.0,152.0,67.0,5.0,9.0,2520.0,10.0,8.0,68.0,67.0,44.0,109.0,33.0,63.0,917.0,152.0,362.0,288.0,228.0,122.0,43.0,6.0,031,90504,51,99.0,8.0,76.0,123.0,170.0,168.0,99.0,107.0,1848.0,274.0,575.0,448.0,380.0,189.0,48.0,15.0,850.0,448.0,402.0,849.0,335.0,514.0,252.0,81.0,171.0,632.0,233.0,399.0
5103195503,"Rustburg district, Campbell County, Virginia",5704.0,2867.0,71.0,0.0,17.0,77.0,47.0,144.0,81.0,18.0,1086.0,198.0,427.0,190.0,280.0,141.0,63.0,27.0,2837.0,38.0,0.0,18.0,30.0,16.0,32.0,58.0,12.0,768.0,217.0,692.0,279.0,445.0,206.0,26.0,0.0,031,95503,51,109.0,0.0,35.0,107.0,63.0,176.0,139.0,30.0,1854.0,415.0,1119.0,469.0,725.0,347.0,89.0,27.0,659.0,455.0,204.0,1534.0,625.0,909.0,463.0,231.0,232.0,1188.0,511.0,677.0
5108796119,"Tuckahoe district, Henrico County, Virginia",46139.0,21233.0,105.0,137.0,268.0,186.0,85.0,79.0,158.0,256.0,3435.0,841.0,2502.0,1113.0,6730.0,3433.0,1299.0,606.0,24906.0,291.0,103.0,317.0,349.0,175.0,233.0,74.0,206.0,3535.0,1207.0,3537.0,1684.0,8041.0,3684.0,974.0,496.0,087,96119,51,396.0,240.0,585.0,535.0,260.0,312.0,232.0,462.0,6970.0,2048.0,6039.0,2797.0,14771.0,7117.0,2273.0,1102.0,3022.0,1274.0,1748.0,8087.0,3343.0,4744.0,10492.0,5338.0,5154.0,25263.0,12068.0,13195.0
5108793511,"Fairfield district, Henrico County, Virginia",42423.0,18167.0,129.0,34.0,143.0,225.0,75.0,344.0,644.0,498.0,5797.0,1306.0,2628.0,1226.0,3537.0,1303.0,157.0,121.0,24256.0,245.0,73.0,209.0,313.0,230.0,521.0,850.0,487.0,5936.0,1605.0,4659.0,2161.0,4616.0,2104.0,145.0,102.0,087,93511,51,374.0,107.0,352.0,538.0,305.0,865.0,1494.0,985.0,11733.0,2911.0,7287.0,3387.0,8153.0,3407.0,302.0,223.0,5020.0,2092.0,2928.0,10198.0,3934.0,6264.0,3932.0,1581.0,2351.0,12085.0,5118.0,6967.0
5108796079,"Three Chopt district, Henrico County, Virginia",45256.0,21717.0,117.0,0.0,35.0,100.0,41.0,180.0,237.0,0.0,2613.0,628.0,2379.0,933.0,8124.0,4084.0,1358.0,888.0,23539.0,265.0,17.0,68.0,31.0,51.0,56.0,127.0,173.0,3314.0,990.0,2851.0,1745.0,8273.0,3874.0,1128.0,576.0,087,96079,51,382.0,17.0,103.0,131.0,92.0,236.0,364.0,173.0,5927.0,1618.0,5230.0,2678.0,16397.0,7958.0,2486.0,1464.0,1498.0,710.0,788.0,6848.0,3007.0,3841.0,11908.0,6330.0,5578.0,28305.0,14454.0,13851.0
5108993975,"Iriswood district, Henry County, Virginia",6551.0,3095.0,31.0,19.0,7.0,124.0,167.0,140.0,155.0,58.0,1055.0,208.0,429.0,242.0,226.0,136.0,64.0,34.0,3456.0,35.0,8.0,47.0,148.0,96.0,38.0,79.0,87.0,1023.0,181.0,606.0,648.0,271.0,113.0,7.0,69.0,089,93975,51,66.0,27.0,54.0,272.0,263.0,178.0,234.0,145.0,2078.0,389.0,1035.0,890.0,497.0,249.0,71.0,103.0,1239.0,701.0,538.0,1424.0,637.0,787.0,423.0,234.0,189.0,920.0,460.0,460.0
5108790496,"Brookland district, Henrico County, Virginia",47269.0,21892.0,342.0,264.0,262.0,255.0,269.0,301.0,295.0,275.0,4797.0,1360.0,3452.0,1447.0,5573.0,2144.0,574.0,282.0,25377.0,259.0,43.0,343.0,292.0,343.0,449.0,352.0,333.0,5305.0,1328.0,3698.0,1993.0,6823.0,3078.0,513.0,225.0,087,90496,51,601.0,307.0,605.0,547.0,612.0,750.0,647.0,608.0,10102.0,2688.0,7150.0,3440.0,12396.0,5222.0,1087.0,507.0,4677.0,2263.0,2414.0,9838.0,4812.0,5026.0,6816.0,3000.0,3816.0,19212.0,8573.0,10639.0
