geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
4400542400,"Little Compton town, Newport County, Rhode Island",3453.0,3249.0,52.0,0.0,24.0,10.0,8.0,0.0,0.0,0.0,93.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,005,42400,44,3434.0,19.0
4400545460,"Middletown town, Newport County, Rhode Island",15354.0,13662.0,353.0,153.0,137.0,0.0,18.0,0.0,47.0,19.0,276.0,155.0,99.0,4.0,39.0,26.0,15.0,16.0,91.0,30.0,65.0,0.0,22.0,50.0,59.0,18.0,005,45460,44,14883.0,471.0
4400549960,"Newport city, Newport County, Rhode Island",23362.0,20232.0,1282.0,670.0,180.0,29.0,45.0,11.0,67.0,29.0,379.0,71.0,18.0,0.0,43.0,16.0,0.0,0.0,21.0,0.0,107.0,43.0,26.0,0.0,93.0,0.0,005,49960,44,22493.0,869.0
440050,"County subdivisions not defined, Newport County, Rhode Island",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005,0,44,0.0,0.0
4400536820,"Jamestown town, Newport County, Rhode Island",5341.0,4744.0,43.0,0.0,12.0,28.0,127.0,0.0,0.0,0.0,178.0,49.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,005,36820,44,5109.0,232.0
4400557880,"Portsmouth town, Newport County, Rhode Island",16919.0,15408.0,443.0,22.0,217.0,34.0,142.0,0.0,187.0,0.0,283.0,27.0,9.0,44.0,11.0,18.0,0.0,10.0,19.0,0.0,31.0,0.0,14.0,0.0,0.0,0.0,005,57880,44,16764.0,155.0
4400570880,"Tiverton town, Newport County, Rhode Island",15117.0,14062.0,59.0,0.0,117.0,9.0,16.0,0.0,18.0,11.0,546.0,77.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,30.0,29.0,0.0,0.0,94.0,28.0,005,70880,44,14963.0,154.0
4400374300,"Warwick city, Kent County, Rhode Island",77032.0,69380.0,1758.0,800.0,294.0,24.0,181.0,13.0,205.0,45.0,2029.0,700.0,26.0,44.0,133.0,183.0,15.0,11.0,195.0,53.0,380.0,244.0,29.0,38.0,234.0,18.0,003,74300,44,74859.0,2173.0
4400318640,"Coventry town, Kent County, Rhode Island",33364.0,31340.0,356.0,66.0,247.0,59.0,26.0,10.0,134.0,76.0,543.0,134.0,0.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,147.0,52.0,74.0,30.0,0.0,22.0,003,18640,44,32893.0,471.0
4400378440,"West Warwick town, Kent County, Rhode Island",27131.0,24586.0,487.0,234.0,182.0,54.0,28.0,0.0,37.0,33.0,705.0,287.0,0.0,0.0,40.0,78.0,0.0,0.0,0.0,11.0,154.0,107.0,36.0,33.0,39.0,0.0,003,78440,44,26294.0,837.0
