geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
0401992040,"Marana CCD, Pima County, Arizona",31850.0,25922.0,3904.0,1382.0,75.0,0.0,90.0,0.0,75.0,9.0,61.0,0.0,0.0,0.0,0.0,10.0,21.0,36.0,112.0,0.0,13.0,27.0,8.0,37.0,53.0,15.0,019,92040,04,30334.0,1516.0
0401990051,"Ajo CCD, Pima County, Arizona",3487.0,2353.0,719.0,111.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,13.0,10.0,0.0,0.0,0.0,206.0,14.0,019,90051,04,3349.0,138.0
0401993570,"Tucson CCD, Pima County, Arizona",824736.0,588805.0,137404.0,57712.0,2075.0,449.0,3795.0,392.0,1866.0,1102.0,4523.0,1648.0,765.0,598.0,2676.0,2888.0,1417.0,1916.0,1634.0,502.0,2621.0,1377.0,1481.0,1208.0,4197.0,1685.0,019,93570,04,753259.0,71477.0
0401990153,"Arivaca CCD, Pima County, Arizona",81255.0,57505.0,16912.0,4683.0,101.0,26.0,323.0,0.0,61.0,9.0,146.0,41.0,18.0,7.0,113.0,103.0,23.0,24.0,137.0,37.0,151.0,102.0,74.0,116.0,497.0,46.0,019,90153,04,76061.0,5194.0
0401391377,"Gila Bend CCD, Maricopa County, Arizona",22953.0,16998.0,3421.0,1411.0,35.0,0.0,80.0,38.0,128.0,62.0,131.0,28.0,14.0,0.0,14.0,0.0,15.0,0.0,55.0,5.0,6.0,2.0,0.0,0.0,465.0,45.0,013,91377,04,21362.0,1591.0
0401390561,"Chandler CCD, Maricopa County, Arizona",398904.0,325281.0,27479.0,12087.0,949.0,132.0,1114.0,215.0,1416.0,375.0,5332.0,1097.0,956.0,915.0,3026.0,2532.0,1312.0,1598.0,2239.0,526.0,4706.0,1279.0,1427.0,590.0,1956.0,365.0,013,90561,04,377193.0,21711.0
0401392601,"Phoenix CCD, Maricopa County, Arizona",3011241.0,2117558.0,461381.0,252862.0,6759.0,2112.0,8737.0,1013.0,9954.0,4521.0,24599.0,9250.0,2050.0,1855.0,7601.0,8265.0,5712.0,8477.0,9300.0,4430.0,14277.0,7280.0,9388.0,6602.0,18906.0,8352.0,013,92601,04,2696222.0,315019.0
0401390867,"Deer Valley CCD, Maricopa County, Arizona",259243.0,228977.0,8905.0,2074.0,702.0,140.0,909.0,58.0,1445.0,404.0,4508.0,1233.0,346.0,443.0,894.0,944.0,436.0,531.0,975.0,157.0,1885.0,377.0,929.0,576.0,988.0,407.0,013,90867,04,251899.0,7344.0
0401393009,"St. Johns CCD, Maricopa County, Arizona",3529.0,2745.0,147.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,491.0,44.0,013,93009,04,3393.0,136.0
0400993111,"San Carlos CCD, Graham County, Arizona",4050.0,2677.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,289.0,009,93111,04,3754.0,296.0
0401393774,"Wickenburg CCD, Maricopa County, Arizona",98198.0,89723.0,3483.0,2024.0,164.0,80.0,579.0,85.0,372.0,103.0,483.0,69.0,0.0,70.0,27.0,16.0,102.0,49.0,93.0,73.0,116.0,71.0,117.0,128.0,144.0,27.0,013,93774,04,95403.0,2795.0
0401390459,"Buckeye CCD, Maricopa County, Arizona",67105.0,48579.0,11245.0,6007.0,109.0,5.0,97.0,13.0,88.0,67.0,208.0,80.0,40.0,31.0,40.0,0.0,4.0,98.0,193.0,0.0,18.0,3.0,0.0,28.0,88.0,64.0,013,90459,04,60709.0,6396.0
0400792570,"Payson CCD, Gila County, Arizona",22060.0,20733.0,537.0,244.0,77.0,0.0,71.0,16.0,17.0,67.0,25.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,28.0,11.0,16.0,0.0,0.0,124.0,73.0,007,92570,04,21602.0,458.0
0400793927,"Winkelman CCD, Gila County, Arizona",1073.0,534.0,434.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,007,93927,04,971.0,102.0
0401393060,"Salt River CCD, Maricopa County, Arizona",7718.0,6734.0,195.0,101.0,12.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,32.0,5.0,0.0,0.0,541.0,40.0,013,93060,04,7526.0,192.0
0400791495,"Globe-Miami CCD, Gila County, Arizona",16735.0,13517.0,1990.0,805.0,22.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,14.0,93.0,0.0,0.0,58.0,18.0,7.0,0.0,11.0,0.0,107.0,35.0,007,91495,04,15784.0,951.0
0400990357,"Bonita-Klondyke CCD, Graham County, Arizona",2769.0,1665.0,488.0,464.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,16.0,30.0,0.0,0.0,49.0,28.0,009,90357,04,2247.0,522.0
0400992652,"Pima CCD, Graham County, Arizona",3900.0,3482.0,353.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,009,92652,04,3879.0,21.0
0400992907,"Safford CCD, Graham County, Arizona",24145.0,19618.0,3268.0,871.0,49.0,3.0,9.0,8.0,8.0,0.0,22.0,0.0,0.0,0.0,16.0,12.0,4.0,59.0,6.0,1.0,22.0,24.0,0.0,0.0,116.0,29.0,009,92907,04,23138.0,1007.0
0402392295,"Nogales CCD, Santa Cruz County, Arizona",40100.0,6833.0,22292.0,10597.0,25.0,37.0,0.0,22.0,0.0,0.0,82.0,15.0,11.0,90.0,7.0,6.0,0.0,0.0,48.0,5.0,7.0,0.0,0.0,0.0,23.0,0.0,023,92295,04,29328.0,10772.0
0402392550,"Patagonia CCD, Santa Cruz County, Arizona",2962.0,2393.0,317.0,193.0,14.0,7.0,25.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,92550,04,2762.0,200.0
0400390255,"Benson CCD, Cochise County, Arizona",11093.0,9869.0,896.0,193.0,15.0,0.0,68.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0,003,90255,04,10867.0,226.0
0400393182,"Sierra Vista CCD, Cochise County, Arizona",45777.0,36096.0,4736.0,1928.0,58.0,66.0,762.0,114.0,54.0,64.0,82.0,64.0,184.0,196.0,79.0,33.0,96.0,147.0,116.0,116.0,424.0,130.0,45.0,0.0,146.0,41.0,003,93182,04,42878.0,2899.0
0400393825,"Willcox CCD, Cochise County, Arizona",8976.0,5921.0,1982.0,1001.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,003,93825,04,7957.0,1019.0
0400390969,"Douglas CCD, Cochise County, Arizona",14259.0,2994.0,7447.0,3722.0,7.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,5.0,2.0,0.0,11.0,0.0,003,90969,04,10502.0,3757.0
0400390306,"Bisbee CCD, Cochise County, Arizona",28229.0,22200.0,3201.0,1720.0,26.0,20.0,501.0,120.0,7.0,0.0,121.0,0.0,51.0,43.0,0.0,40.0,0.0,0.0,37.0,54.0,18.0,12.0,15.0,0.0,43.0,0.0,003,90306,04,26220.0,2009.0
0401292480,"Parker CCD, La Paz County, Arizona",19534.0,15849.0,2182.0,1269.0,3.0,7.0,13.0,0.0,10.0,17.0,2.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,96.0,10.0,012,92480,04,18227.0,1307.0
0400391122,"Elfrida CCD, Cochise County, Arizona",8956.0,5509.0,1795.0,1291.0,4.0,0.0,41.0,0.0,62.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,52.0,3.0,175.0,4.0,003,91122,04,7657.0,1299.0
0400390408,"Bowie CCD, Cochise County, Arizona",1464.0,1125.0,177.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,003,90408,04,1304.0,160.0
0400191275,"Fort Apache CCD, Apache County, Arizona",593.0,383.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,13.0,001,91275,04,580.0,13.0
0400190918,"Dennehotso CCD, Apache County, Arizona",1420.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,267.0,001,90918,04,1153.0,267.0
