geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
3908948132,"Mary Ann township, Licking County, Ohio",2562.0,2532.0,0.0,17.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,48132,39,2545.0,17.0
3908910366,"Burlington township, Licking County, Ohio",1487.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,10366,39,1487.0,0.0
3908926530,"Fallsbury township, Licking County, Ohio",748.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,26530,39,748.0,0.0
3908936316,"Hopewell township, Licking County, Ohio",1138.0,1112.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,36316,39,1136.0,2.0
3908954054,"Newark township, Licking County, Ohio",1732.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,54054,39,1732.0,0.0
3908961112,"Pataskala city, Licking County, Ohio",14157.0,13476.0,128.0,66.0,0.0,0.0,12.0,0.0,9.0,27.0,166.0,71.0,12.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,136.0,0.0,089,61112,39,13984.0,173.0
3908969456,"St. Albans township, Licking County, Ohio",2456.0,2443.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,089,69456,39,2454.0,2.0
3908981410,"Washington township, Licking County, Ohio",2875.0,2507.0,0.0,0.0,0.0,0.0,117.0,217.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,089,81410,39,2644.0,231.0
390895494,"Bennington township, Licking County, Ohio",1264.0,1228.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,5494,39,1228.0,36.0
390897944,"Bowling Green township, Licking County, Ohio",1259.0,1214.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,7944,39,1259.0,0.0
3908946116,"McKean township, Licking County, Ohio",1495.0,1411.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,46116,39,1461.0,34.0
3908924332,"Eden township, Licking County, Ohio",814.0,802.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,24332,39,814.0,0.0
3908925690,"Etna township, Licking County, Ohio",15593.0,14657.0,253.0,53.0,17.0,0.0,43.0,0.0,120.0,57.0,113.0,115.0,0.0,0.0,0.0,36.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.0,089,25690,39,15226.0,367.0
3908931416,"Granville township, Licking County, Ohio",9498.0,8665.0,196.0,42.0,123.0,0.0,0.0,0.0,42.0,13.0,66.0,16.0,18.0,0.0,91.0,14.0,0.0,5.0,51.0,0.0,55.0,100.0,0.0,0.0,1.0,0.0,089,31416,39,9308.0,190.0
3908933894,"Harrison township, Licking County, Ohio",7516.0,7324.0,91.0,19.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,11.0,15.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,33894,39,7476.0,40.0
3908961924,"Perry township, Licking County, Ohio",1575.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,61924,39,1575.0,0.0
3908934188,"Hartford township, Licking County, Ohio",1136.0,1119.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,089,34188,39,1136.0,0.0
