geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
3300519140,"Dublin town, Cheshire County, New Hampshire",1487.0,760.0,727.0,1391.0,715.0,676.0,27.0,6.0,21.0,58.0,34.0,24.0,10.0,5.0,5.0,1.0,0.0,1.0,005,19140,33
3300564420,"Richmond town, Cheshire County, New Hampshire",1243.0,605.0,638.0,1092.0,519.0,573.0,85.0,52.0,33.0,4.0,2.0,2.0,62.0,32.0,30.0,0.0,0.0,0.0,005,64420,33
3300512260,"Chesterfield town, Cheshire County, New Hampshire",3459.0,1675.0,1784.0,2919.0,1372.0,1547.0,470.0,274.0,196.0,0.0,0.0,0.0,70.0,29.0,41.0,0.0,0.0,0.0,005,12260,33
3300578420,"Walpole town, Cheshire County, New Hampshire",3788.0,1957.0,1831.0,3358.0,1784.0,1574.0,245.0,110.0,135.0,55.0,31.0,24.0,98.0,8.0,90.0,32.0,24.0,8.0,005,78420,33
3300585540,"Winchester town, Cheshire County, New Hampshire",4179.0,2015.0,2164.0,3590.0,1749.0,1841.0,535.0,232.0,303.0,47.0,27.0,20.0,7.0,7.0,0.0,0.0,0.0,0.0,005,85540,33
3300575300,"Surry town, Cheshire County, New Hampshire",872.0,436.0,436.0,798.0,405.0,393.0,65.0,27.0,38.0,0.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,005,75300,33
3300564580,"Rindge town, Cheshire County, New Hampshire",5963.0,3077.0,2886.0,4809.0,2432.0,2377.0,425.0,246.0,179.0,217.0,114.0,103.0,508.0,285.0,223.0,4.0,0.0,4.0,005,64580,33
3300565700,"Roxbury town, Cheshire County, New Hampshire",213.0,116.0,97.0,193.0,104.0,89.0,14.0,8.0,6.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,005,65700,33
3300574900,"Sullivan town, Cheshire County, New Hampshire",722.0,356.0,366.0,669.0,338.0,331.0,27.0,13.0,14.0,13.0,0.0,13.0,7.0,5.0,2.0,6.0,0.0,6.0,005,74900,33
3300526500,"Fitzwilliam town, Cheshire County, New Hampshire",2294.0,1176.0,1118.0,2070.0,1056.0,1014.0,94.0,41.0,53.0,77.0,44.0,33.0,53.0,35.0,18.0,0.0,0.0,0.0,005,26500,33
33005820,"Alstead town, Cheshire County, New Hampshire",1821.0,915.0,906.0,1492.0,733.0,759.0,110.0,53.0,57.0,195.0,110.0,85.0,24.0,19.0,5.0,0.0,0.0,0.0,005,820,33
3300529220,"Gilsum town, Cheshire County, New Hampshire",702.0,361.0,341.0,623.0,307.0,316.0,37.0,24.0,13.0,21.0,13.0,8.0,21.0,17.0,4.0,0.0,0.0,0.0,005,29220,33
3300534420,"Harrisville town, Cheshire County, New Hampshire",910.0,470.0,440.0,815.0,421.0,394.0,68.0,42.0,26.0,18.0,4.0,14.0,9.0,3.0,6.0,0.0,0.0,0.0,005,34420,33
3300538500,"Jaffrey town, Cheshire County, New Hampshire",5278.0,2691.0,2587.0,4820.0,2490.0,2330.0,266.0,102.0,164.0,143.0,77.0,66.0,49.0,22.0,27.0,0.0,0.0,0.0,005,38500,33
3300539300,"Keene city, Cheshire County, New Hampshire",23070.0,10799.0,12271.0,16673.0,7652.0,9021.0,3717.0,1941.0,1776.0,829.0,456.0,373.0,1664.0,669.0,995.0,187.0,81.0,106.0,005,39300,33
3300573700,"Stoddard town, Cheshire County, New Hampshire",1159.0,559.0,600.0,1076.0,517.0,559.0,71.0,34.0,37.0,0.0,0.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,005,73700,33
3300577380,"Troy town, Cheshire County, New Hampshire",2148.0,1103.0,1045.0,1826.0,964.0,862.0,216.0,95.0,121.0,30.0,6.0,24.0,68.0,30.0,38.0,8.0,8.0,0.0,005,77380,33
3300550580,"Nelson town, Cheshire County, New Hampshire",562.0,292.0,270.0,483.0,254.0,229.0,59.0,28.0,31.0,3.0,0.0,3.0,17.0,10.0,7.0,0.0,0.0,0.0,005,50580,33
3300575700,"Swanzey town, Cheshire County, New Hampshire",7117.0,3429.0,3688.0,6464.0,3160.0,3304.0,460.0,157.0,303.0,17.0,17.0,0.0,159.0,95.0,64.0,17.0,0.0,17.0,005,75700,33
3300545700,"Marlow town, Cheshire County, New Hampshire",704.0,368.0,336.0,641.0,339.0,302.0,25.0,5.0,20.0,23.0,14.0,9.0,15.0,10.0,5.0,0.0,0.0,0.0,005,45700,33
