geoid,name,housing_units,owner_occupied,renter_occupied,county,county subdivision,state
4000193250,"Stilwell East CCD, Adair County, Oklahoma",3322.0,2030.0,1292.0,001,93250,40
4000193796,"Westville CCD, Adair County, Oklahoma",1877.0,1339.0,538.0,001,93796,40
4000193588,"Watts CCD, Adair County, Oklahoma",954.0,714.0,240.0,001,93588,40
4000193263,"Stilwell West CCD, Adair County, Oklahoma",1643.0,1355.0,288.0,001,93263,40
4013391612,"Konawa CCD, Seminole County, Oklahoma",1046.0,690.0,356.0,133,91612,40
4013392795,"Seminole South CCD, Seminole County, Oklahoma",806.0,670.0,136.0,133,92795,40
4013393835,"Wewoka CCD, Seminole County, Oklahoma",2874.0,2024.0,850.0,133,93835,40
4013392782,"Seminole North CCD, Seminole County, Oklahoma",4514.0,3091.0,1423.0,133,92782,40
4013793432,"Velma-Alma CCD, Stephens County, Oklahoma",744.0,604.0,140.0,137,93432,40
4013791781,"Marlow CCD, Stephens County, Oklahoma",3265.0,2445.0,820.0,137,91781,40
4013790650,"Comanche CCD, Stephens County, Oklahoma",2295.0,1822.0,473.0,137,90650,40
4013790780,"Duncan CCD, Stephens County, Oklahoma",10948.0,7449.0,3499.0,137,90780,40
4002591560,"Keyes CCD, Cimarron County, Oklahoma",184.0,126.0,58.0,025,91560,40
4002590286,"Boise City CCD, Cimarron County, Oklahoma",806.0,596.0,210.0,025,90286,40
4001193575,"Watonga CCD, Blaine County, Oklahoma",1519.0,1165.0,354.0,011,93575,40
4001190416,"Canton CCD, Blaine County, Oklahoma",725.0,592.0,133.0,011,90416,40
4001191170,"Geary CCD, Blaine County, Oklahoma",795.0,531.0,264.0,011,91170,40
4001192392,"Okeene CCD, Blaine County, Oklahoma",780.0,619.0,161.0,011,92392,40
4001990156,"Ardmore CCD, Carter County, Oklahoma",14373.0,9580.0,4793.0,019,90156,40
4001993861,"Wilson CCD, Carter County, Oklahoma",1159.0,961.0,198.0,019,93861,40
4001990169,"Ardmore North CCD, Carter County, Oklahoma",1042.0,823.0,219.0,019,90169,40
4001991287,"Healdton North CCD, Carter County, Oklahoma",533.0,423.0,110.0,019,91287,40
4001991274,"Healdton Central CCD, Carter County, Oklahoma",1171.0,862.0,309.0,019,91274,40
4002993705,"West Coal CCD, Coal County, Oklahoma",680.0,573.0,107.0,029,93705,40
4002990871,"East Coal CCD, Coal County, Oklahoma",1560.0,1037.0,523.0,029,90871,40
4005391625,"Lamont CCD, Grant County, Oklahoma",288.0,245.0,43.0,053,91625,40
4005391820,"Medford CCD, Grant County, Oklahoma",704.0,516.0,188.0,053,91820,40
4005393510,"Wakita CCD, Grant County, Oklahoma",236.0,193.0,43.0,053,93510,40
4005393159,"Southwest Grant CCD, Grant County, Oklahoma",655.0,474.0,181.0,053,93159,40
