geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
2011962925,"Sand Creek township, Meade County, Kansas",29.0,17.0,17.0,17.0,0.0,0.0,12.0,119,62925,20
2012514600,"Coffeyville city, Montgomery County, Kansas",7585.0,4351.0,4351.0,4042.0,309.0,0.0,3234.0,125,14600,20
2011945350,"Meade Center township, Meade County, Kansas",1411.0,874.0,874.0,856.0,18.0,0.0,537.0,119,45350,20
2011952075,"Odee township, Meade County, Kansas",29.0,16.0,16.0,16.0,0.0,0.0,13.0,119,52075,20
2012561925,"Rutland township, Montgomery County, Kansas",273.0,162.0,162.0,162.0,0.0,0.0,111.0,125,61925,20
2011924200,"Fowler township, Meade County, Kansas",510.0,336.0,336.0,314.0,22.0,0.0,174.0,119,24200,20
2012518700,"Drum Creek township, Montgomery County, Kansas",244.0,153.0,153.0,153.0,0.0,0.0,91.0,125,18700,20
2012540275,"Liberty township, Montgomery County, Kansas",349.0,153.0,153.0,149.0,4.0,0.0,196.0,125,40275,20
2012569750,"Sycamore township, Montgomery County, Kansas",742.0,437.0,437.0,434.0,3.0,0.0,305.0,125,69750,20
2011942000,"Logan township, Meade County, Kansas",73.0,45.0,45.0,45.0,0.0,0.0,28.0,119,42000,20
2011946025,"Mertilla township, Meade County, Kansas",130.0,71.0,71.0,71.0,0.0,0.0,59.0,119,46025,20
2011916450,"Crooked Creek township, Meade County, Kansas",116.0,83.0,83.0,83.0,0.0,0.0,33.0,119,16450,20
2012512850,"Cherokee township, Montgomery County, Kansas",255.0,123.0,123.0,114.0,9.0,0.0,132.0,125,12850,20
2012512925,"Cherryvale city, Montgomery County, Kansas",1719.0,1032.0,1032.0,897.0,135.0,0.0,687.0,125,12925,20
2012533875,"Independence city, Montgomery County, Kansas",6953.0,4176.0,4165.0,3985.0,180.0,11.0,2777.0,125,33875,20
2012510375,"Caney city, Montgomery County, Kansas",1537.0,869.0,869.0,826.0,43.0,0.0,668.0,125,10375,20
2012533900,"Independence township, Montgomery County, Kansas",1871.0,1102.0,1102.0,1092.0,10.0,0.0,769.0,125,33900,20
2012554525,"Parker township, Montgomery County, Kansas",1126.0,657.0,657.0,558.0,99.0,0.0,469.0,125,54525,20
2012523325,"Fawn Creek township, Montgomery County, Kansas",1372.0,900.0,900.0,866.0,34.0,0.0,472.0,125,23325,20
2012542900,"Louisburg township, Montgomery County, Kansas",450.0,303.0,303.0,282.0,21.0,0.0,147.0,125,42900,20
2012576825,"West Cherry township, Montgomery County, Kansas",265.0,177.0,177.0,177.0,0.0,0.0,88.0,125,76825,20
2015728050,"Grant township, Republic County, Kansas",87.0,41.0,41.0,41.0,0.0,0.0,46.0,157,28050,20
2015740325,"Liberty township, Republic County, Kansas",46.0,40.0,40.0,40.0,0.0,0.0,6.0,157,40325,20
2015772300,"Union township, Republic County, Kansas",48.0,48.0,48.0,48.0,0.0,0.0,0.0,157,72300,20
2015741075,"Lincoln township, Republic County, Kansas",61.0,45.0,45.0,45.0,0.0,0.0,16.0,157,41075,20
2015751575,"Norway township, Republic County, Kansas",80.0,55.0,55.0,48.0,7.0,0.0,25.0,157,51575,20
2015761200,"Rose Creek township, Republic County, Kansas",63.0,43.0,43.0,42.0,1.0,0.0,20.0,157,61200,20
2015720275,"Elk Creek township, Republic County, Kansas",61.0,12.0,12.0,12.0,0.0,0.0,49.0,157,20275,20
201575150,"Beaver township, Republic County, Kansas",79.0,52.0,52.0,52.0,0.0,0.0,27.0,157,5150,20
200658850,"Bryant township, Graham County, Kansas",13.0,6.0,6.0,6.0,0.0,0.0,7.0,065,8850,20
2006532200,"Hill City township, Graham County, Kansas",1378.0,776.0,776.0,764.0,12.0,0.0,602.0,065,32200,20
2006534000,"Indiana township, Graham County, Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,065,34000,20
2006529950,"Happy township, Graham County, Kansas",6.0,6.0,6.0,6.0,0.0,0.0,0.0,065,29950,20
200651325,"Allodium township, Graham County, Kansas",10.0,0.0,0.0,0.0,0.0,0.0,10.0,065,1325,20
2006527175,"Graham township, Graham County, Kansas",74.0,33.0,33.0,33.0,0.0,0.0,41.0,065,27175,20
2006548250,"Morlan township, Graham County, Kansas",55.0,39.0,39.0,39.0,0.0,0.0,16.0,065,48250,20
2006566300,"Solomon township, Graham County, Kansas",157.0,87.0,87.0,81.0,6.0,0.0,70.0,065,66300,20
2001561125,"Rosalia township, Butler County, Kansas",547.0,377.0,377.0,350.0,27.0,0.0,170.0,015,61125,20
2001541775,"Logan township, Butler County, Kansas",110.0,83.0,83.0,83.0,0.0,0.0,27.0,015,41775,20
