geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
2403390064,"District 1, Vansville; Prince George's County; Maryland",28457.0,13685.0,14772.0,23309.0,11335.0,11974.0,2167.0,859.0,1308.0,1691.0,929.0,762.0,1044.0,457.0,587.0,246.0,105.0,141.0,033,90064,24
2403390248,"District 3, Marlboro; Prince George's County; Maryland",21928.0,10406.0,11522.0,19217.0,8923.0,10294.0,1634.0,1047.0,587.0,298.0,116.0,182.0,718.0,316.0,402.0,61.0,4.0,57.0,033,90248,24
2403390892,"District 10, Laurel; Prince George's County; Maryland",59132.0,28845.0,30287.0,48792.0,23647.0,25145.0,5426.0,2494.0,2932.0,2300.0,1274.0,1026.0,1685.0,931.0,754.0,929.0,499.0,430.0,033,90892,24
2403391164,"District 13, Kent; Prince George's County; Maryland",74141.0,33326.0,40815.0,63741.0,28756.0,34985.0,6963.0,2960.0,4003.0,750.0,432.0,318.0,2248.0,956.0,1292.0,439.0,222.0,217.0,033,91164,24
2403390524,"District 6, Spauldings; Prince George's County; Maryland",90058.0,40755.0,49303.0,74222.0,34129.0,40093.0,11521.0,4524.0,6997.0,625.0,290.0,335.0,3338.0,1654.0,1684.0,352.0,158.0,194.0,033,90524,24
2403390616,"District 7, Queen Anne; Prince George's County; Maryland",61857.0,28964.0,32893.0,56100.0,26371.0,29729.0,3311.0,1362.0,1949.0,855.0,421.0,434.0,1299.0,640.0,659.0,292.0,170.0,122.0,033,90616,24
2403391440,"District 16, Hyattsville; Prince George's County; Maryland",15145.0,7387.0,7758.0,13515.0,6491.0,7024.0,850.0,513.0,337.0,219.0,99.0,120.0,537.0,275.0,262.0,24.0,9.0,15.0,033,91440,24
2403391808,"District 20, Lanham; Prince George's County; Maryland",42866.0,21247.0,21619.0,37960.0,18763.0,19197.0,3223.0,1712.0,1511.0,430.0,134.0,296.0,763.0,415.0,348.0,490.0,223.0,267.0,033,91808,24
2403391900,"District 21, Berwyn; Prince George's County; Maryland",73872.0,37274.0,36598.0,54659.0,27374.0,27285.0,8269.0,4232.0,4037.0,5249.0,2851.0,2398.0,3926.0,2022.0,1904.0,1769.0,795.0,974.0,033,91900,24
2403391072,"District 12, Oxon Hill; Prince George's County; Maryland",70190.0,33258.0,36932.0,59537.0,28037.0,31500.0,6433.0,2955.0,3478.0,725.0,430.0,295.0,3266.0,1774.0,1492.0,229.0,62.0,167.0,033,91072,24
