geoid,name,median,male,female,county,county subdivision,state
2606524120,"East Lansing city, Ingham County, Michigan",21.3,21.3,21.2,065,24120,26
2606547200,"Leslie township, Ingham County, Michigan",44.1,44.1,44.0,065,47200,26
2606552180,"Mason city, Ingham County, Michigan",36.3,35.7,37.7,065,52180,26
2606546020,"Lansing charter township, Ingham County, Michigan",31.9,29.5,36.0,065,46020,26
2606547180,"Leslie city, Ingham County, Michigan",34.7,34.7,34.7,065,47180,26
2606549040,"Locke township, Ingham County, Michigan",45.8,45.7,46.8,065,49040,26
2606553140,"Meridian charter township, Ingham County, Michigan",38.1,35.7,39.9,065,53140,26
2606560800,"Onondaga township, Ingham County, Michigan",36.7,35.3,39.0,065,60800,26
2606547080,"Leroy township, Ingham County, Michigan",38.7,34.4,40.8,065,47080,26
260654240,"Aurelius township, Ingham County, Michigan",40.7,41.0,39.5,065,4240,26
26065800,"Alaiedon township, Ingham County, Michigan",49.2,51.0,47.2,065,800,26
2606587420,"Williamston city, Ingham County, Michigan",34.8,33.7,36.1,065,87420,26
2606586520,"Wheatfield township, Ingham County, Michigan",43.6,45.4,42.0,065,86520,26
2606540640,"Ingham township, Ingham County, Michigan",43.9,42.9,44.4,065,40640,26
2606586900,"White Oak township, Ingham County, Michigan",44.5,45.1,44.3,065,86900,26
260516680,"Beaverton township, Gladwin County, Michigan",41.2,39.4,44.2,051,6680,26
260517360,"Bentley township, Gladwin County, Michigan",46.1,45.4,47.3,051,7360,26
260518360,"Billings township, Gladwin County, Michigan",57.3,55.6,58.2,051,8360,26
2605173140,"Sherman township, Gladwin County, Michigan",54.2,54.4,54.0,051,73140,26
2605112180,"Butman township, Gladwin County, Michigan",65.0,65.7,64.2,051,12180,26
2605170500,"Sage township, Gladwin County, Michigan",45.9,39.0,51.3,051,70500,26
2605137300,"Hay township, Gladwin County, Michigan",51.9,51.9,52.1,051,37300,26
2605132320,"Gladwin city, Gladwin County, Michigan",37.8,36.3,41.1,051,32320,26
2605132340,"Gladwin township, Gladwin County, Michigan",35.5,36.3,35.0,051,32340,26
260519720,"Bourret township, Gladwin County, Michigan",55.9,55.6,57.3,051,9720,26
2605111440,"Buckeye township, Gladwin County, Michigan",47.2,48.1,46.1,051,11440,26
2605116360,"Clement township, Gladwin County, Michigan",60.2,59.6,60.7,051,16360,26
2605179860,"Tobacco township, Gladwin County, Michigan",49.8,50.4,49.3,051,79860,26
2605135620,"Grout township, Gladwin County, Michigan",39.5,37.5,39.7,051,35620,26
2605172240,"Secord township, Gladwin County, Michigan",62.0,61.6,63.0,051,72240,26
260516660,"Beaverton city, Gladwin County, Michigan",39.2,35.2,42.9,051,6660,26
2605135340,"Grim township, Gladwin County, Michigan",44.8,48.3,44.3,051,35340,26
2607782840,"Wakeshma township, Kalamazoo County, Michigan",41.0,42.3,40.4,077,82840,26
2607742160,"Kalamazoo city, Kalamazoo County, Michigan",26.2,25.3,27.7,077,42160,26
2607762960,"Pavilion township, Kalamazoo County, Michigan",42.2,36.9,43.6,077,62960,26
2607765560,"Portage city, Kalamazoo County, Michigan",37.9,37.1,39.2,077,65560,26
2607766200,"Prairie Ronde township, Kalamazoo County, Michigan",43.4,45.4,40.6,077,66200,26
2607769820,"Ross township, Kalamazoo County, Michigan",47.9,46.8,49.6,077,69820,26
2607762340,"Parchment city, Kalamazoo County, Michigan",34.4,30.9,37.9,077,62340,26
2607731260,"Galesburg city, Kalamazoo County, Michigan",37.5,37.9,37.3,077,31260,26
2607768260,"Richland township, Kalamazoo County, Michigan",42.1,40.6,43.2,077,68260,26
260779920,"Brady township, Kalamazoo County, Michigan",38.4,37.9,38.7,077,9920,26
2607714720,"Charleston township, Kalamazoo County, Michigan",40.5,37.8,43.7,077,14720,26
2607771880,"Schoolcraft township, Kalamazoo County, Michigan",37.3,36.1,38.8,077,71880,26
2607716460,"Climax township, Kalamazoo County, Michigan",43.9,44.0,43.8,077,16460,26
260890,"County subdivisions not defined, Leelanau County, Michigan",-666666666.0,-666666666.0,-666666666.0,089,0,26
2608925700,"Elmwood charter township, Leelanau County, Michigan",55.2,55.3,55.1,089,25700,26
260898440,"Bingham township, Leelanau County, Michigan",47.0,44.9,50.3,089,8440,26
2608914340,"Centerville township, Leelanau County, Michigan",51.5,51.4,51.8,089,14340,26
2608926000,"Empire township, Leelanau County, Michigan",59.7,60.4,59.5,089,26000,26
2608974500,"Solon township, Leelanau County, Michigan",46.3,46.8,45.9,089,74500,26
2608711840,"Burlington township, Lapeer County, Michigan",40.2,41.1,38.5,087,11840,26
2608735840,"Hadley township, Lapeer County, Michigan",47.1,46.7,47.5,087,35840,26
2608746040,"Lapeer city, Lapeer County, Michigan",39.5,37.7,41.4,087,46040,26
2608746060,"Lapeer township, Lapeer County, Michigan",48.2,48.6,47.2,087,46060,26
2608752500,"Mayfield township, Lapeer County, Michigan",43.0,42.0,44.7,087,52500,26
2608751420,"Marathon township, Lapeer County, Michigan",43.6,45.1,42.7,087,51420,26
2608768160,"Rich township, Lapeer County, Michigan",41.5,40.3,43.8,087,68160,26
2608725160,"Elba township, Lapeer County, Michigan",47.9,46.1,48.4,087,25160,26
2608740300,"Imlay township, Lapeer County, Michigan",40.1,40.6,38.8,087,40300,26
2608753360,"Metamora township, Lapeer County, Michigan",48.4,47.7,49.3,087,53360,26
260874040,"Attica township, Lapeer County, Michigan",43.2,42.4,45.4,087,4040,26
2608711900,"Burnside township, Lapeer County, Michigan",44.8,47.4,43.3,087,11900,26
2608711180,"Brown City city, Lapeer County, Michigan",-666666666.0,-666666666.0,-666666666.0,087,11180,26
2608732960,"Goodland township, Lapeer County, Michigan",46.0,46.7,43.9,087,32960,26
2608723160,"Dryden township, Lapeer County, Michigan",45.3,42.6,45.9,087,23160,26
2608758090,"North Branch township, Lapeer County, Michigan",38.7,34.5,40.9,087,58090,26
260871680,"Almont township, Lapeer County, Michigan",43.3,42.2,44.4,087,1680,26
260873280,"Arcadia township, Lapeer County, Michigan",46.3,48.7,45.2,087,3280,26
2608761060,"Oregon township, Lapeer County, Michigan",46.4,45.3,46.9,087,61060,26
2609969800,"Roseville city, Macomb County, Michigan",38.1,36.5,40.6,099,69800,26
260990,"County subdivisions not defined, Macomb County, Michigan",-666666666.0,-666666666.0,-666666666.0,099,0,26
2609924290,"Eastpointe city, Macomb County, Michigan",36.8,34.5,38.2,099,24290,26
2609952960,"Memphis city, Macomb County, Michigan",45.7,47.8,45.0,099,52960,26
260993540,"Armada township, Macomb County, Michigan",45.9,41.4,48.1,099,3540,26
26077840,"Alamo township, Kalamazoo County, Michigan",46.0,45.3,47.3,077,840,26
26107500,"Aetna township, Mecosta County, Michigan",41.1,41.8,39.0,107,500,26
2608721160,"Deerfield township, Lapeer County, Michigan",41.6,39.7,45.0,087,21160,26
2608740320,"Imlay City city, Lapeer County, Michigan",32.6,33.0,32.3,087,40320,26
2603530900,"Frost township, Clare County, Michigan",56.3,56.6,56.0,035,30900,26
2603535120,"Greenwood township, Clare County, Michigan",52.1,52.5,51.9,035,35120,26
2603537160,"Hatton township, Clare County, Michigan",44.2,43.3,46.3,035,37160,26
2603537340,"Hayes township, Clare County, Michigan",46.6,44.4,48.5,035,37340,26
2603577120,"Summerfield township, Clare County, Michigan",60.1,62.3,58.5,035,77120,26
260353620,"Arthur township, Clare County, Michigan",43.8,43.8,43.8,035,3620,26
2603530280,"Franklin township, Clare County, Michigan",56.1,54.0,58.5,035,30280,26
2603536140,"Hamilton township, Clare County, Michigan",55.1,53.9,55.8,035,36140,26
2603547620,"Lincoln township, Clare County, Michigan",50.5,50.9,48.8,035,47620,26
2616189100,"York charter township, Washtenaw County, Michigan",42.3,41.6,43.7,161,89100,26
2616149120,"Lodi township, Washtenaw County, Michigan",43.3,41.5,45.1,161,49120,26
2616158280,"Northfield township, Washtenaw County, Michigan",39.6,42.1,36.1,161,58280,26
2616164560,"Pittsfield charter township, Washtenaw County, Michigan",35.8,35.0,36.6,161,64560,26
261613000,"Ann Arbor city, Washtenaw County, Michigan",27.5,26.6,28.5,161,3000,26
2616147460,"Lima township, Washtenaw County, Michigan",40.6,41.6,37.6,161,47460,26
2616189140,"Ypsilanti city, Washtenaw County, Michigan",24.4,24.7,23.9,161,89140,26
2616122180,"Dexter township, Washtenaw County, Michigan",43.3,41.4,45.0,161,22180,26
2614575480,"Spaulding township, Saginaw County, Michigan",43.3,43.5,40.6,145,75480,26
2614579840,"Tittabawassee township, Saginaw County, Michigan",35.8,35.0,39.7,145,79840,26
2614514660,"Chapin township, Saginaw County, Michigan",40.0,40.3,39.8,145,14660,26
2614530200,"Frankenmuth city, Saginaw County, Michigan",50.6,48.6,53.8,145,30200,26
2614544560,"Lakefield township, Saginaw County, Michigan",43.6,44.4,42.4,145,44560,26
261458560,"Birch Run township, Saginaw County, Michigan",43.3,42.6,44.0,145,8560,26
2614515160,"Chesaning township, Saginaw County, Michigan",43.7,42.8,44.6,145,15160,26
2614541480,"James township, Saginaw County, Michigan",47.6,45.7,49.0,145,41480,26
2614541900,"Jonesfield township, Saginaw County, Michigan",42.1,39.1,43.6,145,41900,26
2614543800,"Kochville township, Saginaw County, Michigan",21.3,22.0,20.9,145,43800,26
2614551060,"Maple Grove township, Saginaw County, Michigan",44.2,44.4,44.1,145,51060,26
2614579100,"Taymouth township, Saginaw County, Michigan",42.9,43.0,41.9,145,79100,26
2614510460,"Bridgeport charter township, Saginaw County, Michigan",45.7,45.8,45.5,145,10460,26
2614570540,"Saginaw charter township, Saginaw County, Michigan",44.1,41.8,45.7,145,70540,26
2614579520,"Thomas township, Saginaw County, Michigan",47.2,43.3,52.0,145,79520,26
2614589320,"Zilwaukee city, Saginaw County, Michigan",35.2,37.6,32.4,145,89320,26
2614570660,"St. Charles township, Saginaw County, Michigan",43.5,39.5,46.4,145,70660,26
2614577660,"Swan Creek township, Saginaw County, Michigan",50.6,48.8,51.8,145,77660,26
261459940,"Brady township, Saginaw County, Michigan",40.6,40.5,41.3,145,9940,26
2614511560,"Buena Vista charter township, Saginaw County, Michigan",37.7,30.6,46.9,145,11560,26
261459400,"Blumfield township, Saginaw County, Michigan",47.0,46.8,47.3,145,9400,26
2614530720,"Fremont township, Saginaw County, Michigan",45.5,45.0,45.8,145,30720,26
2614570520,"Saginaw city, Saginaw County, Michigan",35.7,33.0,37.7,145,70520,26
26145920,"Albee township, Saginaw County, Michigan",47.1,45.8,48.6,145,920,26
2614510100,"Brant township, Saginaw County, Michigan",46.3,43.9,47.1,145,10100,26
2614513540,"Carrollton township, Saginaw County, Michigan",32.4,33.2,31.8,145,13540,26
2614568340,"Richland township, Saginaw County, Michigan",43.2,41.7,46.2,145,68340,26
2614589340,"Zilwaukee township, Saginaw County, Michigan",28.8,27.2,45.6,145,89340,26
2614530220,"Frankenmuth township, Saginaw County, Michigan",44.2,44.6,44.0,145,30220,26
2603587980,"Winterfield township, Clare County, Michigan",44.8,45.5,43.2,035,87980,26
2603573000,"Sheridan township, Clare County, Michigan",30.9,27.8,34.4,035,73000,26
2603531560,"Garfield township, Clare County, Michigan",44.7,49.4,41.7,035,31560,26
2603536800,"Harrison city, Clare County, Michigan",39.7,36.6,41.5,035,36800,26
2603567600,"Redding township, Clare County, Michigan",57.0,58.2,54.5,035,67600,26
2603577580,"Surrey township, Clare County, Michigan",45.1,44.4,45.8,035,77580,26
2603530560,"Freeman township, Clare County, Michigan",60.8,61.4,59.9,035,30560,26
2603534220,"Grant township, Clare County, Michigan",44.3,41.8,45.0,035,34220,26
2603515920,"Clare city, Clare County, Michigan",43.7,44.5,39.1,035,15920,26
2615184140,"Washington township, Sanilac County, Michigan",39.7,41.6,37.9,151,84140,26
2615188760,"Worth township, Sanilac County, Michigan",50.4,50.1,50.8,151,88760,26
2615119460,"Custer township, Sanilac County, Michigan",52.6,54.5,50.9,151,19460,26
261510,"County subdivisions not defined, Sanilac County, Michigan",-666666666.0,-666666666.0,-666666666.0,151,0,26
261513460,"Argyle township, Sanilac County, Michigan",42.5,39.7,45.3,151,3460,26
2615121380,"Delaware township, Sanilac County, Michigan",52.2,51.2,53.6,151,21380,26
2615129240,"Flynn township, Sanilac County, Michigan",30.5,27.8,34.9,151,29240,26
2615129500,"Forester township, Sanilac County, Michigan",52.9,51.6,54.7,151,29500,26
2615147300,"Lexington township, Sanilac County, Michigan",51.8,51.9,51.7,151,47300,26
