geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
2011962925,"Sand Creek township, Meade County, Kansas",13.0,10.0,0.0,10.0,0.0,3.0,119,62925,20,10.0,3.0
2012514600,"Coffeyville city, Montgomery County, Kansas",3862.0,3079.0,35.0,2631.0,413.0,783.0,125,14600,20,2666.0,1196.0
2011945350,"Meade Center township, Meade County, Kansas",703.0,532.0,0.0,458.0,74.0,171.0,119,45350,20,458.0,245.0
2011952075,"Odee township, Meade County, Kansas",14.0,14.0,0.0,14.0,0.0,0.0,119,52075,20,14.0,0.0
2012561925,"Rutland township, Montgomery County, Kansas",142.0,118.0,0.0,108.0,10.0,24.0,125,61925,20,108.0,34.0
2011924200,"Fowler township, Meade County, Kansas",306.0,261.0,0.0,219.0,42.0,45.0,119,24200,20,219.0,87.0
2012518700,"Drum Creek township, Montgomery County, Kansas",95.0,81.0,0.0,59.0,22.0,14.0,125,18700,20,59.0,36.0
2012540275,"Liberty township, Montgomery County, Kansas",224.0,118.0,0.0,86.0,32.0,106.0,125,40275,20,86.0,138.0
2012569750,"Sycamore township, Montgomery County, Kansas",371.0,287.0,0.0,239.0,48.0,84.0,125,69750,20,239.0,132.0
2011942000,"Logan township, Meade County, Kansas",38.0,38.0,0.0,38.0,0.0,0.0,119,42000,20,38.0,0.0
2011946025,"Mertilla township, Meade County, Kansas",55.0,50.0,0.0,42.0,8.0,5.0,119,46025,20,42.0,13.0
2011916450,"Crooked Creek township, Meade County, Kansas",47.0,43.0,0.0,40.0,3.0,4.0,119,16450,20,40.0,7.0
2012512850,"Cherokee township, Montgomery County, Kansas",152.0,103.0,7.0,88.0,8.0,49.0,125,12850,20,95.0,57.0
2012512925,"Cherryvale city, Montgomery County, Kansas",928.0,750.0,0.0,614.0,136.0,178.0,125,12925,20,614.0,314.0
2012533875,"Independence city, Montgomery County, Kansas",3802.0,3140.0,17.0,2602.0,521.0,662.0,125,33875,20,2619.0,1183.0
2012510375,"Caney city, Montgomery County, Kansas",839.0,613.0,0.0,536.0,77.0,226.0,125,10375,20,536.0,303.0
2012533900,"Independence township, Montgomery County, Kansas",926.0,879.0,5.0,780.0,94.0,47.0,125,33900,20,785.0,141.0
2012554525,"Parker township, Montgomery County, Kansas",512.0,480.0,14.0,366.0,100.0,32.0,125,54525,20,380.0,132.0
2012523325,"Fawn Creek township, Montgomery County, Kansas",702.0,640.0,0.0,474.0,166.0,62.0,125,23325,20,474.0,228.0
2012542900,"Louisburg township, Montgomery County, Kansas",218.0,150.0,0.0,120.0,30.0,68.0,125,42900,20,120.0,98.0
2012576825,"West Cherry township, Montgomery County, Kansas",129.0,102.0,0.0,82.0,20.0,27.0,125,76825,20,82.0,47.0
2015728050,"Grant township, Republic County, Kansas",29.0,29.0,0.0,24.0,5.0,0.0,157,28050,20,24.0,5.0
2015740325,"Liberty township, Republic County, Kansas",23.0,23.0,0.0,23.0,0.0,0.0,157,40325,20,23.0,0.0
2015772300,"Union township, Republic County, Kansas",48.0,48.0,0.0,0.0,48.0,0.0,157,72300,20,0.0,48.0
2015741075,"Lincoln township, Republic County, Kansas",30.0,12.0,0.0,12.0,0.0,18.0,157,41075,20,12.0,18.0
2015751575,"Norway township, Republic County, Kansas",47.0,34.0,0.0,28.0,6.0,13.0,157,51575,20,28.0,19.0
2015761200,"Rose Creek township, Republic County, Kansas",36.0,23.0,2.0,20.0,1.0,13.0,157,61200,20,22.0,14.0
2015720275,"Elk Creek township, Republic County, Kansas",38.0,34.0,0.0,22.0,12.0,4.0,157,20275,20,22.0,16.0
201575150,"Beaver township, Republic County, Kansas",46.0,39.0,0.0,29.0,10.0,7.0,157,5150,20,29.0,17.0
200658850,"Bryant township, Graham County, Kansas",7.0,7.0,0.0,0.0,7.0,0.0,065,8850,20,0.0,7.0
2006532200,"Hill City township, Graham County, Kansas",795.0,662.0,11.0,588.0,63.0,133.0,065,32200,20,599.0,196.0
2006534000,"Indiana township, Graham County, Kansas",0.0,0.0,0.0,0.0,0.0,0.0,065,34000,20,0.0,0.0
2006529950,"Happy township, Graham County, Kansas",3.0,3.0,0.0,3.0,0.0,0.0,065,29950,20,3.0,0.0
200651325,"Allodium township, Graham County, Kansas",10.0,10.0,0.0,10.0,0.0,0.0,065,1325,20,10.0,0.0
2006527175,"Graham township, Graham County, Kansas",36.0,25.0,0.0,25.0,0.0,11.0,065,27175,20,25.0,11.0
2006548250,"Morlan township, Graham County, Kansas",45.0,35.0,0.0,30.0,5.0,10.0,065,48250,20,30.0,15.0
2006566300,"Solomon township, Graham County, Kansas",107.0,73.0,5.0,64.0,4.0,34.0,065,66300,20,69.0,38.0
2001561125,"Rosalia township, Butler County, Kansas",260.0,233.0,3.0,209.0,21.0,27.0,015,61125,20,212.0,48.0
2001541775,"Logan township, Butler County, Kansas",58.0,58.0,0.0,45.0,13.0,0.0,015,41775,20,45.0,13.0
2001522450,"Fairview township, Butler County, Kansas",223.0,197.0,23.0,162.0,12.0,26.0,015,22450,20,185.0,38.0
2001546875,"Milton township, Butler County, Kansas",332.0,283.0,2.0,265.0,16.0,49.0,015,46875,20,267.0,65.0
2001572050,"Union township, Butler County, Kansas",76.0,43.0,0.0,30.0,13.0,33.0,015,72050,20,30.0,46.0
2001518425,"Douglass township, Butler County, Kansas",875.0,723.0,0.0,644.0,79.0,152.0,015,18425,20,644.0,231.0
2001520075,"El Dorado city, Butler County, Kansas",5446.0,4454.0,8.0,3845.0,601.0,992.0,015,20075,20,3853.0,1593.0
2001556850,"Plum Grove township, Butler County, Kansas",245.0,180.0,2.0,147.0,31.0,65.0,015,56850,20,149.0,96.0
2001567275,"Spring township, Butler County, Kansas",469.0,442.0,0.0,359.0,83.0,27.0,015,67275,20,359.0,110.0
2001571150,"Towanda township, Butler County, Kansas",881.0,778.0,2.0,732.0,44.0,103.0,015,71150,20,734.0,147.0
2001513575,"Clay township, Butler County, Kansas",42.0,32.0,0.0,21.0,11.0,10.0,015,13575,20,21.0,21.0
2001512750,"Chelsea township, Butler County, Kansas",116.0,99.0,0.0,89.0,10.0,17.0,015,12750,20,89.0,27.0
2001526400,"Glencoe township, Butler County, Kansas",70.0,70.0,0.0,60.0,10.0,0.0,015,26400,20,60.0,10.0
2001556200,"Pleasant township, Butler County, Kansas",1786.0,1669.0,0.0,1525.0,144.0,117.0,015,56200,20,1525.0,261.0
2001514175,"Clifford township, Butler County, Kansas",94.0,83.0,0.0,83.0,0.0,11.0,015,14175,20,83.0,11.0
2001522275,"Fairmount township, Butler County, Kansas",204.0,178.0,2.0,155.0,21.0,26.0,015,22275,20,157.0,47.0
2001541625,"Little Walnut township, Butler County, Kansas",383.0,325.0,10.0,282.0,33.0,58.0,015,41625,20,292.0,91.0
200156200,"Benton township, Butler County, Kansas",912.0,832.0,14.0,777.0,41.0,80.0,015,6200,20,791.0,121.0
2001540500,"Lincoln township, Butler County, Kansas",110.0,106.0,0.0,102.0,4.0,4.0,015,40500,20,102.0,8.0
2001569700,"Sycamore township, Butler County, Kansas",177.0,137.0,0.0,130.0,7.0,40.0,015,69700,20,130.0,47.0
200153300,"Augusta city, Butler County, Kansas",3517.0,2954.0,27.0,2635.0,292.0,563.0,015,3300,20,2662.0,855.0
200153325,"Augusta township, Butler County, Kansas",443.0,430.0,16.0,387.0,27.0,13.0,015,3325,20,403.0,40.0
200157500,"Bloomington township, Butler County, Kansas",215.0,162.0,0.0,147.0,15.0,53.0,015,7500,20,147.0,68.0
200158825,"Bruno township, Butler County, Kansas",5288.0,4864.0,44.0,4566.0,254.0,424.0,015,8825,20,4610.0,678.0
2001520100,"El Dorado township, Butler County, Kansas",243.0,154.0,0.0,154.0,0.0,89.0,015,20100,20,154.0,89.0
2001549225,"Murdock township, Butler County, Kansas",165.0,165.0,0.0,139.0,26.0,0.0,015,49225,20,139.0,26.0
2001557775,"Prospect township, Butler County, Kansas",396.0,348.0,0.0,308.0,40.0,48.0,015,57775,20,308.0,88.0
2001559250,"Richland township, Butler County, Kansas",940.0,900.0,0.0,842.0,58.0,40.0,015,59250,20,842.0,98.0
2001574900,"Walnut township, Butler County, Kansas",293.0,256.0,0.0,233.0,23.0,37.0,015,74900,20,233.0,60.0
2001531750,"Hickory township, Butler County, Kansas",39.0,28.0,0.0,18.0,10.0,11.0,015,31750,20,18.0,21.0
2001560475,"Rock Creek township, Butler County, Kansas",60.0,54.0,0.0,36.0,18.0,6.0,015,60475,20,36.0,24.0
200277050,"Blaine township, Clay County, Kansas",105.0,91.0,0.0,91.0,0.0,14.0,027,7050,20,91.0,14.0
200277325,"Bloom township, Clay County, Kansas",17.0,11.0,0.0,11.0,0.0,6.0,027,7325,20,11.0,6.0
2002713625,"Clay Center city, Clay County, Kansas",1708.0,1251.0,18.0,1052.0,181.0,457.0,027,13625,20,1070.0,638.0
