geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
2911522438,"Enterprise township, Linn County, Missouri",68.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,10.0,0.0,14.0,21.0,2.0,0.0,0.0,115,22438,29
2911528612,"Grantsville township, Linn County, Missouri",60.0,0.0,5.0,4.0,7.0,4.0,7.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,0.0,4.0,0.0,115,28612,29
2911553300,"North Salem township, Linn County, Missouri",37.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,3.0,10.0,3.0,2.0,2.0,1.0,0.0,115,53300,29
291154726,"Benton township, Linn County, Missouri",190.0,35.0,24.0,22.0,9.0,2.0,13.0,14.0,6.0,9.0,13.0,26.0,13.0,0.0,3.0,0.0,1.0,115,4726,29
2911535864,"Jackson township, Linn County, Missouri",59.0,0.0,3.0,6.0,0.0,10.0,0.0,3.0,0.0,0.0,4.0,19.0,8.0,6.0,0.0,0.0,0.0,115,35864,29
2911556378,"Parson Creek township, Linn County, Missouri",294.0,2.0,8.0,14.0,20.0,14.0,24.0,15.0,16.0,21.0,35.0,32.0,27.0,43.0,13.0,7.0,3.0,115,56378,29
2911581304,"Yellow Creek township, Linn County, Missouri",149.0,0.0,0.0,8.0,0.0,15.0,7.0,0.0,10.0,6.0,3.0,33.0,35.0,6.0,11.0,7.0,8.0,115,81304,29
2909180116,"Willow Springs township, Howell County, Missouri",2042.0,216.0,194.0,113.0,125.0,176.0,266.0,90.0,126.0,18.0,105.0,203.0,178.0,112.0,90.0,13.0,17.0,091,80116,29
290914690,"Benton township, Howell County, Missouri",751.0,110.0,31.0,44.0,70.0,19.0,90.0,91.0,68.0,21.0,53.0,29.0,88.0,19.0,18.0,0.0,0.0,091,4690,29
2909168780,"South Fork township, Howell County, Missouri",460.0,40.0,56.0,30.0,5.0,28.0,9.0,36.0,28.0,9.0,51.0,36.0,29.0,36.0,7.0,38.0,22.0,091,68780,29
