geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
2011962925,"Sand Creek township, Meade County, Kansas",34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,62925,20,34.0,0.0
2012514600,"Coffeyville city, Montgomery County, Kansas",8968.0,8153.0,246.0,439.0,10.0,0.0,5.0,0.0,0.0,0.0,21.0,29.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,8.0,0.0,125,14600,20,8476.0,492.0
2011945350,"Meade Center township, Meade County, Kansas",1736.0,1535.0,58.0,14.0,3.0,0.0,69.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0,119,45350,20,1685.0,51.0
2011952075,"Odee township, Meade County, Kansas",29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,52075,20,29.0,0.0
2012561925,"Rutland township, Montgomery County, Kansas",324.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,61925,20,324.0,0.0
2011924200,"Fowler township, Meade County, Kansas",602.0,499.0,52.0,43.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,24200,20,559.0,43.0
2012518700,"Drum Creek township, Montgomery County, Kansas",262.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,18700,20,262.0,0.0
2012540275,"Liberty township, Montgomery County, Kansas",392.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,40275,20,392.0,0.0
2012569750,"Sycamore township, Montgomery County, Kansas",850.0,834.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,69750,20,850.0,0.0
2011942000,"Logan township, Meade County, Kansas",73.0,68.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,42000,20,73.0,0.0
2011946025,"Mertilla township, Meade County, Kansas",207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,46025,20,207.0,0.0
2011916450,"Crooked Creek township, Meade County, Kansas",119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,16450,20,119.0,0.0
2012512850,"Cherokee township, Montgomery County, Kansas",285.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,12850,20,285.0,0.0
2012512925,"Cherryvale city, Montgomery County, Kansas",2100.0,2064.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,12925,20,2091.0,9.0
2012533875,"Independence city, Montgomery County, Kansas",8276.0,7946.0,84.0,135.0,19.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,125,33875,20,8115.0,161.0
2012510375,"Caney city, Montgomery County, Kansas",1890.0,1811.0,37.0,26.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,125,10375,20,1864.0,26.0
2012533900,"Independence township, Montgomery County, Kansas",2383.0,2357.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,33900,20,2377.0,6.0
2012554525,"Parker township, Montgomery County, Kansas",1292.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,54525,20,1292.0,0.0
2012523325,"Fawn Creek township, Montgomery County, Kansas",1608.0,1551.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,125,23325,20,1608.0,0.0
