geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
5002111950,"Castleton town, Rutland County, Vermont",4602.0,4444.0,25.0,25.0,26.0,0.0,0.0,45.0,37.0,021,11950,50,26.0,70.0
5002155600,"Pittsford town, Rutland County, Vermont",2870.0,2774.0,15.0,28.0,41.0,0.0,0.0,0.0,12.0,021,55600,50,41.0,28.0
5002165275,"Shrewsbury town, Rutland County, Vermont",1140.0,1094.0,0.0,3.0,10.0,0.0,0.0,33.0,0.0,021,65275,50,10.0,36.0
500217750,"Brandon town, Rutland County, Vermont",3829.0,3694.0,0.0,65.0,34.0,0.0,0.0,8.0,28.0,021,7750,50,34.0,73.0
5002134450,"Hubbardton town, Rutland County, Vermont",559.0,539.0,0.0,0.0,4.0,0.0,0.0,12.0,4.0,021,34450,50,4.0,12.0
5002137685,"Killington town, Rutland County, Vermont",709.0,675.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,021,37685,50,28.0,6.0
5002144800,"Middletown Springs town, Rutland County, Vermont",835.0,811.0,0.0,0.0,7.0,0.0,0.0,7.0,10.0,021,44800,50,7.0,7.0
5002144125,"Mendon town, Rutland County, Vermont",968.0,928.0,0.0,0.0,13.0,0.0,0.0,16.0,11.0,021,44125,50,13.0,16.0
5002147200,"Mount Holly town, Rutland County, Vermont",1231.0,1225.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,021,47200,50,6.0,0.0
5002182300,"West Rutland town, Rutland County, Vermont",2454.0,2339.0,0.0,0.0,0.0,0.0,26.0,34.0,55.0,021,82300,50,0.0,60.0
5002157250,"Proctor town, Rutland County, Vermont",1668.0,1612.0,13.0,0.0,5.0,0.0,0.0,14.0,24.0,021,57250,50,5.0,14.0
5002135425,"Ira town, Rutland County, Vermont",424.0,417.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,021,35425,50,0.0,5.0
500215200,"Benson town, Rutland County, Vermont",1043.0,1018.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,021,5200,50,0.0,15.0
5002114500,"Clarendon town, Rutland County, Vermont",2403.0,2244.0,26.0,0.0,31.0,0.0,0.0,18.0,84.0,021,14500,50,31.0,18.0
5002116825,"Danby town, Rutland County, Vermont",1413.0,1378.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,021,16825,50,0.0,4.0
5002125375,"Fair Haven town, Rutland County, Vermont",2635.0,2469.0,0.0,10.0,59.0,0.0,0.0,12.0,85.0,021,25375,50,59.0,22.0
5002156875,"Poultney town, Rutland County, Vermont",3349.0,3178.0,37.0,0.0,13.0,0.0,3.0,64.0,54.0,021,56875,50,13.0,67.0
5002147425,"Mount Tabor town, Rutland County, Vermont",265.0,245.0,0.0,8.0,2.0,0.0,2.0,0.0,8.0,021,47425,50,2.0,10.0
5002155450,"Pittsfield town, Rutland County, Vermont",412.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,021,55450,50,0.0,0.0
5002161225,"Rutland city, Rutland County, Vermont",15740.0,14770.0,197.0,9.0,333.0,0.0,8.0,153.0,270.0,021,61225,50,333.0,170.0
5002114350,"Chittenden town, Rutland County, Vermont",1245.0,1212.0,0.0,0.0,5.0,0.0,0.0,10.0,18.0,021,14350,50,5.0,10.0
5002154250,"Pawlet town, Rutland County, Vermont",1344.0,1270.0,27.0,25.0,0.0,0.0,0.0,0.0,22.0,021,54250,50,0.0,25.0
5002172925,"Tinmouth town, Rutland County, Vermont",601.0,587.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,021,72925,50,0.0,14.0
5002175925,"Wallingford town, Rutland County, Vermont",2045.0,2025.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,021,75925,50,3.0,0.0
5002177950,"Wells town, Rutland County, Vermont",922.0,906.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,021,77950,50,6.0,10.0
5002180875,"West Haven town, Rutland County, Vermont",313.0,302.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,021,80875,50,0.0,8.0
5002171050,"Sudbury town, Rutland County, Vermont",614.0,602.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,021,71050,50,6.0,0.0
5002161300,"Rutland town, Rutland County, Vermont",4043.0,3848.0,105.0,22.0,0.0,0.0,0.0,42.0,26.0,021,61300,50,0.0,64.0
5001928075,"Glover town, Orleans County, Vermont",1090.0,1065.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,019,28075,50,0.0,2.0
5001973525,"Troy town, Orleans County, Vermont",1455.0,1394.0,3.0,43.0,2.0,0.0,0.0,13.0,0.0,019,73525,50,2.0,56.0
50019475,"Albany town, Orleans County, Vermont",921.0,879.0,0.0,2.0,9.0,0.0,0.0,12.0,19.0,019,475,50,9.0,14.0
5001930175,"Greensboro town, Orleans County, Vermont",729.0,688.0,3.0,0.0,0.0,0.0,0.0,17.0,21.0,019,30175,50,0.0,17.0
5001936325,"Jay town, Orleans County, Vermont",677.0,659.0,11.0,0.0,3.0,0.0,0.0,4.0,0.0,019,36325,50,3.0,4.0
5001935575,"Irasburg town, Orleans County, Vermont",1241.0,1183.0,19.0,0.0,0.0,0.0,0.0,0.0,39.0,019,35575,50,0.0,0.0
5001980200,"Westfield town, Orleans County, Vermont",562.0,549.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,019,80200,50,2.0,11.0
5001913150,"Charleston town, Orleans County, Vermont",1036.0,1002.0,0.0,4.0,8.0,0.0,0.0,19.0,3.0,019,13150,50,8.0,23.0
5001917350,"Derby town, Orleans County, Vermont",4409.0,4206.0,9.0,0.0,32.0,0.0,34.0,77.0,51.0,019,17350,50,32.0,111.0
5001940525,"Lowell town, Orleans County, Vermont",767.0,739.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,019,40525,50,0.0,0.0
5001933775,"Holland town, Orleans County, Vermont",661.0,641.0,0.0,3.0,0.0,0.0,2.0,12.0,3.0,019,33775,50,0.0,17.0
5001948850,"Newport city, Orleans County, Vermont",4372.0,4259.0,27.0,4.0,0.0,0.0,0.0,66.0,16.0,019,48850,50,0.0,70.0
5001946450,"Morgan town, Orleans County, Vermont",514.0,469.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,019,46450,50,0.0,3.0
5001948925,"Newport town, Orleans County, Vermont",2234.0,2118.0,0.0,6.0,4.0,0.0,0.0,11.0,95.0,019,48925,50,4.0,17.0
500193550,"Barton town, Orleans County, Vermont",2647.0,2426.0,31.0,53.0,30.0,0.0,0.0,95.0,12.0,019,3550,50,30.0,148.0
5001981700,"Westmore town, Orleans County, Vermont",342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,019,81700,50,0.0,0.0
500199850,"Brownington town, Orleans County, Vermont",1052.0,1016.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,019,9850,50,0.0,36.0
5001916150,"Coventry town, Orleans County, Vermont",1027.0,999.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,019,16150,50,0.0,22.0
5001916300,"Craftsbury town, Orleans County, Vermont",1215.0,1100.0,1.0,4.0,0.0,0.0,0.0,90.0,20.0,019,16300,50,0.0,94.0
5001329275,"Grand Isle town, Grand Isle County, Vermont",2229.0,2019.0,0.0,18.0,3.0,0.0,0.0,149.0,40.0,013,29275,50,3.0,167.0
5001350650,"North Hero town, Grand Isle County, Vermont",968.0,891.0,0.0,8.0,1.0,0.0,8.0,21.0,39.0,013,50650,50,1.0,37.0
5001367000,"South Hero town, Grand Isle County, Vermont",1611.0,1503.0,0.0,24.0,14.0,0.0,0.0,42.0,28.0,013,67000,50,14.0,66.0
5001335875,"Isle La Motte town, Grand Isle County, Vermont",494.0,476.0,0.0,0.0,3.0,0.0,0.0,10.0,5.0,013,35875,50,3.0,10.0
500177600,"Braintree town, Orange County, Vermont",1105.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,017,7600,50,0.0,0.0
5001773675,"Tunbridge town, Orange County, Vermont",1172.0,1150.0,0.0,10.0,0.0,0.0,0.0,7.0,5.0,017,73675,50,0.0,17.0
5001774950,"Vershire town, Orange County, Vermont",720.0,644.0,24.0,21.0,5.0,0.0,0.0,16.0,10.0,017,74950,50,5.0,37.0
