geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
4902591591,"Kanab CCD, Kane County, Utah",92.0,0.0,0.0,13.0,0.0,17.0,0.0,12.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0,22.0,0.0,025,91591,49
4905390817,"Enterprise CCD, Washington County, Utah",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,053,90817,49
4905392924,"St. George CCD, Washington County, Utah",3029.0,148.0,152.0,206.0,239.0,172.0,312.0,246.0,166.0,202.0,413.0,140.0,268.0,147.0,11.0,146.0,61.0,053,92924,49
4902592494,"Orderville CCD, Kane County, Utah",11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,025,92494,49
4904392580,"Park City CCD, Summit County, Utah",810.0,143.0,43.0,33.0,33.0,0.0,55.0,66.0,34.0,0.0,126.0,64.0,59.0,39.0,33.0,25.0,57.0,043,92580,49
4904391548,"Kamas CCD, Summit County, Utah",225.0,0.0,58.0,0.0,12.0,8.0,0.0,18.0,0.0,10.0,12.0,8.0,18.0,30.0,28.0,5.0,18.0,043,91548,49
4904390430,"Coalville CCD, Summit County, Utah",141.0,20.0,0.0,35.0,0.0,0.0,5.0,9.0,0.0,0.0,8.0,11.0,33.0,0.0,0.0,20.0,0.0,043,90430,49
4901993526,"Uintah and Ouray CCD, Grand County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,019,93526,49
4901991935,"Moab CCD, Grand County, Utah",378.0,121.0,0.0,96.0,18.0,38.0,0.0,21.0,0.0,39.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,019,91935,49
4903190387,"Circleville CCD, Piute County, Utah",11.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,031,90387,49
