geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
5403392352,"Northern district, Harrison County, West Virginia",10196.0,9894.0,19.0,0.0,22.0,3.0,0.0,133.0,125.0,033,92352,54,25.0,133.0
5403392952,"Southwest district, Harrison County, West Virginia",11345.0,10942.0,127.0,0.0,18.0,0.0,0.0,129.0,129.0,033,92952,54,18.0,129.0
5403392932,"South Urban district, Harrison County, West Virginia",11647.0,10802.0,252.0,0.0,54.0,0.0,0.0,305.0,234.0,033,92932,54,54.0,305.0
5403392923,"Southern district, Harrison County, West Virginia",12467.0,11844.0,179.0,0.0,65.0,0.0,0.0,117.0,262.0,033,92923,54,65.0,117.0
5403392368,"North Urban district, Harrison County, West Virginia",9642.0,8783.0,232.0,7.0,47.0,18.0,0.0,383.0,172.0,033,92368,54,65.0,390.0
5403390975,"Eastern district, Harrison County, West Virginia",13141.0,12370.0,321.0,0.0,180.0,0.0,0.0,129.0,141.0,033,90975,54,180.0,129.0
5406990824,"District 2, Ohio County, West Virginia",11958.0,10183.0,1111.0,9.0,200.0,0.0,16.0,295.0,144.0,069,90824,54,200.0,320.0
5406990862,"District 3, Ohio County, West Virginia",15174.0,14412.0,310.0,30.0,74.0,0.0,58.0,212.0,78.0,069,90862,54,74.0,300.0
5406990788,"District 1, Ohio County, West Virginia",15774.0,15027.0,294.0,27.0,47.0,0.0,0.0,154.0,225.0,069,90788,54,47.0,181.0
5408591380,"Grant district, Ritchie County, West Virginia",1821.0,1727.0,0.0,0.0,0.0,0.0,58.0,36.0,0.0,085,91380,54,0.0,94.0
5408592244,"Murphy district, Ritchie County, West Virginia",1286.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,085,92244,54,0.0,0.0
5408593336,"Union district, Ritchie County, West Virginia",3434.0,3412.0,5.0,0.0,0.0,0.0,0.0,8.0,9.0,085,93336,54,0.0,8.0
5408590552,"Clay district, Ritchie County, West Virginia",3464.0,3462.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,085,90552,54,0.0,2.0
