geoid,name,total,only_english,spanish_and_english,spanish_no_english,french_and_english,french_no_english,germanic_and_english,germanic_no_english,slavic_and_english,slavic_no_english,other_indoeuropean_and_english,other_indoeuropean_no_english,korean_and_english,korean_no_english,chinese_and_english,chinese_no_english,vietnamese_and_english,vietnamese_no_english,tagalog_and_english,tagalog_no_english,other_asian_and_english,other_asian_no_english,arabic_and_english,arabic_no_english,other_and_english,other_no_english,county,county subdivision,state,total_english,total_no_english
4902591591,"Kanab CCD, Kane County, Utah",5561.0,5350.0,57.0,34.0,0.0,0.0,68.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,15.0,15.0,025,91591,49,5503.0,58.0
4905390817,"Enterprise CCD, Washington County, Utah",1938.0,1856.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,3.0,0.0,053,90817,49,1899.0,39.0
4905392924,"St. George CCD, Washington County, Utah",116291.0,104892.0,5585.0,3325.0,213.0,18.0,324.0,65.0,152.0,59.0,416.0,31.0,36.0,6.0,199.0,130.0,0.0,56.0,103.0,0.0,366.0,74.0,71.0,0.0,147.0,23.0,053,92924,49,112504.0,3787.0
4902592494,"Orderville CCD, Kane County, Utah",1269.0,1256.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,025,92494,49,1264.0,5.0
4904392580,"Park City CCD, Summit County, Utah",25548.0,21871.0,1360.0,1172.0,226.0,37.0,280.0,0.0,35.0,0.0,174.0,22.0,11.0,9.0,39.0,7.0,0.0,0.0,47.0,81.0,38.0,10.0,0.0,0.0,106.0,23.0,043,92580,49,24187.0,1361.0
4904391548,"Kamas CCD, Summit County, Utah",6276.0,5565.0,316.0,327.0,21.0,0.0,8.0,0.0,2.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,043,91548,49,5936.0,340.0
4904390430,"Coalville CCD, Summit County, Utah",5573.0,5068.0,175.0,308.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,043,90430,49,5254.0,319.0
4901993526,"Uintah and Ouray CCD, Grand County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,019,93526,49,0.0,0.0
4901991935,"Moab CCD, Grand County, Utah",8693.0,8121.0,120.0,218.0,0.0,0.0,45.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,130.0,17.0,019,91935,49,8446.0,247.0
4903190387,"Circleville CCD, Piute County, Utah",1156.0,1086.0,45.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,031,90387,49,1142.0,14.0
4903191849,"Marysvale CCD, Piute County, Utah",613.0,610.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,031,91849,49,613.0,0.0
4903392752,"Randolph-Woodruff CCD, Rich County, Utah",1045.0,1028.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,033,92752,49,1029.0,16.0
4903391032,"Garden City-Laketown CCD, Rich County, Utah",1081.0,994.0,83.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,033,91032,49,1081.0,0.0
4905193612,"Uintah and Ouray CCD, Wasatch County, Utah",21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,051,93612,49,21.0,0.0
4905193139,"Soldier Summit CCD, Wasatch County, Utah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,051,93139,49,0.0,0.0
4900190086,"Beaver CCD, Beaver County, Utah",3347.0,3198.0,100.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,90086,49,3298.0,49.0
4900191892,"Milford-Minersville CCD, Beaver County, Utah",2500.0,2149.0,178.0,159.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,91892,49,2337.0,163.0
4900390258,"Brigham City CCD, Box Elder County, Utah",25992.0,24011.0,1114.0,427.0,21.0,0.0,167.0,8.0,12.0,3.0,39.0,0.0,0.0,2.0,36.0,20.0,0.0,0.0,6.0,8.0,45.0,29.0,12.0,0.0,20.0,12.0,003,90258,49,25483.0,509.0
4900393440,"Tremonton CCD, Box Elder County, Utah",18988.0,17566.0,701.0,372.0,10.0,0.0,29.0,19.0,2.0,0.0,28.0,40.0,0.0,4.0,14.0,0.0,0.0,0.0,3.0,12.0,57.0,58.0,0.0,0.0,73.0,0.0,003,93440,49,18483.0,505.0
4900393827,"West Box Elder CCD, Box Elder County, Utah",181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,93827,49,181.0,0.0
4900391419,"Howell-Snowville CCD, Box Elder County, Utah",2495.0,2410.0,59.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,003,91419,49,2485.0,10.0
4902192623,"Parowan CCD, Iron County, Utah",3713.0,3461.0,147.0,31.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,14.0,0.0,021,92623,49,3662.0,51.0
4902190129,"Beryl-Newcastle CCD, Iron County, Utah",662.0,615.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,021,90129,49,652.0,10.0
4902190344,"Cedar City CCD, Iron County, Utah",40047.0,37022.0,1581.0,719.0,33.0,22.0,146.0,0.0,41.0,0.0,198.0,17.0,18.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,109.0,6.0,0.0,0.0,70.0,36.0,021,90344,49,39227.0,820.0
4903992150,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",10989.0,10100.0,439.0,233.0,4.0,0.0,1.0,3.0,28.0,0.0,47.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,3.0,0.0,12.0,4.0,0.0,4.0,78.0,16.0,039,92150,49,10720.0,269.0
4903991204,"Gunnison CCD, Sanpete County, Utah",5455.0,4446.0,600.0,288.0,16.0,0.0,8.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,15.0,0.0,41.0,0.0,039,91204,49,5132.0,323.0
