geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1210190481,"Central Pasco CCD, Pasco County, Florida",46998.0,44906.0,91.0,42274.0,2541.0,2092.0,101,90481,12,42365.0,4633.0
1204190130,"Bell CCD, Gilchrist County, Florida",2263.0,1642.0,4.0,1311.0,327.0,621.0,041,90130,12,1315.0,948.0
1212191950,"Live Oak CCD, Suwannee County, Florida",6429.0,5315.0,64.0,4608.0,643.0,1114.0,121,91950,12,4672.0,1757.0
1210192860,"Port Richey CCD, Pasco County, Florida",47288.0,40450.0,177.0,36200.0,4073.0,6838.0,101,92860,12,36377.0,10911.0
1205593120,"Sebring CCD, Highlands County, Florida",18453.0,14763.0,327.0,12727.0,1709.0,3690.0,055,93120,12,13054.0,5399.0
1205591846,"Lake Placid CCD, Highlands County, Florida",9689.0,7052.0,118.0,5898.0,1036.0,2637.0,055,91846,12,6016.0,3673.0
1205590091,"Avon Park CCD, Highlands County, Florida",13208.0,10445.0,238.0,9090.0,1117.0,2763.0,055,90091,12,9328.0,3880.0
1212190299,"Branford CCD, Suwannee County, Florida",2595.0,2113.0,19.0,1995.0,99.0,482.0,121,90299,12,2014.0,581.0
1210190741,"Dade City CCD, Pasco County, Florida",5613.0,4685.0,90.0,3812.0,783.0,928.0,101,90741,12,3902.0,1711.0
1210192327,"New Port Richey CCD, Pasco County, Florida",69715.0,58782.0,385.0,51949.0,6448.0,10933.0,101,92327,12,52334.0,17381.0
1204193432,"Trenton CCD, Gilchrist County, Florida",4136.0,3360.0,20.0,2655.0,685.0,776.0,041,93432,12,2675.0,1461.0
1212190858,"Dowling Park CCD, Suwannee County, Florida",3193.0,2714.0,0.0,2409.0,305.0,479.0,121,90858,12,2409.0,784.0
1212192002,"McAlpin-Wellborn CCD, Suwannee County, Florida",3074.0,2454.0,15.0,2187.0,252.0,620.0,121,92002,12,2202.0,872.0
1200191248,"Gainesville CCD, Alachua County, Florida",66510.0,59423.0,125.0,54091.0,5207.0,7087.0,001,91248,12,54216.0,12294.0
1200191469,"Hawthorne CCD, Alachua County, Florida",2246.0,1536.0,95.0,1283.0,158.0,710.0,001,91469,12,1378.0,868.0
1200192314,"Newberry-Archer CCD, Alachua County, Florida",8784.0,8024.0,55.0,7309.0,660.0,760.0,001,92314,12,7364.0,1420.0
