geoid,name,total_population_16over,in_labor_force,civilian,civilian_employed,civilian_unemployed,armed_forces,not_in_labor_force,county,county subdivision,state
3802329420,"Garnet township, Divide County, North Dakota",23.0,15.0,15.0,15.0,0.0,0.0,8.0,023,29420,38
3802319500,"De Witt township, Divide County, North Dakota",10.0,5.0,5.0,5.0,0.0,0.0,5.0,023,19500,38
3802323140,"Elkhorn township, Divide County, North Dakota",8.0,8.0,8.0,8.0,0.0,0.0,0.0,023,23140,38
3802328220,"Frazier township, Divide County, North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,28220,38
3802380900,"Upland township, Divide County, North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,80900,38
3802346740,"Lincoln Valley township, Divide County, North Dakota",7.0,7.0,7.0,7.0,0.0,0.0,0.0,023,46740,38
3802363340,"Plumer township, Divide County, North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,63340,38
3802373420,"Sioux Trail township, Divide County, North Dakota",87.0,69.0,69.0,69.0,0.0,0.0,18.0,023,73420,38
3802373700,"Smoky Butte township, Divide County, North Dakota",2.0,0.0,0.0,0.0,0.0,0.0,2.0,023,73700,38
3802310780,"Burg township, Divide County, North Dakota",8.0,8.0,8.0,8.0,0.0,0.0,0.0,023,10780,38
3802314900,"Clinton township, Divide County, North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,14900,38
3802326340,"Fillmore township, Divide County, North Dakota",63.0,41.0,41.0,41.0,0.0,0.0,22.0,023,26340,38
3802360700,"Palmer township, Divide County, North Dakota",46.0,38.0,38.0,38.0,0.0,0.0,8.0,023,60700,38
3802336500,"Hayland township, Divide County, North Dakota",16.0,16.0,16.0,16.0,0.0,0.0,0.0,023,36500,38
3802352260,"Mentor township, Divide County, North Dakota",15.0,0.0,0.0,0.0,0.0,0.0,15.0,023,52260,38
380231900,"Ambrose township, Divide County, North Dakota",4.0,4.0,4.0,4.0,0.0,0.0,0.0,023,1900,38
380237940,"Blooming Valley township, Divide County, North Dakota",128.0,104.0,104.0,104.0,0.0,0.0,24.0,023,7940,38
3802315020,"Coalfield township, Divide County, North Dakota",80.0,75.0,75.0,75.0,0.0,0.0,5.0,023,15020,38
3802376300,"Stoneview township, Divide County, North Dakota",12.0,12.0,12.0,12.0,0.0,0.0,0.0,023,76300,38
3802331580,"Gooseneck township, Divide County, North Dakota",31.0,15.0,15.0,15.0,0.0,0.0,16.0,023,31580,38
3802336300,"Hawkeye township, Divide County, North Dakota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,36300,38
3802380260,"Twin Butte township, Divide County, North Dakota",23.0,1.0,1.0,1.0,0.0,0.0,22.0,023,80260,38
3802316940,"Crosby city, Divide County, North Dakota",848.0,451.0,451.0,451.0,0.0,0.0,397.0,023,16940,38
3802317940,"Daneville township, Divide County, North Dakota",39.0,27.0,27.0,27.0,0.0,0.0,12.0,023,17940,38
