geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
1000391924,"Lower Christiana CCD, New Castle County, Delaware",13808.0,11948.0,41.0,10404.0,1503.0,1860.0,003,91924,10,10445.0,3363.0
1000392960,"Piedmont CCD, New Castle County, Delaware",10929.0,10299.0,72.0,9943.0,284.0,630.0,003,92960,10,10015.0,914.0
1000393996,"Wilmington CCD, New Castle County, Delaware",28484.0,21303.0,190.0,17351.0,3762.0,7181.0,003,93996,10,17541.0,10943.0
1000393256,"Red Lion CCD, New Castle County, Delaware",3205.0,2980.0,8.0,2870.0,102.0,225.0,003,93256,10,2878.0,327.0
1000393848,"Upper Christiana CCD, New Castle County, Delaware",10072.0,9194.0,26.0,8560.0,608.0,878.0,003,93848,10,8586.0,1486.0
1000390148,"Brandywine CCD, New Castle County, Delaware",31384.0,28190.0,110.0,25311.0,2769.0,3194.0,003,90148,10,25421.0,5963.0
1000392072,"Middletown-Odessa CCD, New Castle County, Delaware",17836.0,16821.0,74.0,16015.0,732.0,1015.0,003,92072,10,16089.0,1747.0
1000393108,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",16783.0,15158.0,70.0,13955.0,1133.0,1625.0,003,93108,10,14025.0,2758.0
1000591628,"Laurel-Delmar CCD, Sussex County, Delaware",8617.0,7157.0,111.0,5628.0,1418.0,1460.0,005,91628,10,5739.0,2878.0
1000592664,"Milton CCD, Sussex County, Delaware",7546.0,6621.0,25.0,5956.0,640.0,925.0,005,92664,10,5981.0,1565.0
1000392812,"New Castle CCD, New Castle County, Delaware",31536.0,28027.0,193.0,24540.0,3294.0,3509.0,003,92812,10,24733.0,6803.0
1000590296,"Bridgeville-Greenwood CCD, Sussex County, Delaware",4767.0,3963.0,40.0,3204.0,719.0,804.0,005,90296,10,3244.0,1523.0
1000591776,"Lewes CCD, Sussex County, Delaware",15767.0,14516.0,76.0,13339.0,1101.0,1251.0,005,91776,10,13415.0,2352.0
1000592516,"Millsboro CCD, Sussex County, Delaware",11792.0,10192.0,48.0,8960.0,1184.0,1600.0,005,92516,10,9008.0,2784.0
1000593404,"Seaford CCD, Sussex County, Delaware",9723.0,7892.0,50.0,6497.0,1345.0,1831.0,005,93404,10,6547.0,3176.0
1000592368,"Milford South CCD, Sussex County, Delaware",8543.0,7160.0,70.0,6428.0,662.0,1383.0,005,92368,10,6498.0,2045.0
1000591036,"Georgetown CCD, Sussex County, Delaware",5011.0,3944.0,49.0,3127.0,768.0,1067.0,005,91036,10,3176.0,1835.0
1000191480,"Kenton CCD, Kent County, Delaware",2525.0,2059.0,18.0,1807.0,234.0,466.0,001,91480,10,1825.0,700.0
1000192220,"Milford North CCD, Kent County, Delaware",4479.0,3793.0,44.0,3327.0,422.0,686.0,001,92220,10,3371.0,1108.0
1000191332,"Harrington CCD, Kent County, Delaware",4673.0,4066.0,9.0,3429.0,628.0,607.0,001,91332,10,3438.0,1235.0
1000190888,"Felton CCD, Kent County, Delaware",2926.0,2528.0,0.0,2165.0,363.0,398.0,001,90888,10,2165.0,761.0
1000190740,"Dover CCD, Kent County, Delaware",29436.0,26420.0,172.0,23845.0,2403.0,3016.0,001,90740,10,24017.0,5419.0
1000190444,"Central Kent CCD, Kent County, Delaware",9720.0,8894.0,101.0,8031.0,762.0,826.0,001,90444,10,8132.0,1588.0
1000193700,"Smyrna CCD, Kent County, Delaware",9622.0,8862.0,53.0,8348.0,461.0,760.0,001,93700,10,8401.0,1221.0
1000392738,"Newark CCD, New Castle County, Delaware",23925.0,22085.0,99.0,19994.0,1992.0,1840.0,003,92738,10,20093.0,3832.0
1000391110,"Glasgow CCD, New Castle County, Delaware",14692.0,14260.0,0.0,13418.0,842.0,432.0,003,91110,10,13418.0,1274.0
1000593552,"Selbyville-Frankford CCD, Sussex County, Delaware",14556.0,13022.0,84.0,11791.0,1147.0,1534.0,005,93552,10,11875.0,2681.0
