geoid,name,total,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",47938.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",11193.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",41369.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",4292.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",3003.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",11228.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",6310.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",4646.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",8948.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",19657.0,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",36124.0,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",1617.0,001,92430,15
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",115160.0,003,91800,15
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",45685.0,003,93420,15
1500390270,"Ewa CCD, Honolulu County, Hawaii",344153.0,003,90270,15
1500393510,"Waialua CCD, Honolulu County, Hawaii",12733.0,003,93510,15
1500391710,"Koolauloa CCD, Honolulu County, Hawaii",20788.0,003,91710,15
1500393600,"Waianae CCD, Honolulu County, Hawaii",49089.0,003,93600,15
1500390810,"Honolulu CCD, Honolulu County, Hawaii",402452.0,003,90810,15
1500991890,"Kula CCD, Maui County, Hawaii",13506.0,009,91890,15
1500992250,"Makawao-Paia CCD, Maui County, Hawaii",20563.0,009,92250,15
1500991530,"Kihei CCD, Maui County, Hawaii",24482.0,009,91530,15
1500990360,"Haiku-Pauwela CCD, Maui County, Hawaii",9226.0,009,90360,15
1500990450,"Hana CCD, Maui County, Hawaii",1726.0,009,90450,15
1500993870,"Wailuku CCD, Maui County, Hawaii",22234.0,009,93870,15
1500992070,"Lanai CCD, Maui County, Hawaii",3203.0,009,92070,15
1500993690,"Waihee-Waikapu CCD, Maui County, Hawaii",7647.0,009,93690,15
1500991980,"Lahaina CCD, Maui County, Hawaii",23568.0,009,91980,15
1500993960,"West Molokai CCD, Maui County, Hawaii",2751.0,009,93960,15
1500990090,"East Molokai CCD, Maui County, Hawaii",4143.0,009,90090,15
1500990900,"Kahului CCD, Maui County, Hawaii",30706.0,009,90900,15
1500993060,"Puunene CCD, Maui County, Hawaii",0.0,009,93060,15
1500993330,"Spreckelsville CCD, Maui County, Hawaii",339.0,009,93330,15
1500792340,"Niihau CCD, Kauai County, Hawaii",0.0,007,92340,15
1500791440,"Kekaha-Waimea CCD, Kauai County, Hawaii",5337.0,007,91440,15
1500792160,"Lihue CCD, Kauai County, Hawaii",6878.0,007,92160,15
1500792970,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",11374.0,007,92970,15
1500791260,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",4133.0,007,91260,15
1500790180,"Eleele-Kalaheo CCD, Kauai County, Hawaii",9527.0,007,90180,15
1500791080,"Kapaa CCD, Kauai County, Hawaii",8105.0,007,91080,15
1500793780,"Wailua-Anahola CCD, Kauai County, Hawaii",13687.0,007,93780,15
1500790540,"Hanalei CCD, Kauai County, Hawaii",5844.0,007,90540,15
1500791620,"Koloa-Poipu CCD, Kauai County, Hawaii",6208.0,007,91620,15
1500590990,"Kalawao CCD, Kalawao County, Hawaii",86.0,005,90990,15
