geoid,name,total,white_alone,black_alone,american_indian_and_alaska_native,asian_alone,native_hawaiian_and_pacific_islander,other_alone,two_or_more_races,latino_alone,county,county subdivision,state,asian_all,other_all
3504592970,"Shiprock-Sanostee CCD, San Juan County, New Mexico",17319.0,255.0,26.0,16558.0,152.0,6.0,0.0,106.0,216.0,045,92970,35,158.0,16664.0
3504590360,"Bloomfield CCD, San Juan County, New Mexico",16808.0,6947.0,23.0,2959.0,55.0,0.0,0.0,220.0,6604.0,045,90360,35,55.0,3179.0
3504591290,"Farmington CCD, San Juan County, New Mexico",53920.0,24593.0,556.0,14854.0,464.0,11.0,151.0,1485.0,11806.0,045,91290,35,475.0,16490.0
3504592160,"Naschitti CCD, San Juan County, New Mexico",1882.0,30.0,0.0,1765.0,5.0,0.0,0.0,36.0,46.0,045,92160,35,5.0,1801.0
3504590180,"Aztec CCD, San Juan County, New Mexico",26045.0,16644.0,29.0,3389.0,64.0,52.0,0.0,498.0,5369.0,045,90180,35,116.0,3887.0
3503792730,"San Jon CCD, Quay County, New Mexico",483.0,362.0,0.0,0.0,0.0,0.0,0.0,16.0,105.0,037,92730,35,0.0,16.0
3503793540,"Tucumcari CCD, Quay County, New Mexico",6600.0,2866.0,133.0,71.0,34.0,17.0,22.0,41.0,3416.0,037,93540,35,51.0,134.0
3502791500,"Hondo CCD, Lincoln County, New Mexico",1284.0,500.0,0.0,0.0,0.0,0.0,0.0,60.0,724.0,027,91500,35,0.0,60.0
3503791830,"Logan-Nara Visa CCD, Quay County, New Mexico",1071.0,778.0,0.0,13.0,21.0,0.0,0.0,13.0,246.0,037,91830,35,21.0,26.0
3503791530,"House-Forrest CCD, Quay County, New Mexico",293.0,254.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,037,91530,35,0.0,31.0
3502790780,"Corona CCD, Lincoln County, New Mexico",359.0,318.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,027,90780,35,0.0,7.0
3502790510,"Carrizozo CCD, Lincoln County, New Mexico",1218.0,727.0,10.0,113.0,1.0,0.0,0.0,40.0,327.0,027,90510,35,1.0,153.0
3502790450,"Capitan CCD, Lincoln County, New Mexico",2722.0,1968.0,100.0,32.0,0.0,0.0,0.0,39.0,583.0,027,90450,35,0.0,71.0
3502792700,"Ruidoso CCD, Lincoln County, New Mexico",13914.0,8841.0,0.0,163.0,102.0,0.0,0.0,252.0,4556.0,027,92700,35,102.0,415.0
3500591410,"Hagerman CCD, Chaves County, New Mexico",2568.0,878.0,2.0,5.0,0.0,0.0,0.0,0.0,1683.0,005,91410,35,0.0,5.0
3500592280,"Northwest Chaves CCD, Chaves County, New Mexico",3282.0,2284.0,0.0,54.0,0.0,0.0,0.0,14.0,930.0,005,92280,35,0.0,68.0
3500593240,"Southwest Chaves CCD, Chaves County, New Mexico",6715.0,1945.0,29.0,238.0,16.0,8.0,0.0,39.0,4440.0,005,93240,35,24.0,277.0
3500590960,"Dexter CCD, Chaves County, New Mexico",3004.0,758.0,35.0,34.0,6.0,0.0,0.0,0.0,2171.0,005,90960,35,6.0,34.0
3500593090,"Southeast Chaves CCD, Chaves County, New Mexico",1409.0,680.0,4.0,10.0,0.0,0.0,0.0,26.0,689.0,005,93090,35,0.0,36.0
3500592670,"Roswell CCD, Chaves County, New Mexico",48396.0,19811.0,938.0,163.0,387.0,23.0,56.0,586.0,26432.0,005,92670,35,410.0,805.0
3500592190,"Northeast Chaves CCD, Chaves County, New Mexico",80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,005,92190,35,0.0,0.0
3502591950,"Lovington CCD, Lea County, New Mexico",15573.0,4987.0,113.0,22.0,0.0,0.0,32.0,86.0,10333.0,025,91950,35,0.0,140.0
3502591620,"Jal CCD, Lea County, New Mexico",2183.0,951.0,0.0,11.0,8.0,0.0,0.0,25.0,1188.0,025,91620,35,8.0,36.0
3502591470,"Hobbs CCD, Lea County, New Mexico",47240.0,17701.0,2404.0,402.0,23.0,27.0,131.0,867.0,25685.0,025,91470,35,50.0,1400.0
3502591230,"Eunice CCD, Lea County, New Mexico",3256.0,1553.0,0.0,5.0,0.0,0.0,0.0,0.0,1698.0,025,91230,35,0.0,5.0
3502593360,"Tatum CCD, Lea County, New Mexico",1253.0,636.0,0.0,12.0,0.0,0.0,0.0,8.0,597.0,025,93360,35,0.0,20.0
3504992880,"Santa Fe South CCD, Santa Fe County, New Mexico",41165.0,23748.0,217.0,453.0,633.0,9.0,14.0,519.0,15572.0,049,92880,35,642.0,986.0
3504992820,"Santa Fe CCD, Santa Fe County, New Mexico",88665.0,35936.0,650.0,1292.0,1097.0,73.0,195.0,1242.0,48180.0,049,92820,35,1170.0,2729.0
3504992850,"Santa Fe North CCD, Santa Fe County, New Mexico",17684.0,3614.0,77.0,1961.0,71.0,10.0,31.0,158.0,11762.0,049,92850,35,81.0,2150.0
3505990660,"Clayton North CCD, Union County, New Mexico",627.0,502.0,0.0,5.0,1.0,0.0,0.0,0.0,119.0,059,90660,35,1.0,5.0
3505990690,"Clayton South CCD, Union County, New Mexico",3589.0,1690.0,55.0,87.0,0.0,0.0,17.0,119.0,1621.0,059,90690,35,0.0,223.0
3505193510,"Truth or Consequences West CCD, Sierra County, New Mexico",2601.0,1309.0,0.0,0.0,0.0,0.0,8.0,89.0,1195.0,051,93510,35,0.0,97.0
3505193480,"Truth or Consequences East CCD, Sierra County, New Mexico",8653.0,6090.0,62.0,121.0,58.0,0.0,0.0,150.0,2172.0,051,93480,35,58.0,271.0
3505391980,"Magdalena CCD, Socorro County, New Mexico",2165.0,822.0,0.0,846.0,0.0,0.0,0.0,21.0,476.0,053,91980,35,0.0,867.0
3505390630,"Claunch CCD, Socorro County, New Mexico",75.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,053,90630,35,0.0,0.0
3504192430,"Portales CCD, Roosevelt County, New Mexico",16457.0,8192.0,541.0,103.0,94.0,0.0,23.0,314.0,7190.0,041,92430,35,94.0,440.0
3504191140,"Elida CCD, Roosevelt County, New Mexico",1130.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,041,91140,35,0.0,0.0
3504191080,"Dora CCD, Roosevelt County, New Mexico",1726.0,1262.0,0.0,1.0,0.0,0.0,0.0,64.0,399.0,041,91080,35,0.0,65.0
3502891860,"Los Alamos CCD, Los Alamos County, New Mexico",12120.0,8678.0,46.0,88.0,900.0,0.0,8.0,292.0,2108.0,028,91860,35,900.0,388.0
3502893810,"White Rock CCD, Los Alamos County, New Mexico",5911.0,4465.0,9.0,97.0,174.0,0.0,0.0,164.0,1002.0,028,93810,35,174.0,261.0
3503991020,"Dixon CCD, Rio Arriba County, New Mexico",1208.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,039,91020,35,0.0,0.0
3503992610,"Rio Chama CCD, Rio Arriba County, New Mexico",2913.0,446.0,0.0,1.0,0.0,0.0,0.0,0.0,2466.0,039,92610,35,0.0,1.0
3503990810,"Coyote CCD, Rio Arriba County, New Mexico",1201.0,374.0,0.0,58.0,54.0,0.0,0.0,0.0,715.0,039,90810,35,54.0,58.0
3503993390,"Tierra Amarilla CCD, Rio Arriba County, New Mexico",3717.0,707.0,3.0,158.0,0.0,0.0,18.0,3.0,2828.0,039,93390,35,0.0,179.0
3504790750,"Conchas Dam CCD, San Miguel County, New Mexico",54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,047,90750,35,0.0,0.0
3504793690,"Villanueva CCD, San Miguel County, New Mexico",2110.0,309.0,0.0,6.0,0.0,0.0,0.0,0.0,1795.0,047,93690,35,0.0,6.0
