geoid,name,total,male_total,male_no_schooling,male_nursery_to_4th_grade,male_5th_and_6th_grade,male_7th_and_8th_grade,male_9th_grade,male_10th_grade,male_11th_grade,male_12th_grade_no_diploma,male_high_school_graduate,male_less_than_1_year_college,male_1_or_more_years_college,male_associates_degree,male_bachelors_degree,male_masters_degree,male_professional_school_degree,male_doctorate_degree,female_total,female_no_schooling,female_nursery_to_4th_grade,female_5th_and_6th_grade,female_7th_and_8th_grade,female_9th_grade,female_10th_grade,female_11th_grade,female_12th_grade_no_diploma,female_high_school_graduate,female_less_than_1_year_college,female_1_or_more_years_college,female_associates_degree,female_bachelors_degree,female_masters_degree,female_professional_school_degree,female_doctorate_degree,county,county subdivision,state,total_no_schooling,total_nursery_to_4th_grade,total_5th_and_6th_grade,total_7th_and_8th_grade,total_9th_grade,total_10th_grade,total_11th_grade,total_12th_grade_no_diploma,total_high_school_graduate,total_less_than_1_year_college,total_1_or_more_years_college,total_associates_degree,total_bachelors_degree,total_masters_degree,total_professional_school_degree,total_doctorate_degree,total_less_than_high_scool,male_less_than_high_scool,female_less_than_high_scool,total_some_college,male_some_college,female_some_college,total_masters_or_higher,male_masters_or_higher,female_masters_or_higher,total_bachelors_or_higher,male_bachelors_or_higher,female_bachelors_or_higher
1604393128,"St. Anthony CCD, Fremont County, Idaho",5002.0,2662.0,39.0,10.0,5.0,51.0,37.0,43.0,120.0,58.0,1068.0,215.0,285.0,163.0,367.0,141.0,23.0,37.0,2340.0,62.0,5.0,20.0,26.0,20.0,48.0,14.0,41.0,708.0,143.0,490.0,377.0,306.0,44.0,18.0,18.0,043,93128,16,101.0,15.0,25.0,77.0,57.0,91.0,134.0,99.0,1776.0,358.0,775.0,540.0,673.0,185.0,41.0,55.0,599.0,363.0,236.0,1133.0,500.0,633.0,281.0,201.0,80.0,954.0,568.0,386.0
1606593381,"Sugar City CCD, Madison County, Idaho",3177.0,1607.0,0.0,0.0,30.0,22.0,3.0,16.0,7.0,8.0,484.0,101.0,249.0,198.0,184.0,204.0,68.0,33.0,1570.0,0.0,8.0,19.0,35.0,16.0,5.0,13.0,6.0,340.0,127.0,191.0,383.0,304.0,80.0,13.0,30.0,065,93381,16,0.0,8.0,49.0,57.0,19.0,21.0,20.0,14.0,824.0,228.0,440.0,581.0,488.0,284.0,81.0,63.0,188.0,86.0,102.0,668.0,350.0,318.0,428.0,305.0,123.0,916.0,489.0,427.0
1607992346,"Mullan CCD, Shoshone County, Idaho",548.0,288.0,0.0,0.0,0.0,9.0,10.0,0.0,17.0,9.0,91.0,18.0,56.0,24.0,43.0,2.0,6.0,3.0,260.0,2.0,2.0,0.0,5.0,2.0,10.0,14.0,7.0,122.0,6.0,28.0,24.0,26.0,12.0,0.0,0.0,079,92346,16,2.0,2.0,0.0,14.0,12.0,10.0,31.0,16.0,213.0,24.0,84.0,48.0,69.0,14.0,6.0,3.0,87.0,45.0,42.0,108.0,74.0,34.0,23.0,11.0,12.0,92.0,54.0,38.0
1607992392,"Murray CCD, Shoshone County, Idaho",418.0,229.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,65.0,15.0,52.0,58.0,17.0,8.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,22.0,20.0,27.0,61.0,16.0,8.0,0.0,0.0,079,92392,16,0.0,0.0,0.0,0.0,0.0,9.0,29.0,11.0,87.0,35.0,79.0,119.0,33.0,16.0,0.0,0.0,49.0,14.0,35.0,114.0,67.0,47.0,16.0,8.0,8.0,49.0,25.0,24.0
1607991794,"Kellogg CCD, Shoshone County, Idaho",4810.0,2284.0,8.0,0.0,0.0,72.0,26.0,135.0,98.0,52.0,903.0,128.0,472.0,152.0,170.0,53.0,12.0,3.0,2526.0,15.0,0.0,0.0,121.0,60.0,89.0,116.0,42.0,915.0,189.0,463.0,173.0,264.0,69.0,4.0,6.0,079,91794,16,23.0,0.0,0.0,193.0,86.0,224.0,214.0,94.0,1818.0,317.0,935.0,325.0,434.0,122.0,16.0,9.0,834.0,391.0,443.0,1252.0,600.0,652.0,147.0,68.0,79.0,581.0,238.0,343.0
1607990230,"Avery-Clarkia CCD, Shoshone County, Idaho",333.0,201.0,0.0,0.0,0.0,6.0,6.0,2.0,9.0,1.0,83.0,7.0,30.0,20.0,13.0,16.0,5.0,3.0,132.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,35.0,14.0,35.0,13.0,3.0,21.0,0.0,0.0,079,90230,16,1.0,0.0,0.0,6.0,11.0,2.0,13.0,2.0,118.0,21.0,65.0,33.0,16.0,37.0,5.0,3.0,35.0,24.0,11.0,86.0,37.0,49.0,45.0,24.0,21.0,61.0,37.0,24.0
1604990644,"Cottonwood CCD, Idaho County, Idaho",1632.0,934.0,3.0,6.0,7.0,23.0,15.0,35.0,25.0,2.0,456.0,65.0,147.0,30.0,83.0,34.0,3.0,0.0,698.0,0.0,0.0,2.0,0.0,0.0,48.0,2.0,6.0,237.0,60.0,87.0,78.0,146.0,20.0,5.0,7.0,049,90644,16,3.0,6.0,9.0,23.0,15.0,83.0,27.0,8.0,693.0,125.0,234.0,108.0,229.0,54.0,8.0,7.0,174.0,116.0,58.0,359.0,212.0,147.0,69.0,37.0,32.0,298.0,120.0,178.0
1604991334,"Grangeville CCD, Idaho County, Idaho",4255.0,2059.0,0.0,0.0,0.0,117.0,1.0,0.0,74.0,46.0,647.0,243.0,328.0,233.0,204.0,114.0,36.0,16.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,41.0,597.0,384.0,442.0,129.0,444.0,50.0,0.0,35.0,049,91334,16,0.0,0.0,0.0,117.0,1.0,0.0,148.0,87.0,1244.0,627.0,770.0,362.0,648.0,164.0,36.0,51.0,353.0,238.0,115.0,1397.0,571.0,826.0,251.0,166.0,85.0,899.0,370.0,529.0
1604990897,"Elk City CCD, Idaho County, Idaho",1650.0,898.0,0.0,17.0,0.0,17.0,7.0,11.0,12.0,0.0,353.0,86.0,161.0,57.0,100.0,27.0,25.0,25.0,752.0,0.0,0.0,17.0,7.0,6.0,19.0,5.0,14.0,247.0,54.0,168.0,69.0,106.0,6.0,28.0,6.0,049,90897,16,0.0,17.0,17.0,24.0,13.0,30.0,17.0,14.0,600.0,140.0,329.0,126.0,206.0,33.0,53.0,31.0,132.0,64.0,68.0,469.0,247.0,222.0,117.0,77.0,40.0,323.0,177.0,146.0
1604993013,"Riggins CCD, Idaho County, Idaho",1044.0,561.0,0.0,10.0,0.0,27.0,38.0,4.0,12.0,0.0,205.0,27.0,95.0,14.0,117.0,0.0,6.0,6.0,483.0,0.0,0.0,0.0,2.0,0.0,15.0,16.0,0.0,155.0,41.0,133.0,42.0,41.0,38.0,0.0,0.0,049,93013,16,0.0,10.0,0.0,29.0,38.0,19.0,28.0,0.0,360.0,68.0,228.0,56.0,158.0,38.0,6.0,6.0,124.0,91.0,33.0,296.0,122.0,174.0,50.0,12.0,38.0,208.0,129.0,79.0
