geoid,name,median,county,county subdivision,state
0508393619,"Tomlinson township, Logan County, Arkansas",35417.0,083,93619,05
0512191204,"East Roanoke township, Randolph County, Arkansas",-666666666.0,121,91204,05
0508793976,"Wharton township, Madison County, Arkansas",-666666666.0,087,93976,05
0511793654,"Tyler township, Prairie County, Arkansas",78100.0,117,93654,05
0509790595,"Caddo Gap township, Montgomery County, Arkansas",25610.0,097,90595,05
0506390343,"Black River-Marshell township, Independence County, Arkansas",44219.0,063,90343,05
0509790013,"Alamo township, Montgomery County, Arkansas",-666666666.0,097,90013,05
0509790346,"Black Springs township, Montgomery County, Arkansas",-666666666.0,097,90346,05
0509791273,"Fannie township, Montgomery County, Arkansas",-666666666.0,097,91273,05
0509791765,"Hopper township, Montgomery County, Arkansas",34135.0,097,91765,05
0501393627,"Township 1, Calhoun County, Arkansas",39318.0,013,93627,05
0511193973,"West Prairie township, Poinsett County, Arkansas",36328.0,111,93973,05
0501393631,"Township 3, Calhoun County, Arkansas",42500.0,013,93631,05
0503593655,"Tyronza township, Crittenden County, Arkansas",32898.0,035,93655,05
0501393635,"Township 5, Calhoun County, Arkansas",59643.0,013,93635,05
0501393629,"Township 2, Calhoun County, Arkansas",45117.0,013,93629,05
0501393633,"Township 4, Calhoun County, Arkansas",36750.0,013,93633,05
0501393637,"Township 6, Calhoun County, Arkansas",51250.0,013,93637,05
0501393639,"Township 7, Calhoun County, Arkansas",125050.0,013,93639,05
0503793652,"Twist township, Cross County, Arkansas",-666666666.0,037,93652,05
0514393623,"Tontitown township, Washington County, Arkansas",74735.0,143,93623,05
0504591199,"East Fork township, Faulkner County, Arkansas",66140.0,045,91199,05
0512593648,"Traskwood township, Saline County, Arkansas",60833.0,125,93648,05
0509792620,"Mount Ida township, Montgomery County, Arkansas",41105.0,097,92620,05
0509792701,"Norman township, Montgomery County, Arkansas",31103.0,097,92701,05
0509792737,"Oden township, Montgomery County, Arkansas",32500.0,097,92737,05
0509793385,"Sims township, Montgomery County, Arkansas",53182.0,097,93385,05
0510593653,"Tyler township, Perry County, Arkansas",-666666666.0,105,93653,05
0501393641,"Township 8, Calhoun County, Arkansas",36875.0,013,93641,05
0501393643,"Township 9, Calhoun County, Arkansas",22500.0,013,93643,05
0502190232,"Bennett-Lemmons township, Clay County, Arkansas",-666666666.0,021,90232,05
0502190448,"Bradshaw-Haywood township, Clay County, Arkansas",37132.0,021,90448,05
0502190496,"Brown-Carpenter township, Clay County, Arkansas",28750.0,021,90496,05
0502190589,"Cache-Wilson township, Clay County, Arkansas",30536.0,021,90589,05
0502190757,"Chalk Bluff-Liddell township, Clay County, Arkansas",33125.0,021,90757,05
0502190874,"Cleveland-North Kilgore township, Clay County, Arkansas",26227.0,021,90874,05
0502191201,"East Oak Bluff-Blue Cane township, Clay County, Arkansas",28819.0,021,91201,05
0502192836,"Payne-Swain township, Clay County, Arkansas",34940.0,021,92836,05
0502191474,"Gleghorn-South Kilgore township, Clay County, Arkansas",31094.0,021,91474,05
0510390213,"Behestian township, Ouachita County, Arkansas",-666666666.0,103,90213,05
0502192719,"North St. Francis township, Clay County, Arkansas",31178.0,021,92719,05
0502193439,"South St. Francis township, Clay County, Arkansas",35568.0,021,93439,05
0502193971,"West Oak Bluff township, Clay County, Arkansas",43860.0,021,93971,05
0512793620,"Tomlinson township, Scott County, Arkansas",94318.0,127,93620,05
0513993650,"Tubal township, Union County, Arkansas",90450.0,139,93650,05
0514191200,"East Griggs township, Van Buren County, Arkansas",43295.0,141,91200,05
0514191318,"Formosa township, Van Buren County, Arkansas",26979.0,141,91318,05
0514191750,"Holly Mountain township, Van Buren County, Arkansas",45625.0,141,91750,05
0514193970,"West Griggs township, Van Buren County, Arkansas",33381.0,141,93970,05
0513793651,"Turkey Creek township, Stone County, Arkansas",55417.0,137,93651,05
0500392365,"Marais Saline township, Ashley County, Arkansas",79375.0,003,92365,05
0500793626,"Township 1, Benton County, Arkansas",59244.0,007,93626,05
0500793628,"Township 2, Benton County, Arkansas",56238.0,007,93628,05
0500793630,"Township 3, Benton County, Arkansas",49513.0,007,93630,05
0500793632,"Township 4, Benton County, Arkansas",95534.0,007,93632,05
0500793634,"Township 5, Benton County, Arkansas",40896.0,007,93634,05
0500793636,"Township 6, Benton County, Arkansas",58253.0,007,93636,05
0500793638,"Township 7, Benton County, Arkansas",66841.0,007,93638,05
0500793640,"Township 8, Benton County, Arkansas",64202.0,007,93640,05
0500793642,"Township 9, Benton County, Arkansas",77320.0,007,93642,05
0500793645,"Township 11, Benton County, Arkansas",50656.0,007,93645,05
0508992398,"Marion County township, Marion County, Arkansas",36555.0,089,92398,05
0500793644,"Township 10, Benton County, Arkansas",59591.0,007,93644,05
0500793646,"Township 12, Benton County, Arkansas",48726.0,007,93646,05
0500793647,"Township 13, Benton County, Arkansas",58235.0,007,93647,05
0513591205,"East Sullivan township, Sharp County, Arkansas",73056.0,135,91205,05
0508593625,"Totten township, Lonoke County, Arkansas",74229.0,085,93625,05
0506390250,"Big Bottom-Wycough-Logan township, Independence County, Arkansas",39429.0,063,90250,05
0506390994,"Cushman-Union township, Independence County, Arkansas",30743.0,063,90994,05
0505392334,"Madison township, Grant County, Arkansas",-666666666.0,053,92334,05
0505393912,"Washington township, Grant County, Arkansas",48750.0,053,93912,05
0505391032,"Davis township, Grant County, Arkansas",65096.0,053,91032,05
0505393192,"River township, Grant County, Arkansas",34375.0,053,93192,05
0505391347,"Franklin township, Grant County, Arkansas",-666666666.0,053,91347,05
0505391287,"Fenter township, Grant County, Arkansas",44135.0,053,91287,05
0503592508,"Mississippi township, Crittenden County, Arkansas",48416.0,035,92508,05
0503592298,"Lucas township, Crittenden County, Arkansas",43125.0,035,92298,05
0503591908,"Jasper township, Crittenden County, Arkansas",77333.0,035,91908,05
