geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
5601593465,"Torrington CCD, Goshen County, Wyoming",4685.0,3836.0,37.0,3357.0,442.0,849.0,015,93465,56,3394.0,1291.0
5601591430,"Goshen Hole CCD, Goshen County, Wyoming",472.0,372.0,2.0,294.0,76.0,100.0,015,91430,56,296.0,176.0
5601592585,"Rawhide Creek CCD, Goshen County, Wyoming",171.0,153.0,5.0,128.0,20.0,18.0,015,92585,56,133.0,38.0
5604191155,"Evanston CCD, Uinta County, Wyoming",5443.0,4965.0,2.0,4604.0,359.0,478.0,041,91155,56,4606.0,837.0
5604190440,"Bridger Valley CCD, Uinta County, Wyoming",2262.0,2062.0,20.0,1780.0,262.0,200.0,041,90440,56,1800.0,462.0
5604393300,"Ten Sleep CCD, Washakie County, Wyoming",351.0,326.0,0.0,287.0,39.0,25.0,043,93300,56,287.0,64.0
5604393795,"Worland CCD, Washakie County, Wyoming",3139.0,2733.0,32.0,2371.0,330.0,406.0,043,93795,56,2403.0,736.0
5601793410,"Thermopolis West CCD, Hot Springs County, Wyoming",1921.0,1673.0,28.0,1446.0,199.0,248.0,017,93410,56,1474.0,447.0
5601793355,"Thermopolis East CCD, Hot Springs County, Wyoming",232.0,167.0,11.0,145.0,11.0,65.0,017,93355,56,156.0,76.0
5601391045,"Dubois CCD, Fremont County, Wyoming",822.0,734.0,0.0,661.0,73.0,88.0,013,91045,56,661.0,161.0
5601392035,"Lander CCD, Fremont County, Wyoming",4623.0,4099.0,35.0,3464.0,600.0,524.0,013,92035,56,3499.0,1124.0
5601393080,"Shoshoni CCD, Fremont County, Wyoming",339.0,265.0,0.0,206.0,59.0,74.0,013,93080,56,206.0,133.0
5603592475,"Pinedale CCD, Sublette County, Wyoming",2348.0,2192.0,51.0,1950.0,191.0,156.0,035,92475,56,2001.0,347.0
5603590385,"Boulder CCD, Sublette County, Wyoming",73.0,73.0,0.0,73.0,0.0,0.0,035,90385,56,73.0,0.0
5603590330,"Big Piney CCD, Sublette County, Wyoming",776.0,736.0,11.0,627.0,98.0,40.0,035,90330,56,638.0,138.0
5604593520,"Upton CCD, Weston County, Wyoming",658.0,516.0,8.0,435.0,73.0,142.0,045,93520,56,443.0,215.0
5604592255,"Newcastle CCD, Weston County, Wyoming",2524.0,2121.0,7.0,1827.0,287.0,403.0,045,92255,56,1834.0,690.0
5600390688,"Central Big Horn CCD, Big Horn County, Wyoming",1368.0,1175.0,1.0,937.0,237.0,193.0,003,90688,56,938.0,430.0
5600392393,"North Big Horn CCD, Big Horn County, Wyoming",2046.0,1803.0,8.0,1531.0,264.0,243.0,003,92393,56,1539.0,507.0
5601393742,"Wind River Reservation CCD, Fremont County, Wyoming",9338.0,7927.0,39.0,6469.0,1419.0,1411.0,013,93742,56,6508.0,2830.0
5601793744,"Wind River Reservation CCD, Hot Springs County, Wyoming",93.0,71.0,0.0,66.0,5.0,22.0,017,93744,56,66.0,27.0
5600393142,"South Big Horn CCD, Big Horn County, Wyoming",1067.0,907.0,3.0,744.0,160.0,160.0,003,93142,56,747.0,320.0
5602791128,"East Niobrara CCD, Niobrara County, Wyoming",406.0,352.0,0.0,283.0,69.0,54.0,027,91128,56,283.0,123.0
5602793603,"West Niobrara CCD, Niobrara County, Wyoming",576.0,491.0,0.0,378.0,113.0,85.0,027,93603,56,378.0,198.0
5600591265,"Gillette South CCD, Campbell County, Wyoming",6325.0,6093.0,0.0,5669.0,424.0,232.0,005,91265,56,5669.0,656.0
5600591210,"Gillette North CCD, Campbell County, Wyoming",11263.0,10332.0,31.0,9496.0,805.0,931.0,005,91210,56,9527.0,1736.0
5602390055,"Afton CCD, Lincoln County, Wyoming",4898.0,4583.0,51.0,3784.0,748.0,315.0,023,90055,56,3835.0,1063.0
5602391980,"Kemmerer West CCD, Lincoln County, Wyoming",443.0,409.0,0.0,335.0,74.0,34.0,023,91980,56,335.0,108.0
5602391925,"Kemmerer East CCD, Lincoln County, Wyoming",1722.0,1494.0,33.0,1259.0,202.0,228.0,023,91925,56,1292.0,430.0
5601991870,"Kaycee CCD, Johnson County, Wyoming",332.0,300.0,0.0,296.0,4.0,32.0,019,91870,56,296.0,36.0
5601990495,"Buffalo CCD, Johnson County, Wyoming",3446.0,2706.0,35.0,2320.0,351.0,740.0,019,90495,56,2355.0,1091.0
5602590550,"Casper CCD, Natrona County, Wyoming",22940.0,19942.0,83.0,17245.0,2614.0,2998.0,025,90550,56,17328.0,5612.0
5602590660,"Casper South CCD, Natrona County, Wyoming",5243.0,5059.0,0.0,4671.0,388.0,184.0,025,90660,56,4671.0,572.0
5602590605,"Casper North CCD, Natrona County, Wyoming",2328.0,2128.0,20.0,1759.0,349.0,200.0,025,90605,56,1779.0,549.0
5602591705,"Hells Half Acre CCD, Natrona County, Wyoming",2473.0,2183.0,39.0,2011.0,133.0,290.0,025,91705,56,2050.0,423.0
5602190770,"Cheyenne East CCD, Laramie County, Wyoming",3722.0,3639.0,29.0,3443.0,167.0,83.0,021,90770,56,3472.0,250.0
5602190715,"Cheyenne CCD, Laramie County, Wyoming",31258.0,28262.0,188.0,24987.0,3087.0,2996.0,021,90715,56,25175.0,6083.0
5602190825,"Cheyenne West CCD, Laramie County, Wyoming",2100.0,2030.0,0.0,1914.0,116.0,70.0,021,90825,56,1914.0,186.0
5602192420,"Pine Bluffs CCD, Laramie County, Wyoming",1367.0,1239.0,8.0,1109.0,122.0,128.0,021,92420,56,1117.0,250.0
5600990990,"Douglas CCD, Converse County, Wyoming",3929.0,3579.0,22.0,3154.0,403.0,350.0,009,90990,56,3176.0,753.0
5600991375,"Glenrock CCD, Converse County, Wyoming",1701.0,1543.0,34.0,1136.0,373.0,158.0,009,91375,56,1170.0,531.0
5603991815,"Jackson Hole CCD, Teton County, Wyoming",8489.0,8144.0,40.0,7087.0,1017.0,345.0,039,91815,56,7127.0,1362.0
5603993905,"Yellowstone National Park CCD, Teton County, Wyoming",46.0,46.0,0.0,46.0,0.0,0.0,039,93905,56,46.0,0.0
5603990110,"Alta CCD, Teton County, Wyoming",260.0,201.0,0.0,201.0,0.0,59.0,039,90110,56,201.0,59.0
5603791540,"Green River South CCD, Sweetwater County, Wyoming",1375.0,1261.0,22.0,1153.0,86.0,114.0,037,91540,56,1175.0,200.0
5603791485,"Green River North CCD, Sweetwater County, Wyoming",3985.0,3704.0,64.0,3234.0,406.0,281.0,037,91485,56,3298.0,687.0
5603792750,"Rock Springs North CCD, Sweetwater County, Wyoming",10691.0,9821.0,168.0,8786.0,867.0,870.0,037,92750,56,8954.0,1737.0
5603793575,"Wamsutter CCD, Sweetwater County, Wyoming",137.0,115.0,0.0,93.0,22.0,22.0,037,93575,56,93.0,44.0
5603792805,"Rock Springs South CCD, Sweetwater County, Wyoming",81.0,81.0,0.0,53.0,28.0,0.0,037,92805,56,53.0,28.0
5603193630,"Wheatland CCD, Platte County, Wyoming",2540.0,2023.0,52.0,1714.0,257.0,517.0,031,93630,56,1766.0,774.0
5603190880,"Chugwater CCD, Platte County, Wyoming",219.0,194.0,0.0,159.0,35.0,25.0,031,90880,56,159.0,60.0
5603191320,"Glendo CCD, Platte County, Wyoming",307.0,279.0,0.0,186.0,93.0,28.0,031,91320,56,186.0,121.0
5603191595,"Guernsey CCD, Platte County, Wyoming",674.0,585.0,0.0,500.0,85.0,89.0,031,91595,56,500.0,174.0
5603392970,"Sheridan South CCD, Sheridan County, Wyoming",2596.0,2295.0,7.0,2222.0,66.0,301.0,033,92970,56,2229.0,367.0
5603393025,"Sheridan West CCD, Sheridan County, Wyoming",1148.0,1063.0,0.0,933.0,130.0,85.0,033,93025,56,933.0,215.0
5603392915,"Sheridan CCD, Sheridan County, Wyoming",9386.0,7919.0,38.0,7319.0,562.0,1467.0,033,92915,56,7357.0,2029.0
5601192200,"Moorcroft CCD, Crook County, Wyoming",1293.0,1151.0,3.0,898.0,250.0,142.0,011,92200,56,901.0,392.0
5601193190,"Sundance CCD, Crook County, Wyoming",1262.0,1152.0,17.0,926.0,209.0,110.0,011,93190,56,943.0,319.0
5601191760,"Hulett CCD, Crook County, Wyoming",455.0,406.0,20.0,283.0,103.0,49.0,011,91760,56,303.0,152.0
5602990935,"Cody CCD, Park County, Wyoming",6888.0,6137.0,29.0,5534.0,574.0,751.0,029,90935,56,5563.0,1325.0
5602992145,"Meeteetse CCD, Park County, Wyoming",431.0,383.0,12.0,326.0,45.0,48.0,029,92145,56,338.0,93.0
5602993850,"Yellowstone National Park CCD, Park County, Wyoming",53.0,53.0,0.0,36.0,17.0,0.0,029,93850,56,36.0,17.0
5602992530,"Powell CCD, Park County, Wyoming",4439.0,4113.0,111.0,3569.0,433.0,326.0,029,92530,56,3680.0,759.0
5600193135,"South Albany CCD, Albany County, Wyoming",671.0,584.0,17.0,532.0,35.0,87.0,001,93135,56,549.0,122.0
5600191100,"East Albany CCD, Albany County, Wyoming",44.0,37.0,0.0,26.0,11.0,7.0,001,91100,56,26.0,18.0
