geoid,name,total_households,total_with_computer,dialup_internet,broadband_internet,computer_no_internet,total_no_computer,county,county subdivision,state,total_with_internet,total_no_internet
2302556520,"Palmyra town, Somerset County, Maine",830.0,718.0,12.0,644.0,62.0,112.0,025,56520,23,656.0,174.0
2302569505,"Solon town, Somerset County, Maine",373.0,336.0,15.0,299.0,22.0,37.0,025,69505,23,314.0,59.0
230257380,"Brighton plantation, Somerset County, Maine",26.0,22.0,2.0,20.0,0.0,4.0,025,7380,23,22.0,4.0
2302549205,"New Portland town, Somerset County, Maine",323.0,264.0,5.0,231.0,28.0,59.0,025,49205,23,236.0,87.0
2302569155,"Smithfield town, Somerset County, Maine",378.0,333.0,0.0,302.0,31.0,45.0,025,69155,23,302.0,76.0
2302523410,"Embden town, Somerset County, Maine",376.0,298.0,3.0,277.0,18.0,78.0,025,23410,23,280.0,96.0
2302553636,"Northwest Somerset UT, Somerset County, Maine",4.0,4.0,0.0,4.0,0.0,0.0,025,53636,23,4.0,0.0
2302564850,"St. Albans town, Somerset County, Maine",779.0,703.0,17.0,613.0,73.0,76.0,025,64850,23,630.0,149.0
2302582840,"West Forks plantation, Somerset County, Maine",13.0,7.0,0.0,7.0,0.0,6.0,025,82840,23,7.0,6.0
2302542660,"Madison town, Somerset County, Maine",2143.0,1816.0,14.0,1508.0,294.0,327.0,025,42660,23,1522.0,621.0
230251395,"Anson town, Somerset County, Maine",1049.0,787.0,7.0,585.0,195.0,262.0,025,1395,23,592.0,457.0
2302517285,"Dennistown plantation, Somerset County, Maine",12.0,10.0,0.0,10.0,0.0,2.0,025,17285,23,10.0,2.0
2302524320,"Fairfield town, Somerset County, Maine",2622.0,2140.0,32.0,1844.0,264.0,482.0,025,24320,23,1876.0,746.0
2302531740,"Hartland town, Somerset County, Maine",705.0,561.0,15.0,452.0,94.0,144.0,025,31740,23,467.0,238.0
2302547455,"Moscow town, Somerset County, Maine",243.0,178.0,7.0,151.0,20.0,65.0,025,47455,23,158.0,85.0
2302559705,"Pleasant Ridge plantation, Somerset County, Maine",54.0,39.0,0.0,30.0,9.0,15.0,025,59705,23,30.0,24.0
2302567238,"Seboomook Lake UT, Somerset County, Maine",29.0,15.0,0.0,15.0,0.0,14.0,025,67238,23,15.0,14.0
2300928450,"Gouldsboro town, Hancock County, Maine",685.0,594.0,21.0,530.0,43.0,91.0,009,28450,23,551.0,134.0
2300953620,"Northwest Hancock UT, Hancock County, Maine",2.0,0.0,0.0,0.0,0.0,2.0,009,53620,23,0.0,2.0
2300955890,"Otis town, Hancock County, Maine",323.0,286.0,0.0,256.0,30.0,37.0,009,55890,23,256.0,67.0
2300917145,"Deer Isle town, Hancock County, Maine",890.0,745.0,12.0,658.0,75.0,145.0,009,17145,23,670.0,220.0
2300930970,"Hancock town, Hancock County, Maine",1069.0,971.0,36.0,812.0,123.0,98.0,009,30970,23,848.0,221.0
2300955855,"Osborn town, Hancock County, Maine",29.0,21.0,0.0,21.0,0.0,8.0,009,55855,23,21.0,8.0
