geoid,name,total,male_total,female_total,total_same_house,male_same_house,female_same_house,total_moved_within_county,male_moved_within_county,female_moved_within_county,total_moved_from_different_county_in_same_state,male_moved_from_different_county_in_same_state,female_moved_from_different_county_in_same_state,total_moved_from_different_state,male_moved_from_different_state,female_moved_from_different_state,total_moved_from_abroad,male_moved_from_abroad,female_moved_from_abroad,county,county subdivision,state
1000391924,"Lower Christiana CCD, New Castle County, Delaware",35518.0,17206.0,18312.0,32130.0,15425.0,16705.0,2388.0,1229.0,1159.0,74.0,70.0,4.0,773.0,374.0,399.0,153.0,108.0,45.0,003,91924,10
1000392960,"Piedmont CCD, New Castle County, Delaware",28835.0,14113.0,14722.0,26645.0,12989.0,13656.0,1193.0,609.0,584.0,108.0,62.0,46.0,542.0,275.0,267.0,347.0,178.0,169.0,003,92960,10
1000393996,"Wilmington CCD, New Castle County, Delaware",70410.0,32923.0,37487.0,57147.0,26377.0,30770.0,9498.0,4803.0,4695.0,955.0,436.0,519.0,2681.0,1238.0,1443.0,129.0,69.0,60.0,003,93996,10
1000393256,"Red Lion CCD, New Castle County, Delaware",9938.0,5098.0,4840.0,8450.0,4384.0,4066.0,980.0,438.0,542.0,14.0,0.0,14.0,277.0,169.0,108.0,217.0,107.0,110.0,003,93256,10
1000393848,"Upper Christiana CCD, New Castle County, Delaware",27252.0,13501.0,13751.0,23311.0,11561.0,11750.0,1998.0,930.0,1068.0,185.0,98.0,87.0,1556.0,806.0,750.0,202.0,106.0,96.0,003,93848,10
1000390148,"Brandywine CCD, New Castle County, Delaware",79467.0,38189.0,41278.0,70469.0,34152.0,36317.0,4415.0,1903.0,2512.0,254.0,163.0,91.0,3695.0,1606.0,2089.0,634.0,365.0,269.0,003,90148,10
1000392072,"Middletown-Odessa CCD, New Castle County, Delaware",56792.0,28275.0,28517.0,51880.0,25872.0,26008.0,2879.0,1474.0,1405.0,1042.0,526.0,516.0,926.0,389.0,537.0,65.0,14.0,51.0,003,92072,10
1000393108,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",42706.0,20522.0,22184.0,38329.0,18416.0,19913.0,3033.0,1437.0,1596.0,52.0,23.0,29.0,959.0,519.0,440.0,333.0,127.0,206.0,003,93108,10
1000591628,"Laurel-Delmar CCD, Sussex County, Delaware",22431.0,10679.0,11752.0,19294.0,9185.0,10109.0,2046.0,907.0,1139.0,32.0,19.0,13.0,935.0,502.0,433.0,124.0,66.0,58.0,005,91628,10
1000592664,"Milton CCD, Sussex County, Delaware",17397.0,8639.0,8758.0,15858.0,7897.0,7961.0,879.0,435.0,444.0,61.0,42.0,19.0,566.0,241.0,325.0,33.0,24.0,9.0,005,92664,10
