geoid,name,median,male,female,county,county subdivision,state
4715390534,"District 3, Sequatchie County, Tennessee",49.1,50.5,48.3,153,90534,47
4715390724,"District 4, Sequatchie County, Tennessee",41.1,37.6,44.0,153,90724,47
4715191292,"District 7, Scott County, Tennessee",35.7,33.8,39.3,151,91292,47
4715390344,"District 2, Sequatchie County, Tennessee",37.1,39.9,35.5,153,90344,47
4715390914,"District 5, Sequatchie County, Tennessee",45.2,41.8,46.7,153,90914,47
4715391104,"District 6, Sequatchie County, Tennessee",37.4,30.9,40.0,153,91104,47
4708790658,"District 4, Jackson County, Tennessee",48.6,51.5,47.2,087,90658,47
4708790088,"District 1, Jackson County, Tennessee",42.4,39.7,48.5,087,90088,47
4711191252,"District 7, Macon County, Tennessee",48.0,45.7,49.7,111,91252,47
4711191062,"District 6, Macon County, Tennessee",37.8,40.1,37.7,111,91062,47
4711190682,"District 4, Macon County, Tennessee",40.5,41.3,39.1,111,90682,47
4711190872,"District 5, Macon County, Tennessee",41.5,45.6,33.2,111,90872,47
4711191442,"District 8, Macon County, Tennessee",38.6,39.0,37.9,111,91442,47
4711191632,"District 9, Macon County, Tennessee",34.1,29.5,45.1,111,91632,47
4711191822,"District 10, Macon County, Tennessee",32.1,37.3,30.8,111,91822,47
4700790768,"District 5, Bledsoe County, Tennessee",42.8,42.5,46.1,007,90768,47
4700790958,"District 6, Bledsoe County, Tennessee",48.1,47.6,52.6,007,90958,47
4700990010,"District 1, Blount County, Tennessee",36.1,37.0,34.8,009,90010,47
4700990200,"District 2, Blount County, Tennessee",41.5,38.5,44.2,009,90200,47
4700990390,"District 3, Blount County, Tennessee",41.7,39.9,43.2,009,90390,47
4700990580,"District 4, Blount County, Tennessee",44.2,44.2,44.1,009,90580,47
4700990770,"District 5, Blount County, Tennessee",39.7,38.3,42.2,009,90770,47
4700990960,"District 6, Blount County, Tennessee",43.4,36.0,48.5,009,90960,47
4700991150,"District 7, Blount County, Tennessee",46.7,45.4,47.5,009,91150,47
4700991340,"District 8, Blount County, Tennessee",50.5,50.6,50.4,009,91340,47
4700991530,"District 9, Blount County, Tennessee",42.5,40.5,44.9,009,91530,47
4700991720,"District 10, Blount County, Tennessee",45.7,44.8,45.9,009,91720,47
4701190012,"District 1, Bradley County, Tennessee",44.8,44.4,45.2,011,90012,47
4701190202,"District 2, Bradley County, Tennessee",41.1,40.1,41.9,011,90202,47
4701190392,"District 3, Bradley County, Tennessee",28.4,28.1,28.8,011,90392,47
4701190582,"District 4, Bradley County, Tennessee",42.8,41.9,43.3,011,90582,47
4701190772,"District 5, Bradley County, Tennessee",35.0,32.8,37.3,011,90772,47
4701190962,"District 6, Bradley County, Tennessee",41.8,41.6,42.5,011,90962,47
4701191152,"District 7, Bradley County, Tennessee",38.7,35.4,41.5,011,91152,47
4701390014,"District 1, Campbell County, Tennessee",47.5,47.2,48.3,013,90014,47
4701390204,"District 2, Campbell County, Tennessee",43.9,42.3,45.7,013,90204,47
4701390394,"District 3, Campbell County, Tennessee",39.6,36.9,43.1,013,90394,47
4701390584,"District 4, Campbell County, Tennessee",42.7,43.0,42.7,013,90584,47
4701590396,"District 3, Cannon County, Tennessee",38.4,40.1,35.8,015,90396,47
4701390774,"District 5, Campbell County, Tennessee",45.0,44.0,45.7,013,90774,47
4701590016,"District 1, Cannon County, Tennessee",42.2,42.8,41.3,015,90016,47
4701590206,"District 2, Cannon County, Tennessee",48.1,47.5,49.5,015,90206,47
4701590586,"District 4, Cannon County, Tennessee",49.4,43.4,54.5,015,90586,47
4701590776,"District 5, Cannon County, Tennessee",40.0,32.5,41.9,015,90776,47
4701790018,"District 1, Carroll County, Tennessee",44.8,44.8,44.9,017,90018,47
4701790208,"District 2, Carroll County, Tennessee",45.3,35.6,50.3,017,90208,47
4701790398,"District 3, Carroll County, Tennessee",43.6,43.0,46.2,017,90398,47
4701790588,"District 4, Carroll County, Tennessee",43.5,43.0,43.9,017,90588,47
4701790778,"District 5, Carroll County, Tennessee",38.8,34.3,41.6,017,90778,47
4701790968,"District 6, Carroll County, Tennessee",45.0,44.7,45.3,017,90968,47
4708991800,"District 10, Jefferson County, Tennessee",30.4,25.4,35.5,089,91800,47
4708991230,"District 7, Jefferson County, Tennessee",44.9,44.1,45.1,089,91230,47
4708991420,"District 8, Jefferson County, Tennessee",53.4,53.4,53.4,089,91420,47
4710790298,"District 2, McMinn County, Tennessee",42.1,42.8,41.4,107,90298,47
4703990800,"District 5, Decatur County, Tennessee",43.8,38.8,44.8,039,90800,47
4703990230,"District 2, Decatur County, Tennessee",46.8,50.2,44.8,039,90230,47
4703990420,"District 3, Decatur County, Tennessee",45.4,35.8,47.7,039,90420,47
4703990610,"District 4, Decatur County, Tennessee",46.3,40.8,51.2,039,90610,47
4703990990,"District 6, Decatur County, Tennessee",37.9,35.9,45.3,039,90990,47
4703991180,"District 7, Decatur County, Tennessee",48.8,52.5,45.9,039,91180,47
4703991370,"District 8, Decatur County, Tennessee",48.4,46.5,50.3,039,91370,47
4703991560,"District 9, Decatur County, Tennessee",40.6,41.1,40.5,039,91560,47
4704190042,"District 1, DeKalb County, Tennessee",40.6,37.1,44.0,041,90042,47
4704190232,"District 2, DeKalb County, Tennessee",45.1,42.6,46.6,041,90232,47
4704190422,"District 3, DeKalb County, Tennessee",43.2,40.4,43.8,041,90422,47
4704190612,"District 4, DeKalb County, Tennessee",49.9,47.0,54.2,041,90612,47
4704190802,"District 5, DeKalb County, Tennessee",34.5,33.5,37.1,041,90802,47
4704190992,"District 6, DeKalb County, Tennessee",42.1,44.2,38.4,041,90992,47
4704191182,"District 7, DeKalb County, Tennessee",35.8,35.2,37.7,041,91182,47
4704390044,"District 1, Dickson County, Tennessee",39.2,38.1,39.8,043,90044,47
4704390234,"District 2, Dickson County, Tennessee",40.6,42.7,37.0,043,90234,47
4704390994,"District 6, Dickson County, Tennessee",42.9,41.4,50.1,043,90994,47
4704390424,"District 3, Dickson County, Tennessee",43.3,41.5,44.5,043,90424,47
4704390614,"District 4, Dickson County, Tennessee",45.4,46.3,44.1,043,90614,47
4704390804,"District 5, Dickson County, Tennessee",43.2,37.7,45.3,043,90804,47
4704391754,"District 10, Dickson County, Tennessee",38.7,34.2,42.1,043,91754,47
4704391184,"District 7, Dickson County, Tennessee",34.3,37.1,30.0,043,91184,47
4704391374,"District 8, Dickson County, Tennessee",36.5,26.0,40.8,043,91374,47
4704391564,"District 9, Dickson County, Tennessee",36.6,33.4,40.6,043,91564,47
4704391944,"District 11, Dickson County, Tennessee",39.5,39.5,39.4,043,91944,47
4704392134,"District 12, Dickson County, Tennessee",38.3,37.6,38.5,043,92134,47
4704590046,"District 1, Dyer County, Tennessee",38.5,38.7,37.8,045,90046,47
4710191052,"District 6, Lewis County, Tennessee",34.7,34.6,44.1,101,91052,47
4710191242,"District 7, Lewis County, Tennessee",48.5,48.2,49.6,101,91242,47
4710191432,"District 8, Lewis County, Tennessee",38.1,34.0,38.5,101,91432,47
4710191622,"District 9, Lewis County, Tennessee",46.4,43.6,46.6,101,91622,47
4710390104,"District 1, Lincoln County, Tennessee",48.1,40.8,50.8,103,90104,47
